subscription_id,customer_id,start_date,monthly_fee,status,cancellation_date
3769,3769,2025-08-13,45.9,cancelled,2025-09-19
3770,3770,2024-08-31,31.44,active,
3771,3771,2024-11-05,38.36,active,
3772,3772,2024-08-29,35.59,active,
3773,3773,2025-01-20,33.79,active,
3774,3774,2024-04-03,49.8,active,
3775,3775,2024-11-10,48.34,active,
3776,3776,2024-05-17,48.81,active,
3777,3777,2025-01-24,43.02,active,
3778,3778,2025-09-13,36.66,active,
3779,3779,2025-12-21,46.22,active,
3780,3780,2024-11-22,30.14,active,
3781,3781,2024-02-11,48.01,active,
3782,3782,2024-06-15,24.0,active,
3783,3783,2024-03-17,43.52,active,
3784,3784,2025-07-09,44.89,active,
3785,3785,2025-12-20,27.86,active,
3786,3786,2025-02-08,29.01,active,
3787,3787,2024-05-09,37.82,active,
3788,3788,2024-01-16,32.69,cancelled,2024-02-17
3789,3789,2025-12-14,47.94,active,
3790,3790,2024-08-19,32.76,active,
3791,3791,2024-03-22,32.41,active,
3792,3792,2024-05-09,34.65,active,
3793,3793,2024-07-05,30.38,cancelled,2025-01-26
3794,3794,2025-04-24,30.26,active,
3795,3795,2025-10-13,47.6,active,
3796,3796,2024-07-20,43.13,active,
3797,3797,2025-05-17,48.65,active,
3798,3798,2024-02-17,32.91,active,
3799,3799,2024-01-08,32.36,active,
3800,3800,2024-02-10,23.81,active,
3801,3801,2025-11-05,39.39,active,
3802,3802,2025-03-01,26.46,active,
3803,3803,2025-08-11,28.21,active,
3804,3804,2024-01-16,38.96,cancelled,2024-04-22
3805,3805,2024-01-17,31.23,active,
3806,3806,2025-09-12,37.12,active,
3807,3807,2024-03-16,41.28,active,
3808,3808,2024-04-23,42.08,active,
3809,3809,2025-01-14,35.21,active,
3810,3810,2025-03-19,43.47,active,
3811,3811,2024-06-16,34.55,active,
3812,3812,2024-11-21,28.17,active,
3813,3813,2025-05-08,31.35,active,
3814,3814,2024-11-19,27.43,active,
3815,3815,2024-10-06,39.93,active,
3816,3816,2024-02-22,45.5,active,
3817,3817,2024-11-26,45.19,active,
3818,3818,2025-08-09,33.73,active,
3819,3819,2025-04-03,25.25,active,
3820,3820,2025-10-14,30.54,active,
3821,3821,2024-04-02,53.75,cancelled,2024-09-17
3822,3822,2024-01-09,31.59,cancelled,2024-09-20
3823,3823,2025-02-04,38.42,cancelled,2025-08-06
3824,3824,2024-05-10,26.44,cancelled,2025-04-10
3825,3825,2025-03-10,45.41,cancelled,2025-04-28
3826,3826,2025-10-22,39.04,active,
3827,3827,2024-09-03,29.09,cancelled,2025-01-06
3828,3828,2025-02-05,38.11,active,
3829,3829,2025-05-13,41.38,active,
3830,3830,2024-04-19,37.26,active,
3831,3831,2025-10-17,50.59,active,
3832,3832,2024-05-28,46.04,active,
3833,3833,2025-08-13,37.72,cancelled,2025-11-20
3834,3834,2025-04-27,47.61,active,
3835,3835,2024-04-13,48.01,active,
3836,3836,2025-06-13,38.16,active,
3837,3837,2024-05-23,46.31,cancelled,2024-10-11
3838,3838,2025-03-14,38.12,active,
3839,3839,2025-12-02,39.64,active,
3840,3840,2025-11-27,38.45,active,
3841,3841,2025-09-28,44.1,active,
3842,3842,2024-12-27,51.31,active,
3843,3843,2025-02-13,37.15,active,
3844,3844,2024-08-07,41.3,active,
3845,3845,2025-11-04,41.61,cancelled,2025-12-06
3846,3846,2024-12-14,49.12,cancelled,2025-07-30
3847,3847,2025-07-18,36.93,active,
3848,3848,2024-09-19,30.59,active,
3849,3849,2025-06-25,30.28,active,
3850,3850,2024-06-13,28.46,active,
3851,3851,2025-06-20,31.4,cancelled,2025-08-04
3852,3852,2024-02-03,32.33,active,
3853,3853,2024-03-17,29.01,active,
3854,3854,2024-09-14,50.9,active,
3855,3855,2024-12-18,35.1,active,
3856,3856,2025-06-04,37.6,active,
3857,3857,2024-09-19,43.87,active,
3858,3858,2024-01-14,34.6,cancelled,2024-05-21
3859,3859,2024-08-25,43.9,active,
3860,3860,2024-11-17,48.21,active,
3861,3861,2025-02-01,32.86,active,
3862,3862,2025-04-15,40.43,cancelled,2025-05-29
3863,3863,2024-06-30,33.79,active,
3864,3864,2025-03-22,37.9,cancelled,2025-05-29
3865,3865,2025-04-06,40.38,active,
3866,3866,2025-07-21,34.32,active,
3867,3867,2025-01-16,37.12,active,
3868,3868,2025-08-15,40.62,active,
3869,3869,2024-06-10,27.43,active,
3870,3870,2025-06-04,29.28,active,
3871,3871,2024-02-03,41.77,active,
3872,3872,2024-03-16,28.43,active,
3873,3873,2025-09-24,46.79,active,
3874,3874,2024-12-13,47.17,cancelled,2025-03-09
3875,3875,2025-03-29,46.16,active,
3876,3876,2025-03-17,33.99,active,
3877,3877,2025-05-22,35.58,active,
3878,3878,2024-06-28,44.16,cancelled,2025-04-05
3879,3879,2024-05-10,43.41,active,
3880,3880,2024-02-01,51.18,active,
3881,3881,2025-09-24,38.45,active,
3882,3882,2024-06-12,33.24,active,
3883,3883,2025-02-24,34.84,active,
3884,3884,2024-11-28,46.7,active,
3885,3885,2024-04-28,42.85,active,
3886,3886,2024-10-29,47.09,active,
3887,3887,2024-03-01,46.42,cancelled,2024-08-14
3888,3888,2024-05-09,51.42,active,
3889,3889,2024-04-12,40.68,cancelled,2024-08-13
3890,3890,2025-08-25,50.54,active,
3891,3891,2025-02-18,49.64,active,
3892,3892,2025-11-07,49.4,active,
3893,3893,2024-11-14,47.75,active,
3894,3894,2024-05-27,39.16,active,
3895,3895,2025-03-20,44.78,active,
3896,3896,2025-11-10,39.09,cancelled,2025-12-19
3897,3897,2025-01-24,40.9,active,
3898,3898,2024-01-14,42.64,active,
3899,3899,2024-08-09,47.56,active,
3900,3900,2025-11-07,35.13,active,
3901,3901,2025-01-13,48.04,active,
3902,3902,2025-11-26,49.04,active,
3903,3903,2025-01-07,42.6,cancelled,2025-05-05
3904,3904,2024-01-09,37.53,active,
3905,3905,2025-09-30,45.3,active,
3906,3906,2025-07-11,44.36,active,
3907,3907,2025-06-06,38.48,active,
3908,3908,2025-12-10,39.15,active,
3909,3909,2024-05-23,43.94,active,
3910,3910,2025-10-24,46.27,cancelled,2025-12-01
3911,3911,2024-06-19,35.16,active,
3912,3912,2025-12-10,35.54,active,
3913,3913,2024-05-19,48.69,active,
3914,3914,2025-02-06,50.54,active,
3915,3915,2025-07-31,35.46,cancelled,2025-10-01
3916,3916,2024-02-27,50.37,active,
3917,3917,2024-02-18,38.78,active,
3918,3918,2025-09-13,28.17,cancelled,2025-11-14
3919,3919,2024-02-14,44.4,cancelled,2024-05-11
3920,3920,2025-03-24,25.36,active,
3921,3921,2025-11-16,28.08,active,
3922,3922,2025-03-25,50.13,active,
3923,3923,2024-12-17,38.09,active,
3924,3924,2024-11-01,35.24,active,
3925,3925,2025-04-11,38.54,active,
3926,3926,2025-02-22,38.98,active,
3927,3927,2025-01-01,38.61,cancelled,2025-02-11
3928,3928,2024-04-22,36.71,active,
3929,3929,2025-04-29,37.74,active,
3930,3930,2025-06-24,39.3,active,
3931,3931,2025-06-02,43.15,active,
3932,3932,2024-02-24,53.12,active,
3933,3933,2025-05-28,35.27,cancelled,2025-07-05
3934,3934,2025-06-17,44.55,cancelled,2025-07-28
3935,3935,2024-05-14,49.1,active,
3936,3936,2025-09-12,32.38,active,
3937,3937,2025-01-17,27.98,cancelled,2025-04-12
3938,3938,2024-12-11,41.2,active,
3939,3939,2025-06-12,47.73,cancelled,2025-07-17
3940,3940,2025-01-07,24.72,active,
3941,3941,2025-02-02,30.03,active,
3942,3942,2024-08-16,43.54,active,
3943,3943,2025-11-09,47.86,active,
3944,3944,2025-12-09,32.03,active,
3945,3945,2024-04-05,39.03,active,
3946,3946,2025-06-19,34.49,active,
3947,3947,2024-01-18,49.43,active,
3948,3948,2024-09-26,43.96,active,
3949,3949,2025-12-10,38.0,active,
3950,3950,2024-05-07,46.16,active,
3951,3951,2024-10-02,37.84,active,
3952,3952,2024-06-09,50.0,active,
3953,3953,2025-06-16,33.93,active,
3954,3954,2024-12-05,30.82,cancelled,2025-03-28
3955,3955,2025-03-09,34.77,active,
3956,3956,2025-11-20,33.34,cancelled,2025-12-23
3957,3957,2025-01-15,48.97,active,
3958,3958,2025-06-20,38.54,active,
3959,3959,2024-03-12,33.38,cancelled,2024-07-04
3960,3960,2024-06-06,48.08,active,
3961,3961,2025-11-23,41.22,active,
3962,3962,2025-09-20,39.26,active,
3963,3963,2025-04-25,26.64,active,
3964,3964,2024-10-03,51.35,active,
3965,3965,2024-05-26,41.27,active,
3966,3966,2025-09-14,46.99,cancelled,2025-10-23
3967,3967,2025-07-28,45.45,cancelled,2025-10-27
3968,3968,2024-06-25,39.19,cancelled,2024-08-31
3969,3969,2025-03-07,26.78,active,
3970,3970,2025-03-28,43.79,active,
3971,3971,2024-12-15,31.09,active,
3972,3972,2025-11-08,50.21,active,
3973,3973,2024-03-31,32.02,active,
3974,3974,2024-07-07,34.18,active,
3975,3975,2024-03-10,44.19,active,
3976,3976,2025-05-21,40.51,active,
3977,3977,2025-04-15,41.68,cancelled,2025-07-27
3978,3978,2025-12-22,43.41,active,
3979,3979,2025-01-31,44.0,active,
3980,3980,2024-04-20,45.7,active,
3981,3981,2024-11-25,38.69,active,
3982,3982,2024-03-05,39.77,cancelled,2024-07-19
3983,3983,2025-05-05,49.08,active,
3984,3984,2025-05-07,30.69,active,
3985,3985,2025-09-18,32.29,active,
3986,3986,2024-09-05,26.98,active,
3987,3987,2024-08-14,44.11,active,
3988,3988,2024-02-22,41.58,active,
3989,3989,2024-10-30,33.99,cancelled,2025-05-15
3990,3990,2024-12-13,26.81,active,
3991,3991,2025-07-05,27.05,active,
3992,3992,2025-07-05,39.56,cancelled,2025-08-28
3993,3993,2024-04-12,33.12,cancelled,2024-06-25
3994,3994,2024-07-27,47.25,cancelled,2025-06-06
3995,3995,2025-01-08,48.15,active,
3996,3996,2024-09-01,46.3,active,
3997,3997,2024-01-19,49.37,active,
3998,3998,2025-09-10,50.96,active,
3999,3999,2025-06-18,44.74,active,
4000,4000,2025-01-15,42.62,active,
4001,4001,2024-08-20,44.02,cancelled,2024-12-23
4002,4002,2025-09-08,39.03,active,
4003,4003,2024-01-26,37.84,cancelled,2024-04-18
4004,4004,2024-11-22,26.6,active,
4005,4005,2025-08-08,42.85,cancelled,2025-09-23
4006,4006,2025-11-27,46.67,active,
4007,4007,2024-07-02,42.69,active,
4008,4008,2025-04-20,38.21,active,
4009,4009,2024-05-18,40.41,active,
4010,4010,2024-03-25,49.6,active,
4011,4011,2024-09-15,46.06,active,
4012,4012,2025-10-09,35.75,cancelled,2025-11-11
4013,4013,2025-05-19,36.08,cancelled,2025-07-26
4014,4014,2024-12-23,38.63,active,
4015,4015,2024-07-25,49.91,active,
4016,4016,2024-04-13,29.21,cancelled,2024-10-31
4017,4017,2024-07-16,47.09,active,
4018,4018,2024-04-21,31.64,active,
4019,4019,2024-05-16,52.12,active,
4020,4020,2025-05-17,34.28,active,
4021,4021,2024-04-07,43.61,active,
4022,4022,2024-02-04,45.95,active,
4023,4023,2025-01-31,45.52,active,
4024,4024,2024-07-28,46.65,active,
4025,4025,2024-11-28,27.06,active,
4026,4026,2024-04-12,34.58,active,
4027,4027,2024-06-02,34.3,cancelled,2024-08-05
4028,4028,2024-11-18,44.34,cancelled,2025-04-07
4029,4029,2025-05-19,44.36,active,
4030,4030,2024-10-29,30.86,cancelled,2025-03-03
4031,4031,2025-01-30,44.61,active,
4032,4032,2025-01-16,33.19,active,
4033,4033,2024-07-15,37.64,cancelled,2024-10-02
4034,4034,2024-07-23,35.34,active,
4035,4035,2024-11-07,46.46,cancelled,2025-03-11
4036,4036,2024-01-24,25.55,active,
4037,4037,2025-05-16,47.46,active,
4038,4038,2025-03-25,44.64,active,
4039,4039,2024-08-11,41.47,active,
4040,4040,2024-09-30,33.15,active,
4041,4041,2024-08-28,43.46,active,
4042,4042,2025-04-21,46.92,active,
4043,4043,2025-07-09,36.77,cancelled,2025-09-08
4044,4044,2024-03-20,29.93,active,
4045,4045,2024-10-29,37.79,active,
4046,4046,2024-01-11,36.41,active,
4047,4047,2024-11-26,30.35,active,
4048,4048,2024-06-30,46.76,active,
4049,4049,2024-09-02,36.99,active,
4050,4050,2024-11-29,43.47,active,
4051,4051,2024-08-24,37.26,active,
4052,4052,2024-10-15,38.93,active,
4053,4053,2025-07-13,47.49,active,
4054,4054,2025-08-15,38.07,active,
4055,4055,2024-01-05,28.68,active,
4056,4056,2024-10-03,38.02,active,
4057,4057,2025-09-11,37.6,active,
4058,4058,2025-01-22,44.78,active,
4059,4059,2024-05-30,47.95,cancelled,2024-12-31
4060,4060,2025-03-09,41.09,active,
4061,4061,2024-04-15,46.65,cancelled,2025-01-01
4062,4062,2024-01-16,33.16,active,
4063,4063,2025-04-07,29.91,active,
4064,4064,2025-01-11,34.16,active,
4065,4065,2025-07-07,43.39,active,
4066,4066,2024-09-09,33.51,active,
4067,4067,2025-09-16,26.49,active,
4068,4068,2024-11-03,51.28,active,
4069,4069,2025-06-23,35.69,active,
4070,4070,2024-03-14,31.49,active,
4071,4071,2024-03-12,32.81,active,
4072,4072,2025-07-26,28.52,cancelled,2025-10-06
4073,4073,2025-09-01,27.81,active,
4074,4074,2025-11-19,29.99,active,
4075,4075,2024-08-25,35.03,active,
4076,4076,2024-01-17,47.08,active,
4077,4077,2025-12-17,37.29,active,
4078,4078,2025-03-15,47.32,active,
4079,4079,2024-06-29,42.81,active,
4080,4080,2025-07-12,42.08,active,
4081,4081,2025-10-22,48.23,cancelled,2025-11-24
4082,4082,2024-07-27,39.31,active,
4083,4083,2025-07-16,28.37,active,
4084,4084,2025-07-29,27.69,active,
4085,4085,2025-01-01,27.22,active,
4086,4086,2025-04-07,44.45,active,
4087,4087,2024-07-16,40.17,active,
4088,4088,2025-11-10,29.22,active,
4089,4089,2025-12-19,32.33,active,
4090,4090,2025-12-18,50.0,active,
4091,4091,2025-06-22,38.26,cancelled,2025-10-06
4092,4092,2024-01-31,32.51,active,
4093,4093,2024-09-24,46.85,active,
4094,4094,2024-11-21,41.29,active,
4095,4095,2025-12-02,33.95,active,
4096,4096,2025-02-03,36.44,active,
4097,4097,2025-01-26,45.23,active,
4098,4098,2024-04-17,35.43,active,
4099,4099,2025-08-03,47.91,cancelled,2025-09-07
4100,4100,2024-09-02,48.1,active,
4101,4101,2024-03-08,40.67,active,
4102,4102,2025-12-22,46.26,active,
4103,4103,2024-05-18,53.24,cancelled,2024-12-17
4104,4104,2024-01-12,26.79,active,
4105,4105,2024-02-26,28.56,active,
4106,4106,2024-11-26,47.87,active,
4107,4107,2024-03-16,29.73,active,
4108,4108,2025-09-07,44.01,active,
4109,4109,2025-01-09,38.38,active,
4110,4110,2024-08-24,35.2,active,
4111,4111,2024-01-03,33.33,active,
4112,4112,2024-12-16,45.51,active,
4113,4113,2024-04-20,30.6,active,
4114,4114,2025-12-15,31.03,active,
4115,4115,2024-07-31,35.21,active,
4116,4116,2024-12-13,31.07,active,
4117,4117,2024-01-14,41.48,active,
4118,4118,2024-04-05,53.07,active,
4119,4119,2024-05-31,46.28,active,
4120,4120,2024-02-07,40.06,cancelled,2024-06-29
4121,4121,2025-06-14,36.38,cancelled,2025-09-30
4122,4122,2025-11-22,52.69,active,
4123,4123,2025-12-21,46.18,active,
4124,4124,2024-07-13,42.63,active,
4125,4125,2025-07-30,29.63,cancelled,2025-09-06
4126,4126,2025-01-03,27.98,active,
4127,4127,2024-02-03,33.72,active,
4128,4128,2024-03-07,34.01,active,
4129,4129,2025-02-04,30.19,active,
4130,4130,2024-11-05,46.6,active,
4131,4131,2024-01-07,31.03,active,
4132,4132,2025-11-10,32.68,cancelled,2025-12-11
4133,4133,2025-06-17,48.76,active,
4134,4134,2025-01-02,53.88,active,
4135,4135,2025-12-22,29.85,active,
4136,4136,2025-12-10,32.52,active,
4137,4137,2025-12-12,43.75,active,
4138,4138,2024-07-08,49.63,active,
4139,4139,2025-10-05,40.59,cancelled,2025-11-14
4140,4140,2025-01-03,35.92,active,
4141,4141,2025-06-14,43.37,active,
4142,4142,2025-09-20,45.71,active,
4143,4143,2024-04-29,28.77,active,
4144,4144,2024-11-23,37.32,active,
4145,4145,2024-04-04,44.56,active,
4146,4146,2024-07-23,46.07,active,
4147,4147,2024-10-29,29.3,cancelled,2025-02-23
4148,4148,2025-09-17,45.73,active,
4149,4149,2025-09-22,43.55,active,
4150,4150,2024-10-12,30.46,active,
4151,4151,2024-08-28,35.33,active,
4152,4152,2025-01-22,33.38,active,
4153,4153,2025-10-28,48.27,active,
4154,4154,2025-12-14,28.19,active,
4155,4155,2024-06-14,47.24,active,
4156,4156,2024-05-16,38.57,active,
4157,4157,2025-05-31,49.62,active,
4158,4158,2024-08-08,50.89,active,
4159,4159,2024-05-26,52.67,active,
4160,4160,2024-01-23,46.74,active,
4161,4161,2024-10-21,36.74,cancelled,2024-12-04
4162,4162,2024-10-13,30.19,active,
4163,4163,2025-02-15,34.07,active,
4164,4164,2024-05-26,43.96,active,
4165,4165,2025-06-06,34.13,cancelled,2025-08-12
4166,4166,2025-05-12,35.38,active,
4167,4167,2024-12-03,25.24,active,
4168,4168,2024-05-12,43.09,cancelled,2024-08-01
4169,4169,2025-01-05,29.12,active,
4170,4170,2025-05-08,32.33,active,
4171,4171,2024-09-29,39.35,active,
4172,4172,2024-07-11,38.29,active,
4173,4173,2025-01-05,46.61,active,
4174,4174,2024-09-16,43.69,active,
4175,4175,2024-10-19,45.12,active,
4176,4176,2024-09-12,34.79,active,
4177,4177,2024-08-09,29.61,cancelled,2024-11-12
4178,4178,2025-06-07,43.67,active,
4179,4179,2024-12-02,28.64,active,
4180,4180,2024-12-07,47.73,cancelled,2025-02-06
4181,4181,2025-04-22,50.44,active,
4182,4182,2024-09-21,32.45,cancelled,2024-12-25
4183,4183,2024-03-14,42.59,cancelled,2024-12-08
4184,4184,2025-09-15,36.25,cancelled,2025-11-12
4185,4185,2024-02-10,33.14,active,
4186,4186,2025-02-22,34.07,active,
4187,4187,2024-07-13,45.35,active,
4188,4188,2024-06-05,52.19,active,
4189,4189,2024-01-31,32.83,active,
4190,4190,2025-10-19,43.04,active,
4191,4191,2024-11-09,35.94,active,
4192,4192,2024-09-07,30.96,active,
4193,4193,2025-06-25,41.6,cancelled,2025-08-18
4194,4194,2024-01-29,47.52,cancelled,2024-04-25
4195,4195,2025-02-16,46.1,active,
4196,4196,2024-12-27,51.67,cancelled,2025-06-27
4197,4197,2025-02-08,26.8,cancelled,2025-05-23
4198,4198,2024-03-31,38.5,active,
4199,4199,2025-11-27,32.44,cancelled,2025-12-27
4200,4200,2024-06-23,45.94,active,
4201,4201,2025-05-10,27.35,cancelled,2025-07-21
4202,4202,2025-06-30,31.55,active,
4203,4203,2024-09-08,45.9,cancelled,2024-11-24
4204,4204,2024-04-05,34.81,cancelled,2024-07-20
4205,4205,2024-08-04,44.94,active,
4206,4206,2025-08-12,51.72,active,
4207,4207,2025-10-24,38.03,active,
4208,4208,2025-11-15,41.57,active,
4209,4209,2024-06-14,49.61,active,
4210,4210,2025-03-19,43.18,active,
4211,4211,2024-04-20,30.77,active,
4212,4212,2025-06-03,46.55,active,
4213,4213,2024-10-30,40.44,active,
4214,4214,2025-06-05,44.79,active,
4215,4215,2025-05-15,39.61,active,
4216,4216,2025-12-26,28.82,active,
4217,4217,2024-12-23,46.28,active,
4218,4218,2024-09-06,24.14,active,
4219,4219,2025-01-20,46.14,active,
4220,4220,2024-04-29,45.76,active,
4221,4221,2024-03-22,49.04,active,
4222,4222,2025-01-14,23.63,active,
4223,4223,2025-08-26,36.31,active,
4224,4224,2025-01-24,30.31,active,
4225,4225,2025-07-25,35.38,active,
4226,4226,2024-05-10,37.06,active,
4227,4227,2024-11-24,40.37,active,
4228,4228,2025-03-24,34.14,cancelled,2025-07-18
4229,4229,2024-09-11,48.9,cancelled,2025-04-03
4230,4230,2024-01-11,36.63,cancelled,2024-09-28
4231,4231,2024-02-23,35.15,active,
4232,4232,2025-11-09,44.95,cancelled,2025-12-16
4233,4233,2025-03-18,33.17,active,
4234,4234,2024-07-12,42.77,active,
4235,4235,2024-07-08,41.71,cancelled,2024-11-08
4236,4236,2024-01-29,43.55,active,
4237,4237,2025-11-21,40.77,active,
4238,4238,2024-03-20,48.98,cancelled,2024-04-25
4239,4239,2025-07-09,50.63,active,
4240,4240,2024-06-24,26.42,active,
4241,4241,2024-09-02,38.3,active,
4242,4242,2024-07-19,47.2,active,
4243,4243,2025-08-25,25.29,active,
4244,4244,2024-01-24,40.48,active,
4245,4245,2024-09-14,40.03,active,
4246,4246,2024-07-23,28.61,active,
4247,4247,2024-07-18,37.43,cancelled,2024-08-31
4248,4248,2024-05-21,48.14,active,
4249,4249,2025-10-28,29.44,active,
4250,4250,2024-10-03,30.94,active,
4251,4251,2024-11-01,42.81,cancelled,2025-01-30
4252,4252,2024-10-08,49.39,active,
4253,4253,2025-12-17,38.77,active,
4254,4254,2024-09-04,34.68,active,
4255,4255,2024-09-06,29.16,active,
4256,4256,2024-08-27,43.57,active,
4257,4257,2024-08-27,32.64,active,
4258,4258,2024-03-06,49.32,active,
4259,4259,2025-03-17,46.44,active,
4260,4260,2024-01-19,27.01,active,
4261,4261,2024-06-14,40.6,active,
4262,4262,2024-05-27,50.62,active,
4263,4263,2024-08-01,47.87,active,
4264,4264,2025-07-07,39.49,cancelled,2025-08-19
4265,4265,2025-03-14,29.03,active,
4266,4266,2025-12-25,44.56,active,
4267,4267,2024-09-13,40.6,active,
4268,4268,2025-11-09,41.84,active,
4269,4269,2024-02-02,34.22,active,
4270,4270,2025-01-03,49.03,cancelled,2025-05-18
4271,4271,2025-08-06,36.45,active,
4272,4272,2025-01-23,31.29,cancelled,2025-03-20
4273,4273,2025-11-13,33.24,active,
4274,4274,2024-08-17,29.55,cancelled,2025-03-27
4275,4275,2024-01-25,37.99,active,
4276,4276,2025-07-19,34.38,active,
4277,4277,2024-02-19,40.25,active,
4278,4278,2025-07-13,31.76,active,
4279,4279,2025-06-20,32.72,active,
4280,4280,2025-09-09,28.61,cancelled,2025-11-01
4281,4281,2024-12-16,36.02,active,
4282,4282,2025-10-16,35.34,active,
4283,4283,2024-05-04,35.87,active,
4284,4284,2024-11-13,44.4,cancelled,2024-12-16
4285,4285,2024-03-30,37.44,active,
4286,4286,2025-07-14,45.64,cancelled,2025-10-06
4287,4287,2025-06-06,24.61,active,
4288,4288,2025-08-12,39.17,active,
4289,4289,2025-07-12,27.88,cancelled,2025-09-01
4290,4290,2024-08-13,37.7,active,
4291,4291,2024-02-19,41.76,active,
4292,4292,2025-11-10,44.24,active,
4293,4293,2024-12-26,37.35,active,
4294,4294,2024-03-09,35.39,active,
4295,4295,2025-11-08,33.18,cancelled,2025-12-10
4296,4296,2025-12-27,47.11,active,
4297,4297,2024-11-21,31.28,active,
4298,4298,2025-07-16,28.0,active,
4299,4299,2024-01-27,29.85,active,
4300,4300,2024-03-09,50.92,cancelled,2024-09-02
4301,4301,2024-07-21,50.21,cancelled,2024-09-08
4302,4302,2025-04-24,34.77,cancelled,2025-06-16
4303,4303,2024-04-07,26.51,active,
4304,4304,2024-01-25,46.62,active,
4305,4305,2025-05-03,31.95,active,
4306,4306,2025-07-17,25.32,active,
4307,4307,2025-06-24,36.27,cancelled,2025-08-02
4308,4308,2025-08-07,37.19,active,
4309,4309,2025-08-09,35.06,active,
4310,4310,2025-03-16,40.52,active,
4311,4311,2025-01-14,43.55,active,
4312,4312,2025-09-18,38.88,cancelled,2025-11-11
4313,4313,2024-09-11,25.22,active,
4314,4314,2024-03-12,26.01,active,
4315,4315,2025-07-03,49.45,cancelled,2025-08-29
4316,4316,2024-07-20,30.92,active,
4317,4317,2025-12-16,35.72,active,
4318,4318,2024-10-29,29.95,active,
4319,4319,2025-09-14,31.27,active,
4320,4320,2024-02-01,37.26,active,
4321,4321,2025-04-26,30.36,active,
4322,4322,2024-11-23,44.11,active,
4323,4323,2024-12-04,34.83,active,
4324,4324,2024-07-12,45.64,cancelled,2024-12-24
4325,4325,2025-12-10,41.17,active,
4326,4326,2024-10-14,30.67,active,
4327,4327,2025-09-13,45.06,cancelled,2025-10-29
4328,4328,2024-11-06,48.75,active,
4329,4329,2024-02-05,33.29,active,
4330,4330,2025-10-04,43.61,active,
4331,4331,2024-05-15,41.09,active,
4332,4332,2024-07-16,45.33,active,
4333,4333,2025-09-21,25.61,active,
4334,4334,2025-10-15,24.16,active,
4335,4335,2025-11-01,32.88,cancelled,2025-12-07
4336,4336,2024-11-07,26.58,active,
4337,4337,2025-07-07,34.11,active,
4338,4338,2024-08-27,46.51,active,
4339,4339,2025-06-25,33.18,active,
4340,4340,2025-01-02,36.28,cancelled,2025-02-26
4341,4341,2024-02-07,33.48,active,
4342,4342,2024-11-01,34.34,active,
4343,4343,2024-12-07,44.16,cancelled,2025-05-13
4344,4344,2024-07-07,46.2,active,
4345,4345,2024-09-30,38.15,active,
4346,4346,2025-01-02,38.14,active,
4347,4347,2024-02-06,29.45,cancelled,2024-11-12
4348,4348,2024-04-20,51.13,active,
4349,4349,2025-07-14,34.3,active,
4350,4350,2024-09-14,33.52,active,
4351,4351,2025-03-20,34.96,active,
4352,4352,2025-02-17,31.31,active,
4353,4353,2025-02-06,36.36,active,
4354,4354,2024-10-29,46.98,active,
4355,4355,2024-12-19,28.01,active,
4356,4356,2025-08-25,31.07,active,
4357,4357,2025-12-06,32.26,active,
4358,4358,2024-07-06,30.24,active,
4359,4359,2025-05-04,46.9,active,
4360,4360,2025-12-09,41.86,active,
4361,4361,2024-01-06,47.53,active,
4362,4362,2025-07-27,47.81,cancelled,2025-09-18
4363,4363,2024-12-29,38.22,active,
4364,4364,2025-12-08,40.3,active,
4365,4365,2025-02-26,39.64,cancelled,2025-04-25
4366,4366,2025-09-04,38.8,active,
4367,4367,2024-05-01,45.94,cancelled,2024-09-23
4368,4368,2024-04-13,42.95,active,
4369,4369,2025-11-08,37.5,active,
4370,4370,2025-01-19,44.11,active,
4371,4371,2025-02-12,32.14,active,
4372,4372,2024-05-04,38.25,active,
4373,4373,2024-06-14,39.45,active,
4374,4374,2025-08-21,41.57,active,
4375,4375,2024-08-09,37.74,active,
4376,4376,2025-03-03,45.17,active,
4377,4377,2024-08-19,45.62,active,
4378,4378,2024-07-11,33.86,active,
4379,4379,2024-05-01,38.43,active,
4380,4380,2025-11-10,26.75,cancelled,2025-12-15
4381,4381,2025-11-18,25.8,active,
4382,4382,2024-03-25,29.64,active,
4383,4383,2024-09-15,45.75,active,
4384,4384,2025-02-16,43.77,active,
4385,4385,2024-10-07,31.7,cancelled,2025-04-24
4386,4386,2025-06-11,51.34,active,
4387,4387,2024-07-09,34.7,active,
4388,4388,2024-02-13,49.45,active,
4389,4389,2024-09-03,39.87,active,
4390,4390,2025-03-13,44.42,cancelled,2025-08-24
4391,4391,2024-05-12,34.63,active,
4392,4392,2025-08-19,31.94,active,
4393,4393,2024-01-09,31.8,cancelled,2024-03-06
4394,4394,2024-02-19,46.17,active,
4395,4395,2025-01-06,48.58,active,
4396,4396,2025-01-09,45.56,active,
4397,4397,2024-08-03,45.64,active,
4398,4398,2024-07-08,25.86,active,
4399,4399,2024-02-21,45.67,active,
4400,4400,2025-04-29,46.45,active,
4401,4401,2024-10-04,37.11,active,
4402,4402,2024-03-27,38.33,cancelled,2024-07-05
4403,4403,2024-10-19,25.34,active,
4404,4404,2025-11-15,29.31,active,
4405,4405,2024-07-09,28.68,cancelled,2024-08-26
4406,4406,2025-10-16,44.37,cancelled,2025-11-22
4407,4407,2024-07-08,44.83,active,
4408,4408,2024-05-15,29.45,active,
4409,4409,2024-07-09,50.22,active,
4410,4410,2024-08-24,46.54,active,
