customer_id,region,age_group,acquisition_channel,contract_length_months,install_delay_days,tickets_60d,avg_resolution_time_hours_60d,has_upsell,monthly_fee,is_churned
3810,Barcelona,55+,Web,36,5,0,NULL,0,43.47,0
3811,Valencia,45-54,Referral,24,1,0,NULL,1,34.55,0
3812,Andalucía,45-54,In-store,36,4,0,NULL,0,28.17,0
3813,Andalucía,55+,In-store,36,2,0,NULL,0,31.35,0
3814,Madrid,55+,Web,24,4,0,NULL,0,27.43,0
3815,Madrid,25-34,In-store,36,6,0,NULL,0,39.93,0
3816,Barcelona,55+,Partner,24,6,0,NULL,1,45.5,0
3817,Barcelona,45-54,Web,24,1,0,NULL,0,45.19,0
3818,Madrid,35-44,Phone,36,6,0,NULL,0,33.73,0
3819,Andalucía,35-44,Partner,24,5,0,NULL,0,25.25,0
3820,Barcelona,25-34,Referral,24,3,0,NULL,0,30.54,0
3821,Barcelona,45-54,In-store,24,6,0,NULL,0,53.75,1
3822,Barcelona,45-54,Phone,24,2,0,NULL,0,31.59,1
3823,Valencia,25-34,Partner,36,5,0,NULL,0,38.42,1
3824,Galicia,35-44,Web,24,5,0,NULL,0,26.44,1
3825,Madrid,25-34,Phone,24,6,0,NULL,0,45.41,1
3826,Barcelona,35-44,In-store,24,3,0,NULL,0,39.04,0
3827,Andalucía,35-44,Partner,36,6,0,NULL,1,29.09,1
3828,Madrid,45-54,In-store,24,7,0,NULL,0,38.11,0
3829,Galicia,25-34,Phone,24,0,0,NULL,0,41.38,0
3830,Canarias,25-34,Phone,24,4,0,NULL,0,37.26,0
3831,Andalucía,25-34,In-store,24,0,0,NULL,1,50.59,0
3832,Canarias,35-44,Web,36,3,0,NULL,0,46.04,0
3833,Valencia,55+,Referral,24,2,0,NULL,0,37.72,1
3834,Valencia,45-54,Referral,24,4,0,NULL,0,47.61,0
3835,Madrid,45-54,In-store,36,5,0,NULL,1,48.01,0
3836,Madrid,25-34,In-store,24,13,0,NULL,1,38.16,0
3837,Barcelona,25-34,Phone,24,5,0,NULL,0,46.31,1
3838,Valencia,55+,Phone,24,5,0,NULL,0,38.12,0
3839,Valencia,35-44,In-store,24,2,0,NULL,0,39.64,0
3840,Barcelona,25-34,Web,36,7,2,19.35,1,38.45,0
3841,Andalucía,35-44,In-store,36,0,0,NULL,0,44.1,0
3842,Madrid,45-54,Web,36,7,0,NULL,0,51.31,0
3843,Barcelona,25-34,In-store,36,13,0,NULL,0,37.15,0
3844,Madrid,18-24,Phone,24,12,0,NULL,0,41.3,0
3845,Andalucía,45-54,In-store,24,16,0,NULL,0,41.61,1
3846,Valencia,18-24,Phone,36,0,0,NULL,0,49.12,1
3847,País Vasco,35-44,Partner,36,6,0,NULL,0,36.93,0
3848,Madrid,55+,Referral,36,8,0,NULL,0,30.59,0
3849,Valencia,55+,Phone,24,4,0,NULL,1,30.28,0
3850,Canarias,35-44,Web,36,2,0,NULL,0,28.46,0
3851,Madrid,18-24,Web,36,5,0,NULL,0,31.4,1
3852,Valencia,35-44,Phone,36,5,0,NULL,0,32.33,0
3853,Madrid,25-34,Partner,36,3,0,NULL,0,29.01,0
3854,Madrid,55+,Partner,24,4,0,NULL,0,50.9,0
3855,Valencia,45-54,Web,24,3,0,NULL,1,35.1,0
3856,Madrid,35-44,Web,24,3,0,NULL,0,37.6,0
3857,Valencia,45-54,In-store,24,6,0,NULL,0,43.87,0
3858,Canarias,25-34,Partner,36,6,0,NULL,0,34.6,1
3859,Madrid,35-44,Web,24,6,0,NULL,0,43.9,0
3860,Madrid,55+,Web,24,8,0,NULL,0,48.21,0
3861,Galicia,25-34,Web,24,6,0,NULL,0,32.86,0
3862,Valencia,25-34,In-store,36,3,0,NULL,0,40.43,1
3863,Galicia,55+,Partner,24,8,0,NULL,0,33.79,0
3864,Barcelona,35-44,Partner,24,6,0,NULL,1,37.9,1
3865,Andalucía,25-34,Partner,36,1,0,NULL,0,40.38,0
3866,Canarias,18-24,In-store,24,1,0,NULL,0,34.32,0
3867,Madrid,35-44,Web,24,1,0,NULL,0,37.12,0
3868,País Vasco,35-44,Web,24,0,0,NULL,1,40.62,0
3869,Andalucía,35-44,Phone,24,2,0,NULL,0,27.43,0
3870,País Vasco,25-34,Referral,36,3,0,NULL,1,29.28,0
3871,Madrid,35-44,Phone,36,10,0,NULL,1,41.77,0
3872,Valencia,45-54,Phone,24,3,0,NULL,0,28.43,0
3873,Madrid,55+,In-store,36,1,0,NULL,0,46.79,0
3874,Canarias,45-54,Web,36,4,0,NULL,1,47.17,1
3875,Madrid,45-54,Phone,24,4,0,NULL,0,46.16,0
3876,Madrid,45-54,Partner,24,5,0,NULL,0,33.99,0
3877,Galicia,25-34,Referral,24,3,0,NULL,0,35.58,0
3878,Barcelona,25-34,Web,36,11,0,NULL,0,44.16,1
3879,Andalucía,18-24,Phone,24,1,0,NULL,1,43.41,0
3880,Barcelona,25-34,Referral,24,1,0,NULL,0,51.18,0
3881,Andalucía,55+,Partner,36,5,0,NULL,0,38.45,0
3882,Madrid,25-34,Partner,36,3,0,NULL,0,33.24,0
3883,Valencia,55+,Web,36,7,0,NULL,0,34.84,0
3884,Andalucía,25-34,Web,36,4,0,NULL,0,46.7,0
3885,Barcelona,35-44,Web,24,4,0,NULL,0,42.85,0
3886,Barcelona,25-34,Web,36,6,0,NULL,0,47.09,0
3887,Madrid,25-34,In-store,24,6,0,NULL,0,46.42,1
3888,Andalucía,35-44,Partner,24,5,0,NULL,0,51.42,0
3889,Madrid,45-54,In-store,36,3,0,NULL,0,40.68,1
3890,Barcelona,35-44,Web,24,6,0,NULL,0,50.54,0
3891,Barcelona,55+,Web,24,3,0,NULL,0,49.64,0
3892,Valencia,55+,In-store,36,4,0,NULL,0,49.4,0
3893,Andalucía,35-44,Web,24,3,0,NULL,0,47.75,0
3894,Valencia,55+,Web,24,11,0,NULL,0,39.16,0
3895,Galicia,18-24,Phone,24,4,0,NULL,0,44.78,0
3896,Andalucía,25-34,Web,36,18,1,1.7,0,39.09,1
3897,Galicia,35-44,Web,36,8,0,NULL,1,40.9,0
3898,Andalucía,35-44,Web,24,3,0,NULL,0,42.64,0
3899,Madrid,35-44,In-store,24,5,0,NULL,0,47.56,0
3900,Canarias,35-44,Web,36,9,0,NULL,0,35.13,0
3901,País Vasco,55+,Phone,24,6,0,NULL,1,48.04,0
3902,Andalucía,25-34,Phone,24,0,0,NULL,0,49.04,0
3903,Madrid,45-54,Phone,24,3,0,NULL,0,42.6,1
3904,Madrid,35-44,Phone,24,2,0,NULL,0,37.53,0
3905,Andalucía,35-44,Web,24,6,0,NULL,1,45.3,0
3906,Valencia,25-34,Web,36,6,0,NULL,0,44.36,0
3907,Andalucía,25-34,Phone,36,6,0,NULL,0,38.48,0
3908,Barcelona,35-44,Referral,24,5,4,17.1,0,39.15,0
3909,Valencia,45-54,Phone,36,5,0,NULL,0,43.94,0
3910,Madrid,35-44,Phone,24,2,0,NULL,0,46.27,1
3911,Madrid,25-34,Referral,24,5,0,NULL,0,35.16,0
3912,Madrid,45-54,In-store,36,7,0,NULL,0,35.54,0
3913,País Vasco,45-54,In-store,24,1,0,NULL,1,48.69,0
3914,Andalucía,55+,Phone,36,4,0,NULL,0,50.54,0
3915,Canarias,35-44,In-store,24,5,0,NULL,0,35.46,1
3916,País Vasco,45-54,Phone,24,4,0,NULL,0,50.37,0
3917,País Vasco,35-44,Partner,24,7,0,NULL,0,38.78,0
3918,Valencia,45-54,In-store,24,5,0,NULL,0,28.17,1
3919,País Vasco,35-44,Phone,36,5,0,NULL,0,44.4,1
3920,Canarias,25-34,Referral,36,6,0,NULL,0,25.36,0
3921,País Vasco,55+,Referral,24,6,0,NULL,0,28.08,0
3922,Madrid,45-54,Phone,24,7,0,NULL,0,50.13,0
3923,Andalucía,35-44,Web,36,3,0,NULL,0,38.09,0
3924,Madrid,35-44,In-store,36,6,0,NULL,0,35.24,0
3925,Madrid,45-54,Web,24,3,0,NULL,0,38.54,0
3926,Andalucía,25-34,Phone,24,4,0,NULL,0,38.98,0
3927,Galicia,25-34,Web,24,2,0,NULL,1,38.61,1
3928,Madrid,25-34,In-store,24,5,0,NULL,0,36.71,0
3929,Madrid,25-34,Referral,24,6,0,NULL,0,37.74,0
3930,Galicia,18-24,Web,24,2,0,NULL,0,39.3,0
3931,Madrid,45-54,Partner,24,10,0,NULL,0,43.15,0
3932,Madrid,25-34,In-store,24,3,0,NULL,0,53.12,0
3933,País Vasco,55+,Web,24,6,0,NULL,0,35.27,1
3934,Galicia,55+,Web,36,7,0,NULL,0,44.55,1
3935,Valencia,25-34,Phone,24,3,0,NULL,1,49.1,0
3936,Andalucía,45-54,In-store,24,0,0,NULL,1,32.38,0
3937,Barcelona,35-44,Phone,24,6,0,NULL,0,27.98,1
3938,Barcelona,55+,Web,24,8,0,NULL,1,41.2,0
3939,País Vasco,35-44,Web,36,4,0,NULL,0,47.73,1
3940,Galicia,35-44,Phone,24,6,0,NULL,1,24.72,0
3941,Barcelona,25-34,Web,24,3,0,NULL,0,30.03,0
3942,Barcelona,55+,Partner,36,3,0,NULL,0,43.54,0
3943,Barcelona,25-34,Web,36,13,0,NULL,1,47.86,0
3944,Madrid,55+,In-store,36,5,0,NULL,1,32.03,0
3945,Barcelona,25-34,Partner,24,6,0,NULL,0,39.03,0
3946,Madrid,45-54,In-store,24,7,0,NULL,0,34.49,0
3947,País Vasco,35-44,Web,36,5,0,NULL,0,49.43,0
3948,Barcelona,25-34,Partner,24,4,0,NULL,0,43.96,0
3949,Andalucía,25-34,In-store,36,6,1,40.6,1,38.0,0
3950,Andalucía,25-34,Phone,36,2,0,NULL,0,46.16,0
3951,Galicia,45-54,Web,24,7,0,NULL,1,37.84,0
3952,Canarias,45-54,Web,24,4,0,NULL,0,50.0,0
3953,Barcelona,25-34,Partner,24,4,0,NULL,0,33.93,0
3954,Madrid,35-44,Phone,24,5,0,NULL,0,30.82,1
3955,País Vasco,25-34,Referral,36,5,0,NULL,0,34.77,0
3956,Madrid,45-54,In-store,36,3,0,NULL,0,33.34,1
3957,Barcelona,45-54,Partner,24,4,0,NULL,0,48.97,0
3958,Madrid,55+,Referral,36,3,0,NULL,0,38.54,0
3959,Galicia,55+,Partner,24,3,0,NULL,1,33.38,1
3960,Madrid,25-34,Web,36,8,0,NULL,0,48.08,0
3961,Valencia,25-34,Web,24,5,2,35.1,0,41.22,0
3962,Valencia,55+,In-store,36,9,0,NULL,0,39.26,0
3963,Andalucía,25-34,Web,36,0,0,NULL,0,26.64,0
3964,Barcelona,18-24,Referral,24,8,0,NULL,0,51.35,0
3965,Galicia,25-34,Web,24,1,0,NULL,0,41.27,0
3966,País Vasco,45-54,Web,36,2,0,NULL,0,46.99,1
3967,Valencia,45-54,In-store,24,6,0,NULL,1,45.45,1
3968,Barcelona,55+,In-store,36,1,0,NULL,0,39.19,1
3969,País Vasco,25-34,In-store,36,9,0,NULL,0,26.78,0
3970,País Vasco,25-34,Web,36,3,0,NULL,0,43.79,0
3971,Barcelona,35-44,Phone,24,3,0,NULL,1,31.09,0
3972,Barcelona,45-54,Partner,24,2,0,NULL,0,50.21,0
3973,Madrid,25-34,Referral,36,5,0,NULL,0,32.02,0
3974,Madrid,55+,Web,24,5,0,NULL,1,34.18,0
3975,Madrid,35-44,Partner,24,1,0,NULL,0,44.19,0
3976,Madrid,45-54,Web,24,6,0,NULL,0,40.51,0
3977,Madrid,55+,In-store,36,2,0,NULL,0,41.68,1
3978,Galicia,35-44,Web,24,5,0,NULL,0,43.41,0
3979,País Vasco,45-54,Referral,24,2,0,NULL,0,44.0,0
3980,Galicia,35-44,Web,24,3,0,NULL,0,45.7,0
3981,Andalucía,45-54,Partner,36,1,0,NULL,1,38.69,0
3982,Andalucía,55+,In-store,24,3,0,NULL,1,39.77,1
3983,Madrid,35-44,Web,36,4,0,NULL,0,49.08,0
3984,Andalucía,25-34,Web,36,2,0,NULL,0,30.69,0
3985,Barcelona,55+,Phone,36,5,0,NULL,0,32.29,0
3986,Valencia,55+,Partner,36,5,0,NULL,0,26.98,0
3987,Canarias,35-44,Partner,24,9,0,NULL,0,44.11,0
3988,Galicia,55+,Phone,36,6,0,NULL,0,41.58,0
3989,Barcelona,35-44,Web,24,6,0,NULL,0,33.99,1
3990,País Vasco,35-44,Referral,36,0,0,NULL,0,26.81,0
3991,Madrid,35-44,Web,24,0,0,NULL,0,27.05,0
3992,Madrid,18-24,Phone,36,3,0,NULL,0,39.56,1
3993,Madrid,35-44,Referral,36,8,0,NULL,0,33.12,1
3994,Madrid,45-54,Referral,24,9,0,NULL,0,47.25,1
3995,Andalucía,25-34,Web,36,3,0,NULL,0,48.15,0
3996,Barcelona,25-34,Web,24,3,0,NULL,1,46.3,0
3997,Madrid,45-54,Partner,24,5,0,NULL,1,49.37,0
3998,Canarias,45-54,Web,24,4,0,NULL,0,50.96,0
3999,Andalucía,55+,Partner,24,4,0,NULL,0,44.74,0
4000,Barcelona,25-34,Phone,24,5,0,NULL,0,42.62,0
4001,Valencia,55+,Web,36,9,0,NULL,0,44.02,1
4002,Valencia,25-34,Phone,24,7,0,NULL,1,39.03,0
4003,Valencia,25-34,Partner,24,8,0,NULL,0,37.84,1
4004,Andalucía,45-54,In-store,36,0,0,NULL,0,26.6,0
4005,Galicia,35-44,Web,36,6,0,NULL,0,42.85,1
4006,Barcelona,45-54,Web,24,2,0,NULL,0,46.67,0
4007,Valencia,25-34,Web,36,7,0,NULL,0,42.69,0
4008,Madrid,25-34,Partner,24,7,0,NULL,0,38.21,0
4009,Galicia,35-44,In-store,24,5,0,NULL,1,40.41,0
4010,Barcelona,25-34,In-store,24,3,0,NULL,0,49.6,0
4011,Barcelona,25-34,Referral,36,3,0,NULL,1,46.06,0
4012,Canarias,25-34,Phone,24,3,0,NULL,0,35.75,1
4013,Andalucía,25-34,In-store,24,6,0,NULL,0,36.08,1
4014,Madrid,45-54,Web,36,5,0,NULL,0,38.63,0
4015,Barcelona,25-34,Phone,24,7,0,NULL,0,49.91,0
4016,Barcelona,35-44,Phone,24,7,0,NULL,0,29.21,1
4017,Canarias,35-44,In-store,36,2,0,NULL,1,47.09,0
4018,Valencia,35-44,In-store,36,5,0,NULL,0,31.64,0
4019,Barcelona,35-44,Web,24,5,0,NULL,0,52.12,0
4020,Andalucía,45-54,In-store,24,4,0,NULL,1,34.28,0
4021,Valencia,55+,In-store,36,6,0,NULL,1,43.61,0
4022,Madrid,25-34,Referral,24,5,0,NULL,0,45.95,0
4023,Galicia,45-54,Phone,24,3,0,NULL,0,45.52,0
4024,Madrid,18-24,Referral,24,9,0,NULL,1,46.65,0
4025,Galicia,35-44,In-store,24,3,0,NULL,0,27.06,0
4026,País Vasco,35-44,Partner,36,3,0,NULL,0,34.58,0
4027,Madrid,25-34,Phone,24,4,0,NULL,0,34.3,1
4028,País Vasco,25-34,In-store,24,8,0,NULL,1,44.34,1
4029,País Vasco,18-24,In-store,24,5,0,NULL,0,44.36,0
4030,Andalucía,18-24,Phone,24,8,0,NULL,0,30.86,1
4031,Andalucía,35-44,Referral,24,10,0,NULL,0,44.61,0
4032,Madrid,25-34,Web,36,6,0,NULL,0,33.19,0
4033,Madrid,45-54,Partner,36,4,0,NULL,0,37.64,1
4034,País Vasco,55+,Web,24,2,0,NULL,0,35.34,0
4035,Madrid,25-34,Phone,24,8,0,NULL,0,46.46,1
4036,Barcelona,25-34,Web,24,1,0,NULL,0,25.55,0
4037,Valencia,35-44,Web,24,5,0,NULL,0,47.46,0
4038,Madrid,55+,Web,24,6,0,NULL,0,44.64,0
4039,País Vasco,35-44,Web,24,7,0,NULL,0,41.47,0
4040,País Vasco,25-34,Web,36,6,0,NULL,0,33.15,0
4041,Galicia,55+,Partner,36,9,0,NULL,0,43.46,0
4042,Madrid,35-44,Web,24,4,0,NULL,0,46.92,0
4043,Valencia,25-34,Web,36,2,0,NULL,0,36.77,1
4044,Galicia,55+,Web,24,1,0,NULL,0,29.93,0
4045,Barcelona,55+,Web,24,8,0,NULL,0,37.79,0
4046,Andalucía,35-44,Web,36,2,0,NULL,0,36.41,0
4047,Andalucía,25-34,Referral,24,4,0,NULL,0,30.35,0
4048,Barcelona,35-44,Phone,24,6,0,NULL,0,46.76,0
4049,Barcelona,25-34,Phone,36,6,0,NULL,0,36.99,0
4050,Andalucía,35-44,Phone,24,3,0,NULL,0,43.47,0
4051,Madrid,25-34,Web,36,3,0,NULL,1,37.26,0
4052,Galicia,45-54,Partner,24,0,0,NULL,0,38.93,0
4053,Andalucía,45-54,Referral,36,5,0,NULL,0,47.49,0
4054,Madrid,55+,Web,24,6,0,NULL,0,38.07,0
4055,Andalucía,55+,Web,24,6,0,NULL,0,28.68,0
4056,Valencia,25-34,Partner,24,5,0,NULL,0,38.02,0
4057,Madrid,25-34,Web,36,4,0,NULL,0,37.6,0
4058,Canarias,35-44,Web,24,3,0,NULL,1,44.78,0
4059,Andalucía,25-34,Partner,36,7,0,NULL,0,47.95,1
4060,Andalucía,18-24,Partner,24,0,0,NULL,0,41.09,0
4061,Galicia,45-54,Web,24,3,0,NULL,0,46.65,1
4062,Andalucía,25-34,In-store,24,4,0,NULL,0,33.16,0
4063,Valencia,18-24,Web,24,6,0,NULL,0,29.91,0
4064,Madrid,35-44,Web,36,4,0,NULL,0,34.16,0
4065,Madrid,55+,Partner,24,3,0,NULL,0,43.39,0
4066,Valencia,45-54,Partner,36,5,0,NULL,0,33.51,0
4067,Valencia,25-34,Partner,24,2,0,NULL,0,26.49,0
4068,País Vasco,35-44,Partner,24,4,0,NULL,0,51.28,0
4069,Valencia,55+,Partner,24,5,0,NULL,0,35.69,0
4070,Andalucía,18-24,In-store,36,3,0,NULL,0,31.49,0
4071,Galicia,45-54,Phone,36,4,0,NULL,0,32.81,0
4072,Canarias,45-54,Phone,24,4,0,NULL,0,28.52,1
4073,Barcelona,45-54,In-store,36,0,0,NULL,0,27.81,0
4074,Galicia,25-34,Web,24,1,0,NULL,0,29.99,0
4075,País Vasco,55+,In-store,24,13,0,NULL,1,35.03,0
4076,Madrid,25-34,Web,36,3,0,NULL,1,47.08,0
4077,Barcelona,18-24,Phone,24,3,0,NULL,0,37.29,0
4078,Barcelona,25-34,Partner,36,5,0,NULL,0,47.32,0
4079,Andalucía,35-44,Partner,36,2,0,NULL,0,42.81,0
4080,Andalucía,18-24,Web,36,0,0,NULL,1,42.08,0
4081,Valencia,45-54,Phone,36,7,0,NULL,0,48.23,1
4082,País Vasco,55+,In-store,24,6,0,NULL,0,39.31,0
4083,Barcelona,18-24,Referral,36,6,0,NULL,0,28.37,0
4084,Barcelona,45-54,Phone,24,2,0,NULL,0,27.69,0
4085,Galicia,55+,Web,24,4,0,NULL,0,27.22,0
4086,Canarias,18-24,Web,24,12,0,NULL,0,44.45,0
4087,País Vasco,45-54,Phone,24,4,0,NULL,0,40.17,0
4088,Barcelona,55+,Web,36,3,0,NULL,0,29.22,0
4089,Madrid,45-54,In-store,36,2,0,NULL,0,32.33,0
4090,Madrid,35-44,Phone,24,5,0,NULL,0,50.0,0
4091,Valencia,55+,Phone,24,3,0,NULL,0,38.26,1
4092,Barcelona,45-54,Phone,36,7,0,NULL,0,32.51,0
4093,Galicia,25-34,Web,24,4,0,NULL,1,46.85,0
4094,Andalucía,25-34,Phone,36,0,0,NULL,0,41.29,0
4095,Valencia,35-44,Phone,36,0,0,NULL,0,33.95,0
4096,Barcelona,35-44,Web,24,8,0,NULL,0,36.44,0
4097,Barcelona,25-34,Partner,24,3,0,NULL,1,45.23,0
4098,Valencia,25-34,Phone,24,4,0,NULL,0,35.43,0
4099,Andalucía,55+,Phone,24,4,0,NULL,0,47.91,1
4100,Madrid,45-54,In-store,24,7,0,NULL,0,48.1,0
4101,Galicia,25-34,Web,24,0,0,NULL,0,40.67,0
4102,Madrid,25-34,Phone,24,7,2,11.45,1,46.26,0
4103,Barcelona,25-34,In-store,24,7,0,NULL,0,53.24,1
4104,Canarias,25-34,Web,24,4,0,NULL,0,26.79,0
4105,Madrid,45-54,Phone,36,5,0,NULL,0,28.56,0
4106,Madrid,25-34,In-store,24,3,0,NULL,0,47.87,0
4107,Andalucía,55+,Phone,36,1,0,NULL,0,29.73,0
4108,Barcelona,25-34,Referral,24,5,0,NULL,0,44.01,0
4109,Madrid,18-24,Phone,24,10,0,NULL,0,38.38,0
4110,Madrid,55+,Phone,24,5,0,NULL,0,35.2,0
4111,Madrid,35-44,Web,36,5,0,NULL,0,33.33,0
4112,Andalucía,25-34,Web,24,3,0,NULL,0,45.51,0
4113,Barcelona,25-34,Phone,24,7,0,NULL,0,30.6,0
4114,País Vasco,45-54,Web,24,4,0,NULL,0,31.03,0
4115,Galicia,25-34,Phone,36,5,0,NULL,0,35.21,0
4116,Madrid,55+,Web,24,3,0,NULL,0,31.07,0
4117,Barcelona,45-54,Web,24,6,0,NULL,0,41.48,0
4118,Madrid,55+,Phone,36,4,0,NULL,0,53.07,0
4119,Barcelona,45-54,Partner,24,4,0,NULL,0,46.28,0
4120,Barcelona,45-54,Web,24,14,0,NULL,0,40.06,1
4121,País Vasco,45-54,In-store,36,1,0,NULL,0,36.38,1
4122,Barcelona,35-44,Web,24,3,0,NULL,0,52.69,0
4123,Valencia,45-54,Web,24,3,1,18.2,0,46.18,0
4124,Andalucía,45-54,Referral,24,5,0,NULL,0,42.63,0
4125,Galicia,18-24,Referral,24,7,0,NULL,1,29.63,1
4126,Barcelona,45-54,Phone,36,4,0,NULL,0,27.98,0
4127,Madrid,25-34,Phone,36,3,0,NULL,0,33.72,0
4128,Canarias,35-44,In-store,24,4,0,NULL,0,34.01,0
4129,Barcelona,25-34,Phone,24,5,0,NULL,0,30.19,0
4130,Andalucía,18-24,Web,36,4,0,NULL,1,46.6,0
4131,Andalucía,18-24,Web,36,6,0,NULL,1,31.03,0
4132,Valencia,25-34,Web,24,5,0,NULL,1,32.68,1
4133,Barcelona,18-24,In-store,36,4,0,NULL,0,48.76,0
4134,Madrid,25-34,Partner,24,0,0,NULL,0,53.88,0
4135,Valencia,35-44,Web,36,4,0,NULL,0,29.85,0
4136,Valencia,35-44,Web,24,5,0,NULL,0,32.52,0
4137,País Vasco,55+,Web,24,4,0,NULL,0,43.75,0
4138,Andalucía,45-54,In-store,36,5,0,NULL,0,49.63,0
4139,Galicia,25-34,In-store,36,4,0,NULL,0,40.59,1
4140,Canarias,35-44,Phone,24,4,0,NULL,0,35.92,0
4141,País Vasco,35-44,In-store,24,7,0,NULL,0,43.37,0
4142,Madrid,35-44,Web,36,6,0,NULL,0,45.71,0
4143,Valencia,35-44,Phone,24,1,0,NULL,0,28.77,0
4144,Andalucía,45-54,Phone,24,1,0,NULL,0,37.32,0
4145,Andalucía,45-54,Web,36,5,0,NULL,1,44.56,0
4146,Madrid,25-34,Phone,24,6,0,NULL,0,46.07,0
4147,Andalucía,45-54,In-store,24,1,0,NULL,0,29.3,1
4148,Barcelona,25-34,Web,24,4,0,NULL,1,45.73,0
4149,Barcelona,55+,Phone,36,9,0,NULL,1,43.55,0
4150,Galicia,55+,In-store,24,3,0,NULL,0,30.46,0
4151,Valencia,25-34,In-store,36,11,0,NULL,0,35.33,0
4152,Andalucía,45-54,Phone,36,2,0,NULL,0,33.38,0
4153,Andalucía,45-54,Web,36,3,0,NULL,0,48.27,0
4154,Andalucía,35-44,In-store,24,3,0,NULL,1,28.19,0
4155,Barcelona,25-34,Web,24,1,0,NULL,1,47.24,0
4156,Andalucía,45-54,Web,24,2,0,NULL,1,38.57,0
4157,Barcelona,35-44,Web,24,4,0,NULL,0,49.62,0
4158,Andalucía,25-34,Phone,36,4,0,NULL,1,50.89,0
4159,Madrid,45-54,Partner,36,3,0,NULL,0,52.67,0
4160,Canarias,35-44,In-store,24,3,0,NULL,0,46.74,0
4161,País Vasco,25-34,Phone,24,7,0,NULL,1,36.74,1
4162,Valencia,55+,Referral,36,9,0,NULL,1,30.19,0
4163,Barcelona,25-34,Phone,24,3,0,NULL,0,34.07,0
4164,Barcelona,35-44,Partner,36,5,0,NULL,0,43.96,0
4165,País Vasco,45-54,Web,24,1,0,NULL,0,34.13,1
4166,Andalucía,25-34,Web,36,5,0,NULL,0,35.38,0
4167,Andalucía,45-54,Phone,36,4,0,NULL,0,25.24,0
4168,Galicia,45-54,Partner,24,3,0,NULL,0,43.09,1
4169,Valencia,35-44,Web,24,4,0,NULL,0,29.12,0
4170,Andalucía,35-44,Phone,36,4,0,NULL,0,32.33,0
4171,Valencia,55+,Web,24,1,0,NULL,1,39.35,0
4172,Andalucía,55+,Phone,24,7,0,NULL,1,38.29,0
4173,Valencia,25-34,Web,24,6,0,NULL,0,46.61,0
4174,País Vasco,35-44,Web,24,3,0,NULL,0,43.69,0
4175,Madrid,35-44,Web,36,1,0,NULL,0,45.12,0
4176,Barcelona,55+,In-store,24,0,0,NULL,0,34.79,0
4177,Barcelona,45-54,In-store,24,8,0,NULL,0,29.61,1
4178,Canarias,35-44,Web,36,4,0,NULL,1,43.67,0
4179,Valencia,55+,Web,24,6,0,NULL,0,28.64,0
4180,Barcelona,35-44,Phone,24,2,0,NULL,0,47.73,1
4181,Valencia,25-34,Web,36,3,0,NULL,0,50.44,0
4182,Valencia,35-44,In-store,36,3,0,NULL,0,32.45,1
4183,Galicia,25-34,Phone,24,4,0,NULL,0,42.59,1
4184,Canarias,45-54,In-store,36,10,0,NULL,1,36.25,1
4185,Galicia,35-44,Web,24,2,0,NULL,0,33.14,0
4186,Galicia,45-54,Referral,24,2,0,NULL,1,34.07,0
4187,Madrid,55+,In-store,36,4,0,NULL,0,45.35,0
4188,Barcelona,25-34,Partner,36,0,0,NULL,0,52.19,0
4189,Andalucía,35-44,Referral,24,2,0,NULL,0,32.83,0
4190,Andalucía,45-54,Phone,24,4,0,NULL,1,43.04,0
4191,Madrid,25-34,Web,24,5,0,NULL,0,35.94,0
4192,País Vasco,45-54,Phone,24,7,0,NULL,0,30.96,0
4193,Madrid,35-44,In-store,36,5,0,NULL,0,41.6,1
4194,Barcelona,25-34,In-store,36,4,0,NULL,0,47.52,1
4195,Barcelona,55+,Phone,24,0,0,NULL,0,46.1,0
4196,Galicia,35-44,Partner,24,5,0,NULL,0,51.67,1
4197,País Vasco,25-34,Web,24,2,0,NULL,0,26.8,1
4198,Andalucía,25-34,Web,24,3,0,NULL,0,38.5,0
4199,País Vasco,45-54,Phone,36,5,3,10.7,0,32.44,1
4200,País Vasco,55+,Phone,24,5,0,NULL,0,45.94,0
4201,Barcelona,35-44,Web,24,1,0,NULL,0,27.35,1
4202,País Vasco,18-24,In-store,36,6,0,NULL,0,31.55,0
4203,Madrid,25-34,Phone,36,4,0,NULL,0,45.9,1
4204,Valencia,45-54,Phone,24,12,0,NULL,0,34.81,1
4205,Madrid,35-44,Web,24,7,0,NULL,1,44.94,0
4206,Valencia,35-44,Web,24,7,0,NULL,0,51.72,0
4207,Andalucía,25-34,Partner,24,1,0,NULL,0,38.03,0
4208,Madrid,35-44,In-store,24,5,0,NULL,1,41.57,0
4209,Valencia,45-54,Web,24,1,0,NULL,0,49.61,0
4210,Andalucía,35-44,In-store,24,7,0,NULL,0,43.18,0
4211,Andalucía,25-34,In-store,24,7,0,NULL,1,30.77,0
4212,Madrid,35-44,In-store,36,6,0,NULL,0,46.55,0
4213,Madrid,35-44,Phone,24,3,0,NULL,0,40.44,0
4214,Barcelona,35-44,Web,36,5,0,NULL,0,44.79,0
4215,Galicia,25-34,In-store,36,13,0,NULL,0,39.61,0
4216,Galicia,25-34,Phone,36,4,1,6.9,0,28.82,0
4217,Barcelona,35-44,Web,36,4,0,NULL,0,46.28,0
4218,Andalucía,25-34,Phone,36,0,0,NULL,0,24.14,0
4219,Andalucía,45-54,Phone,36,2,0,NULL,0,46.14,0
