customer_id,signup_date,region,age_group,acquisition_channel,contract_length_months,subscription_id,subscription_start_date,monthly_fee,subscription_status,cancellation_date,is_churned,install_date,install_delay_days,tickets_60d,avg_resolution_time_hours_60d,has_upsell
4512,2025-01-16,Madrid,25-34,Phone,36,4512,2025-01-16,30.89,active,NULL,0,2025-01-27,6,0,NULL,0
4513,2024-03-30,Galicia,55+,Partner,24,4513,2024-03-30,36.0,active,NULL,0,2024-04-09,6,0,NULL,0
4514,2025-10-27,Madrid,45-54,Web,36,4514,2025-10-27,43.74,cancelled,2025-11-27,1,2025-11-04,4,0,NULL,0
4515,2025-10-28,Barcelona,55+,Web,24,4515,2025-10-28,44.54,active,NULL,0,2025-11-04,5,0,NULL,0
4516,2025-08-03,Madrid,18-24,Phone,36,4516,2025-08-03,34.37,active,NULL,0,2025-08-09,3,0,NULL,0
4517,2024-09-14,Canarias,45-54,Web,24,4517,2024-09-14,46.65,active,NULL,0,2024-09-17,1,0,NULL,0
4518,2024-02-12,Galicia,35-44,Web,24,4518,2024-02-12,44.17,active,NULL,0,2024-02-22,8,0,NULL,1
4519,2025-06-03,Andalucía,45-54,In-store,24,4519,2025-06-03,47.09,active,NULL,0,2025-06-12,5,0,NULL,0
4520,2024-11-09,Barcelona,25-34,Phone,24,4520,2024-11-09,43.41,cancelled,2025-05-08,1,2024-11-18,6,0,NULL,0
4521,2025-12-24,Barcelona,45-54,Web,36,4521,2025-12-24,36.73,active,NULL,0,2025-12-30,3,0,NULL,0
4522,2025-05-25,Valencia,18-24,Web,36,4522,2025-05-25,47.89,cancelled,2025-06-27,1,2025-06-02,6,0,NULL,1
4523,2025-01-28,Barcelona,18-24,Referral,24,4523,2025-01-28,49.04,active,NULL,0,2025-02-02,1,0,NULL,0
4524,2025-12-22,Madrid,45-54,Referral,24,4524,2025-12-22,47.18,active,NULL,0,2025-12-31,6,0,NULL,0
4525,2025-08-08,Andalucía,25-34,Partner,24,4525,2025-08-08,47.54,active,NULL,0,2025-08-14,5,0,NULL,0
4526,2024-12-01,Andalucía,18-24,Web,24,4526,2024-12-01,48.35,active,NULL,0,2024-12-08,3,0,NULL,0
4527,2024-01-14,Galicia,55+,Web,24,4527,2024-01-14,43.33,active,NULL,0,2024-01-22,6,0,NULL,0
4528,2024-03-08,Valencia,25-34,Web,24,4528,2024-03-08,28.57,active,NULL,0,2024-03-16,5,0,NULL,0
4529,2024-11-20,Barcelona,35-44,In-store,24,4529,2024-11-20,40.72,active,NULL,0,2024-11-29,4,0,NULL,0
4530,2025-02-14,Valencia,55+,Phone,36,4530,2025-02-14,40.15,cancelled,2025-06-04,1,2025-02-21,3,0,NULL,0
4531,2024-01-23,Madrid,45-54,In-store,24,4531,2024-01-23,47.2,active,NULL,0,2024-02-01,8,0,NULL,1
4532,2024-04-02,Andalucía,18-24,Web,24,4532,2024-04-02,33.0,active,NULL,0,2024-04-14,8,0,NULL,0
4533,2025-05-29,País Vasco,35-44,In-store,24,4533,2025-05-29,39.76,active,NULL,0,2025-06-05,5,0,NULL,1
4534,2025-07-03,Madrid,35-44,Phone,24,4534,2025-07-03,53.14,active,NULL,0,2025-07-24,17,0,NULL,0
4535,2024-01-22,Barcelona,25-34,Phone,24,4535,2024-01-22,38.07,active,NULL,0,2024-01-29,5,0,NULL,0
4536,2025-01-06,Galicia,45-54,Phone,36,4536,2025-01-06,26.25,active,NULL,0,2025-01-11,2,0,NULL,0
4537,2024-02-29,Valencia,55+,Phone,24,4537,2024-02-29,45.99,cancelled,2024-04-22,1,2024-03-08,4,0,NULL,0
4538,2025-06-12,Andalucía,25-34,In-store,36,4538,2025-06-12,35.65,active,NULL,0,2025-06-17,4,0,NULL,0
4539,2025-09-01,País Vasco,25-34,Phone,36,4539,2025-09-01,31.98,active,NULL,0,2025-09-02,0,0,NULL,1
4540,2025-09-27,Andalucía,45-54,Referral,36,4540,2025-09-27,39.3,active,NULL,0,2025-10-07,6,0,NULL,0
4541,2025-03-13,Madrid,35-44,Phone,36,4541,2025-03-13,48.88,active,NULL,0,2025-03-16,2,0,NULL,1
4542,2025-04-04,País Vasco,45-54,Web,24,4542,2025-04-04,34.29,cancelled,2025-06-08,1,2025-04-29,20,0,NULL,0
4543,2025-11-08,Canarias,25-34,Web,24,4543,2025-11-08,32.56,active,NULL,0,2025-11-13,2,0,NULL,0
4544,2025-03-23,Madrid,18-24,Web,24,4544,2025-03-23,39.34,cancelled,2025-05-06,1,2025-04-11,18,0,NULL,0
4545,2024-11-22,Madrid,45-54,In-store,36,4545,2024-11-22,46.13,active,NULL,0,2024-11-29,3,0,NULL,0
4546,2025-07-05,Andalucía,55+,Web,36,4546,2025-07-05,34.21,cancelled,2025-08-05,1,2025-07-18,8,0,NULL,0
4547,2025-03-07,Andalucía,25-34,Web,24,4547,2025-03-07,33.75,active,NULL,0,2025-03-12,4,0,NULL,0
4548,2025-09-07,Barcelona,55+,Web,24,4548,2025-09-07,45.42,active,NULL,0,2025-09-16,4,0,NULL,0
4549,2025-01-18,Andalucía,35-44,In-store,24,4549,2025-01-18,49.83,active,NULL,0,2025-01-28,7,0,NULL,0
4550,2025-09-27,Andalucía,18-24,Referral,24,4550,2025-09-27,31.92,cancelled,2025-10-29,1,2025-10-05,4,0,NULL,0
4551,2024-02-02,Valencia,35-44,In-store,36,4551,2024-02-02,39.72,active,NULL,0,2024-02-08,4,0,NULL,0
4552,2024-01-27,Madrid,25-34,Web,24,4552,2024-01-27,46.99,cancelled,2024-08-18,1,2024-02-03,6,0,NULL,0
4553,2024-03-13,Madrid,45-54,Phone,24,4553,2024-03-13,32.46,active,NULL,0,2024-03-23,5,0,NULL,0
4554,2025-02-10,Valencia,25-34,Web,24,4554,2025-02-10,44.26,cancelled,2025-10-29,1,2025-02-18,4,0,NULL,1
4555,2025-06-02,Canarias,35-44,Referral,24,4555,2025-06-02,34.88,cancelled,2025-08-03,1,2025-06-08,4,0,NULL,0
4556,2024-06-07,Andalucía,25-34,Web,24,4556,2024-06-07,29.29,active,NULL,0,2024-06-17,8,0,NULL,1
4557,2024-04-23,Barcelona,55+,Referral,36,4557,2024-04-23,27.74,active,NULL,0,2024-05-01,4,0,NULL,0
4558,2025-09-20,Galicia,55+,In-store,24,4558,2025-09-20,26.57,active,NULL,0,2025-09-28,6,0,NULL,0
4559,2025-07-02,Barcelona,35-44,Partner,24,4559,2025-07-02,49.76,cancelled,2025-09-15,1,2025-07-11,5,0,NULL,1
4560,2025-04-18,Valencia,35-44,In-store,24,4560,2025-04-18,41.82,active,NULL,0,2025-04-24,5,0,NULL,1
4561,2024-12-22,Madrid,55+,Web,24,4561,2024-12-22,45.47,active,NULL,0,2025-01-02,6,0,NULL,0
4562,2024-11-03,País Vasco,25-34,Web,24,4562,2024-11-03,44.23,active,NULL,0,2024-11-10,3,0,NULL,1
4563,2024-01-16,Andalucía,45-54,Phone,24,4563,2024-01-16,34.78,active,NULL,0,2024-01-25,7,0,NULL,0
4564,2024-05-17,País Vasco,35-44,Web,24,4564,2024-05-17,48.87,active,NULL,0,2024-05-24,4,0,NULL,0
4565,2025-10-17,Barcelona,55+,In-store,24,4565,2025-10-17,47.92,active,NULL,0,2025-10-19,1,0,NULL,1
4566,2024-09-04,Valencia,25-34,Phone,36,4566,2024-09-04,34.62,active,NULL,0,2024-09-10,3,0,NULL,0
4567,2025-05-30,Madrid,25-34,In-store,36,4567,2025-05-30,46.91,active,NULL,0,2025-06-04,3,0,NULL,1
4568,2025-05-29,Canarias,25-34,In-store,36,4568,2025-05-29,47.2,active,NULL,0,2025-06-07,7,0,NULL,0
4569,2024-08-14,Madrid,18-24,Web,24,4569,2024-08-14,39.17,active,NULL,0,2024-08-29,10,0,NULL,1
4570,2024-05-29,Andalucía,25-34,Web,36,4570,2024-05-29,25.12,active,NULL,0,2024-06-05,4,0,NULL,0
4571,2025-05-20,Andalucía,55+,Phone,36,4571,2025-05-20,33.71,active,NULL,0,2025-05-27,6,0,NULL,0
4572,2024-03-09,Madrid,25-34,Web,24,4572,2024-03-09,53.52,active,NULL,0,2024-03-19,7,0,NULL,1
4573,2024-12-27,Barcelona,18-24,Partner,24,4573,2024-12-27,45.63,active,NULL,0,2025-01-02,5,0,NULL,0
4574,2025-10-11,Madrid,25-34,Partner,24,4574,2025-10-11,48.75,active,NULL,0,2025-10-20,6,0,NULL,0
4575,2025-06-03,Andalucía,35-44,Partner,36,4575,2025-06-03,47.89,cancelled,2025-07-12,1,2025-06-12,5,0,NULL,0
4576,2025-07-12,Canarias,35-44,Phone,24,4576,2025-07-12,31.15,cancelled,2025-08-29,1,2025-07-17,4,0,NULL,0
4577,2024-03-01,Valencia,18-24,In-store,24,4577,2024-03-01,49.52,active,NULL,0,2024-03-04,2,0,NULL,0
4578,2024-05-26,Canarias,45-54,Partner,36,4578,2024-05-26,38.86,active,NULL,0,2024-06-01,4,0,NULL,0
4579,2024-07-20,Madrid,55+,Referral,24,4579,2024-07-20,44.73,active,NULL,0,2024-08-02,10,0,NULL,1
4580,2024-08-01,Barcelona,25-34,In-store,36,4580,2024-08-01,35.73,active,NULL,0,2024-08-06,4,0,NULL,0
4581,2024-05-21,Galicia,45-54,Partner,36,4581,2024-05-21,32.45,cancelled,2024-07-13,1,2024-06-03,11,0,NULL,0
4582,2025-12-11,Galicia,35-44,Web,36,4582,2025-12-11,31.13,active,NULL,0,2025-12-23,8,0,NULL,0
4583,2024-04-30,Barcelona,35-44,In-store,36,4583,2024-04-30,36.47,active,NULL,0,2024-05-05,2,0,NULL,0
4584,2025-06-01,Andalucía,55+,Web,24,4584,2025-06-01,26.48,active,NULL,0,2025-06-13,9,0,NULL,1
4585,2025-03-04,Galicia,55+,Phone,36,4585,2025-03-04,32.27,active,NULL,0,2025-03-06,1,0,NULL,1
4586,2025-03-22,País Vasco,35-44,Phone,36,4586,2025-03-22,43.7,active,NULL,0,2025-04-03,8,0,NULL,0
4587,2024-06-05,Andalucía,35-44,Web,36,4587,2024-06-05,46.71,active,NULL,0,2024-06-12,4,0,NULL,0
4588,2024-08-12,Madrid,25-34,Web,24,4588,2024-08-12,28.28,active,NULL,0,2024-08-19,4,0,NULL,0
4589,2025-03-19,Madrid,35-44,Web,24,4589,2025-03-19,26.9,cancelled,2025-08-28,1,2025-03-28,5,0,NULL,0
4590,2024-08-06,Andalucía,45-54,In-store,24,4590,2024-08-06,39.7,active,NULL,0,2024-08-09,2,0,NULL,0
4591,2025-05-22,Valencia,25-34,Partner,24,4591,2025-05-22,44.6,active,NULL,0,2025-06-02,7,0,NULL,1
4592,2024-01-29,Barcelona,55+,Referral,24,4592,2024-01-29,43.83,active,NULL,0,2024-02-03,3,0,NULL,0
4593,2024-02-23,Barcelona,45-54,In-store,36,4593,2024-02-23,52.42,active,NULL,0,2024-03-16,21,0,NULL,0
4594,2025-06-16,Barcelona,25-34,Phone,36,4594,2025-06-16,33.28,cancelled,2025-07-21,1,2025-06-19,1,0,NULL,0
4595,2025-03-26,Valencia,55+,In-store,36,4595,2025-03-26,39.16,active,NULL,0,2025-03-31,3,0,NULL,0
4596,2024-02-01,Barcelona,45-54,Phone,24,4596,2024-02-01,46.98,active,NULL,0,2024-02-07,3,0,NULL,0
4597,2025-10-19,Barcelona,25-34,Web,24,4597,2025-10-19,42.22,cancelled,2025-11-22,1,2025-10-23,2,0,NULL,0
4598,2024-01-04,Madrid,35-44,Referral,24,4598,2024-01-04,41.92,active,NULL,0,2024-01-12,4,0,NULL,0
4599,2025-11-29,Galicia,55+,Referral,24,4599,2025-11-29,46.82,active,NULL,0,2025-12-03,2,0,NULL,0
4600,2025-06-17,Andalucía,55+,Web,24,4600,2025-06-17,32.82,cancelled,2025-10-19,1,2025-06-25,7,0,NULL,1
4601,2025-12-23,Madrid,25-34,In-store,24,4601,2025-12-23,30.5,active,NULL,0,2025-12-29,4,1,4.7,0
4602,2025-11-24,Valencia,45-54,Web,24,4602,2025-11-24,28.11,active,NULL,0,2025-12-02,5,1,15.9,1
4603,2024-08-16,Valencia,55+,Referral,24,4603,2024-08-16,44.45,active,NULL,0,2024-08-23,6,0,NULL,0
4604,2025-07-07,Andalucía,55+,Partner,24,4604,2025-07-07,48.32,active,NULL,0,2025-07-16,8,0,NULL,1
4605,2024-06-03,Andalucía,18-24,Web,24,4605,2024-06-03,32.05,active,NULL,0,2024-06-10,6,0,NULL,0
4606,2024-12-10,Andalucía,35-44,In-store,24,4606,2024-12-10,38.95,active,NULL,0,2024-12-16,4,0,NULL,0
4607,2024-06-24,Andalucía,55+,Phone,36,4607,2024-06-24,38.5,cancelled,2024-11-02,1,2024-07-01,2,0,NULL,0
4608,2024-12-21,Madrid,18-24,Web,24,4608,2024-12-21,29.57,active,NULL,0,2024-12-30,6,0,NULL,0
4609,2025-09-29,Barcelona,35-44,In-store,24,4609,2025-09-29,47.52,active,NULL,0,2025-10-06,6,0,NULL,0
4610,2024-11-14,Madrid,35-44,In-store,24,4610,2024-11-14,36.95,active,NULL,0,2024-11-19,4,0,NULL,0
4611,2024-03-08,Valencia,35-44,Phone,36,4611,2024-03-08,46.28,active,NULL,0,2024-03-13,4,0,NULL,0
4612,2024-08-25,Valencia,45-54,Partner,24,4612,2024-08-25,45.08,active,NULL,0,2024-08-30,4,0,NULL,0
4613,2025-07-28,País Vasco,18-24,Web,36,4613,2025-07-28,34.32,active,NULL,0,2025-07-31,0,0,NULL,0
4614,2025-01-16,Madrid,45-54,Web,24,4614,2025-01-16,43.95,active,NULL,0,2025-01-29,9,0,NULL,0
4615,2025-02-13,Andalucía,25-34,Partner,36,4615,2025-02-13,45.48,active,NULL,0,2025-02-21,5,0,NULL,0
4616,2024-11-11,Barcelona,55+,Web,36,4616,2024-11-11,35.82,active,NULL,0,2024-11-18,4,0,NULL,0
4617,2024-08-02,Barcelona,35-44,Phone,24,4617,2024-08-02,33.59,cancelled,2025-07-18,1,2024-08-14,9,0,NULL,0
4618,2025-03-13,Andalucía,18-24,Referral,36,4618,2025-03-13,45.96,active,NULL,0,2025-03-21,6,0,NULL,0
4619,2025-04-07,Madrid,55+,In-store,24,4619,2025-04-07,43.01,active,NULL,0,2025-04-15,3,0,NULL,0
4620,2025-10-18,Barcelona,45-54,Phone,36,4620,2025-10-18,44.72,active,NULL,0,2025-10-27,5,0,NULL,0
4621,2025-03-27,Barcelona,25-34,Phone,24,4621,2025-03-27,34.95,active,NULL,0,2025-04-05,4,0,NULL,0
4622,2025-12-28,Andalucía,25-34,In-store,24,4622,2025-12-28,43.52,active,NULL,0,2025-12-29,0,0,NULL,0
4623,2025-08-27,Madrid,35-44,In-store,36,4623,2025-08-27,47.27,cancelled,2025-10-03,1,2025-09-03,4,0,NULL,0
4624,2024-02-27,Canarias,55+,Web,36,4624,2024-02-27,32.03,active,NULL,0,2024-03-05,2,0,NULL,0
4625,2024-10-13,Canarias,25-34,Phone,24,4625,2024-10-13,31.52,active,NULL,0,2024-10-21,4,0,NULL,0
4626,2024-10-08,País Vasco,55+,Web,36,4626,2024-10-08,36.58,active,NULL,0,2024-10-17,5,0,NULL,0
4627,2024-01-03,Barcelona,25-34,Web,24,4627,2024-01-03,44.25,active,NULL,0,2024-01-10,4,0,NULL,0
4628,2024-05-12,Andalucía,45-54,Web,24,4628,2024-05-12,27.99,active,NULL,0,2024-05-16,2,0,NULL,1
4629,2025-07-11,Madrid,35-44,Partner,36,4629,2025-07-11,49.48,cancelled,2025-09-02,1,2025-07-19,4,0,NULL,0
4630,2024-09-14,Galicia,25-34,In-store,24,4630,2024-09-14,30.79,active,NULL,0,2024-09-29,12,0,NULL,1
4631,2024-04-18,Valencia,55+,Referral,24,4631,2024-04-18,47.63,active,NULL,0,2024-04-21,0,0,NULL,0
4632,2024-07-29,Madrid,25-34,Phone,36,4632,2024-07-29,30.07,active,NULL,0,2024-08-04,4,0,NULL,1
4633,2024-07-19,Barcelona,55+,Phone,24,4633,2024-07-19,46.36,active,NULL,0,2024-07-23,3,0,NULL,0
4634,2024-05-07,País Vasco,25-34,Web,24,4634,2024-05-07,41.46,active,NULL,0,2024-05-14,3,0,NULL,1
4635,2024-03-14,Galicia,25-34,Web,24,4635,2024-03-14,39.82,cancelled,2025-01-23,1,2024-03-23,4,0,NULL,0
4636,2025-07-12,Valencia,55+,Web,36,4636,2025-07-12,50.07,active,NULL,0,2025-07-16,3,0,NULL,0
4637,2025-08-25,Valencia,45-54,Referral,24,4637,2025-08-25,26.91,cancelled,2025-10-06,1,2025-09-03,6,0,NULL,0
4638,2024-12-28,País Vasco,25-34,Web,24,4638,2024-12-28,30.12,active,NULL,0,2025-01-05,4,0,NULL,0
4639,2025-03-25,Galicia,35-44,In-store,36,4639,2025-03-25,26.78,active,NULL,0,2025-03-26,0,0,NULL,0
4640,2025-11-02,País Vasco,25-34,Web,24,4640,2025-11-02,38.08,cancelled,2025-12-04,1,2025-11-11,7,0,NULL,0
4641,2025-09-07,Barcelona,55+,Phone,24,4641,2025-09-07,47.77,active,NULL,0,2025-09-20,8,0,NULL,0
4642,2024-01-24,Andalucía,18-24,In-store,36,4642,2024-01-24,26.12,active,NULL,0,2024-01-31,3,0,NULL,0
4643,2025-11-27,Galicia,35-44,Referral,36,4643,2025-11-27,42.92,active,NULL,0,2025-12-06,4,0,NULL,0
4644,2024-02-18,Madrid,18-24,Web,24,4644,2024-02-18,37.94,active,NULL,0,2024-02-29,6,0,NULL,1
4645,2024-01-20,Barcelona,45-54,Referral,36,4645,2024-01-20,50.46,active,NULL,0,2024-01-30,6,0,NULL,0
4646,2024-10-21,Madrid,55+,Web,36,4646,2024-10-21,38.78,cancelled,2024-12-31,1,2024-10-30,7,0,NULL,0
4647,2025-06-29,Valencia,55+,In-store,24,4647,2025-06-29,49.93,cancelled,2025-08-24,1,2025-07-09,5,0,NULL,0
4648,2024-02-28,País Vasco,35-44,Web,36,4648,2024-02-28,39.88,active,NULL,0,2024-03-08,6,0,NULL,0
4649,2024-08-02,Madrid,25-34,Phone,36,4649,2024-08-02,50.37,active,NULL,0,2024-08-12,7,0,NULL,1
4650,2024-07-11,Andalucía,25-34,Partner,24,4650,2024-07-11,43.27,cancelled,2024-12-12,1,2024-07-17,3,0,NULL,0
4651,2024-10-17,Madrid,55+,In-store,24,4651,2024-10-17,36.41,cancelled,2024-11-28,1,2024-10-31,11,0,NULL,1
4652,2025-12-21,Galicia,25-34,In-store,36,4652,2025-12-21,44.43,active,NULL,0,2025-12-24,0,0,NULL,0
4653,2024-08-30,Galicia,45-54,Web,36,4653,2024-08-30,36.14,active,NULL,0,2024-09-04,1,0,NULL,0
4654,2024-06-01,Andalucía,35-44,In-store,24,4654,2024-06-01,33.04,cancelled,2024-07-25,1,2024-06-07,5,0,NULL,0
4655,2024-03-30,Andalucía,55+,Web,36,4655,2024-03-30,35.48,cancelled,2025-01-22,1,2024-04-07,5,0,NULL,0
4656,2024-05-24,Madrid,35-44,Web,36,4656,2024-05-24,50.12,active,NULL,0,2024-05-30,3,0,NULL,0
4657,2024-04-07,Galicia,35-44,Web,36,4657,2024-04-07,42.98,cancelled,2024-09-17,1,2024-04-13,3,0,NULL,0
4658,2025-02-23,Andalucía,55+,Web,36,4658,2025-02-23,29.69,active,NULL,0,2025-03-02,3,0,NULL,0
4659,2024-11-03,Madrid,55+,Web,24,4659,2024-11-03,47.05,active,NULL,0,2024-11-09,4,0,NULL,0
4660,2024-12-30,Canarias,35-44,Partner,24,4660,2024-12-30,36.1,cancelled,2025-04-26,1,2025-01-04,0,0,NULL,1
4661,2025-08-31,Madrid,45-54,Web,24,4661,2025-08-31,28.84,active,NULL,0,2025-09-06,5,0,NULL,0
4662,2025-02-28,Andalucía,45-54,Phone,24,4662,2025-02-28,29.54,active,NULL,0,2025-03-08,4,0,NULL,1
4663,2024-04-23,Madrid,35-44,Web,24,4663,2024-04-23,29.16,active,NULL,0,2024-04-28,4,0,NULL,0
4664,2024-10-02,Andalucía,18-24,Partner,36,4664,2024-10-02,41.68,cancelled,2024-11-08,1,2024-10-10,4,0,NULL,0
4665,2024-08-16,Madrid,45-54,Web,36,4665,2024-08-16,34.14,active,NULL,0,2024-08-28,11,0,NULL,0
4666,2025-08-27,Madrid,45-54,Web,24,4666,2025-08-27,28.14,active,NULL,0,2025-09-07,9,0,NULL,0
4667,2024-08-12,Valencia,25-34,Partner,36,4667,2024-08-12,35.05,active,NULL,0,2024-08-21,7,0,NULL,1
4668,2024-04-11,Canarias,25-34,Referral,24,4668,2024-04-11,46.26,active,NULL,0,2024-04-17,5,0,NULL,0
4669,2025-06-22,Barcelona,45-54,Referral,24,4669,2025-06-22,40.21,active,NULL,0,2025-06-30,6,0,NULL,0
4670,2024-11-09,Andalucía,25-34,Web,24,4670,2024-11-09,35.4,active,NULL,0,2024-11-15,2,0,NULL,0
4671,2024-03-11,Valencia,45-54,Referral,24,4671,2024-03-11,45.09,active,NULL,0,2024-03-16,4,0,NULL,0
4672,2025-05-19,Galicia,45-54,Partner,24,4672,2025-05-19,28.74,active,NULL,0,2025-05-26,3,0,NULL,0
4673,2024-06-02,Barcelona,25-34,Referral,36,4673,2024-06-02,50.72,active,NULL,0,2024-06-12,7,0,NULL,0
4674,2025-09-26,Andalucía,25-34,Web,36,4674,2025-09-26,29.38,active,NULL,0,2025-10-06,5,0,NULL,0
4675,2025-08-31,Canarias,35-44,Web,24,4675,2025-08-31,26.21,cancelled,2025-12-10,1,2025-09-25,21,0,NULL,0
4676,2024-09-27,Barcelona,25-34,Web,24,4676,2024-09-27,35.27,cancelled,2024-11-11,1,2024-10-08,8,0,NULL,0
4677,2025-02-10,Valencia,35-44,In-store,24,4677,2025-02-10,27.24,active,NULL,0,2025-02-19,4,0,NULL,0
4678,2025-02-19,Galicia,45-54,Web,36,4678,2025-02-19,29.12,active,NULL,0,2025-02-23,3,0,NULL,1
4679,2025-04-22,Barcelona,55+,Web,36,4679,2025-04-22,46.51,active,NULL,0,2025-04-30,5,0,NULL,0
4680,2024-02-20,Barcelona,18-24,Phone,24,4680,2024-02-20,37.96,active,NULL,0,2024-02-23,1,0,NULL,0
4681,2024-08-25,Barcelona,45-54,Referral,24,4681,2024-08-25,25.06,active,NULL,0,2024-09-04,7,0,NULL,0
4682,2024-05-04,País Vasco,25-34,Phone,24,4682,2024-05-04,42.96,active,NULL,0,2024-05-08,1,0,NULL,0
4683,2025-05-24,Canarias,55+,Partner,36,4683,2025-05-24,42.95,cancelled,2025-08-20,1,2025-05-30,3,0,NULL,0
4684,2024-02-20,Andalucía,18-24,Web,24,4684,2024-02-20,46.56,active,NULL,0,2024-02-28,6,0,NULL,0
4685,2025-01-12,Andalucía,35-44,Referral,24,4685,2025-01-12,29.73,cancelled,2025-03-09,1,2025-01-16,0,0,NULL,0
4686,2025-06-16,Barcelona,35-44,Web,24,4686,2025-06-16,46.39,active,NULL,0,2025-06-18,1,0,NULL,0
4687,2025-11-24,Madrid,25-34,Web,24,4687,2025-11-24,47.22,active,NULL,0,2025-11-28,3,0,NULL,0
4688,2024-07-29,Madrid,55+,Phone,24,4688,2024-07-29,42.15,active,NULL,0,2024-08-02,3,0,NULL,0
4689,2024-01-06,Madrid,25-34,Web,24,4689,2024-01-06,32.88,active,NULL,0,2024-01-14,5,0,NULL,0
4690,2025-06-13,Madrid,25-34,Partner,36,4690,2025-06-13,39.73,active,NULL,0,2025-06-22,6,0,NULL,0
4691,2024-01-02,Andalucía,45-54,Partner,24,4691,2024-01-02,29.83,active,NULL,0,2024-01-10,3,0,NULL,0
4692,2024-02-18,Madrid,35-44,Web,24,4692,2024-02-18,44.19,active,NULL,0,2024-02-23,3,0,NULL,0
4693,2025-12-25,Madrid,25-34,Web,24,4693,2025-12-25,44.58,active,NULL,0,2026-01-01,4,0,NULL,0
4694,2025-09-22,Barcelona,25-34,Web,24,4694,2025-09-22,30.79,cancelled,2025-11-15,1,2025-09-29,2,0,NULL,0
4695,2025-06-01,Barcelona,25-34,Web,36,4695,2025-06-01,31.6,active,NULL,0,2025-06-10,5,0,NULL,0
4696,2025-09-02,Madrid,55+,Referral,36,4696,2025-09-02,48.66,active,NULL,0,2025-09-12,5,0,NULL,1
4697,2024-02-25,Madrid,35-44,Partner,24,4697,2024-02-25,38.41,active,NULL,0,2024-02-28,0,0,NULL,1
4698,2024-03-06,Barcelona,25-34,Web,36,4698,2024-03-06,38.65,active,NULL,0,2024-03-12,5,0,NULL,0
4699,2024-08-07,Andalucía,35-44,Web,36,4699,2024-08-07,46.83,active,NULL,0,2024-08-14,4,0,NULL,0
4700,2024-01-18,País Vasco,55+,In-store,36,4700,2024-01-18,33.88,active,NULL,0,2024-01-27,5,0,NULL,0
4701,2025-10-11,Galicia,55+,In-store,24,4701,2025-10-11,40.87,active,NULL,0,2025-10-18,6,0,NULL,0
4702,2024-02-11,País Vasco,18-24,Referral,24,4702,2024-02-11,45.47,active,NULL,0,2024-02-14,0,0,NULL,1
4703,2025-02-01,Andalucía,45-54,Web,24,4703,2025-02-01,32.4,active,NULL,0,2025-02-05,1,0,NULL,0
4704,2025-09-16,Galicia,25-34,Phone,36,4704,2025-09-16,32.73,active,NULL,0,2025-09-25,4,0,NULL,0
4705,2025-06-21,Valencia,25-34,Web,24,4705,2025-06-21,49.23,active,NULL,0,2025-06-26,0,0,NULL,0
4706,2024-06-20,Andalucía,55+,In-store,24,4706,2024-06-20,28.17,active,NULL,0,2024-06-28,4,0,NULL,0
4707,2024-12-09,Valencia,55+,Phone,24,4707,2024-12-09,31.8,active,NULL,0,2024-12-17,6,0,NULL,0
4708,2025-02-04,Barcelona,25-34,Partner,24,4708,2025-02-04,37.93,cancelled,2025-08-07,1,2025-02-11,5,0,NULL,1
4709,2025-07-15,Barcelona,55+,Web,24,4709,2025-07-15,47.08,active,NULL,0,2025-07-26,8,0,NULL,0
4710,2024-11-07,Madrid,45-54,In-store,36,4710,2024-11-07,39.92,active,NULL,0,2024-11-12,4,0,NULL,1
4711,2024-07-27,País Vasco,45-54,Web,24,4711,2024-07-27,31.55,active,NULL,0,2024-08-03,3,0,NULL,0
4712,2025-08-04,Madrid,45-54,In-store,36,4712,2025-08-04,38.26,active,NULL,0,2025-08-12,3,0,NULL,0
4713,2025-10-10,Andalucía,35-44,Web,36,4713,2025-10-10,33.33,cancelled,2025-11-19,1,2025-10-15,4,0,NULL,0
4714,2024-12-23,Galicia,55+,In-store,24,4714,2024-12-23,42.72,active,NULL,0,2024-12-29,1,0,NULL,0
4715,2024-01-21,Valencia,25-34,Web,36,4715,2024-01-21,46.78,active,NULL,0,2024-01-29,7,0,NULL,1
4716,2024-12-31,Madrid,35-44,Partner,24,4716,2024-12-31,35.82,active,NULL,0,2025-01-08,5,0,NULL,0
4717,2025-10-12,Valencia,25-34,In-store,36,4717,2025-10-12,43.42,active,NULL,0,2025-10-19,5,0,NULL,0
4718,2025-12-24,Barcelona,55+,Phone,36,4718,2025-12-24,45.05,active,NULL,0,2025-12-31,4,0,NULL,0
4719,2024-10-20,Canarias,25-34,Web,24,4719,2024-10-20,43.01,active,NULL,0,2024-10-25,2,0,NULL,1
4720,2024-04-19,Andalucía,35-44,Web,24,4720,2024-04-19,41.01,active,NULL,0,2024-04-29,7,0,NULL,0
4721,2025-02-22,País Vasco,45-54,Web,24,4721,2025-02-22,26.95,active,NULL,0,2025-03-01,6,0,NULL,1
4722,2025-08-30,Valencia,25-34,Partner,24,4722,2025-08-30,42.13,active,NULL,0,2025-09-04,1,0,NULL,0
4723,2025-11-21,Andalucía,25-34,Web,24,4723,2025-11-21,40.48,active,NULL,0,2025-11-30,4,0,NULL,1
4724,2024-02-07,País Vasco,25-34,Web,24,4724,2024-02-07,42.38,active,NULL,0,2024-02-14,4,0,NULL,1
