ticket_id,customer_id,created_date,issue_type,resolved_flag,resolution_time_hours
1683,3613,2025-05-10,Connectivity,True,31.2
1684,3614,2024-03-11,False Alarm,True,6.6
1685,3625,2025-10-27,Sensor Issue,True,25.3
1686,3629,2025-10-15,Billing,True,7.9
1687,3629,2025-09-20,Installation Follow-up,True,9.1
1688,3629,2025-09-18,False Alarm,True,4.5
1689,3631,2025-01-23,Sensor Issue,True,29.1
1690,3637,2025-03-09,Billing,True,17.6
1691,3643,2026-01-02,Sensor Issue,True,17.6
1692,3645,2025-12-08,Sensor Issue,True,18.1
1693,3646,2025-02-21,False Alarm,True,18.4
1694,3646,2025-03-12,Sensor Issue,True,10.7
1695,3652,2024-04-01,False Alarm,True,19.6
1696,3653,2024-11-27,Sensor Issue,True,26.4
1697,3653,2024-11-24,Installation Follow-up,True,17.6
1698,3653,2024-12-14,Installation Follow-up,True,9.9
1699,3656,2025-01-27,App/Login,True,33.5
1700,3656,2024-12-26,Billing,True,13.8
1701,3659,2024-10-06,Installation Follow-up,True,13.8
1702,3660,2025-01-23,Sensor Issue,True,38.5
1703,3660,2025-02-17,Installation Follow-up,True,9.9
1704,3661,2025-04-05,Sensor Issue,True,25.0
1705,3662,2025-01-14,Connectivity,True,26.2
1706,3662,2024-12-24,Installation Follow-up,True,23.6
1707,3662,2025-01-02,Sensor Issue,True,20.2
1708,3664,2026-01-03,Installation Follow-up,True,1.0
1709,3664,2025-12-05,Connectivity,True,5.0
1710,3664,2026-01-13,Sensor Issue,True,18.4
1711,3666,2024-12-16,Installation Follow-up,True,40.4
1712,3667,2025-04-14,App/Login,False,15.3
1713,3667,2025-04-07,Installation Follow-up,True,39.0
1714,3672,2024-03-11,Installation Follow-up,True,20.5
1715,3672,2024-03-29,False Alarm,True,16.5
1716,3676,2024-12-14,Billing,True,11.3
1717,3677,2024-10-10,False Alarm,True,8.7
1718,3679,2025-02-03,Connectivity,True,26.8
1719,3681,2025-06-19,Sensor Issue,True,12.7
1720,3685,2025-12-26,Sensor Issue,True,14.1
1721,3690,2024-06-03,False Alarm,True,12.2
1722,3693,2024-06-25,Sensor Issue,True,31.9
1723,3693,2024-06-02,False Alarm,True,33.8
1724,3693,2024-06-06,App/Login,True,13.4
1725,3693,2024-06-22,Sensor Issue,True,14.2
1726,3695,2024-12-10,Sensor Issue,True,14.5
1727,3697,2024-08-17,Sensor Issue,True,10.7
1728,3697,2024-09-15,Connectivity,True,11.1
1729,3700,2025-08-04,Installation Follow-up,True,1.0
1730,3703,2024-07-05,Installation Follow-up,True,1.0
1731,3704,2025-11-18,Connectivity,True,1.0
1732,3704,2025-12-03,Billing,True,18.8
1733,3704,2025-10-29,App/Login,True,25.3
1734,3715,2025-08-11,False Alarm,True,22.1
1735,3715,2025-07-23,Connectivity,True,25.2
1736,3715,2025-06-23,Installation Follow-up,True,6.8
1737,3715,2025-07-24,Installation Follow-up,True,18.5
1738,3721,2025-04-26,False Alarm,True,1.0
1739,3724,2026-02-03,Sensor Issue,True,16.4
1740,3724,2026-02-04,Sensor Issue,True,20.1
1741,3725,2024-01-09,Billing,True,18.2
1742,3729,2024-10-20,Connectivity,True,11.1
1743,3730,2025-05-11,Sensor Issue,True,30.1
1744,3730,2025-05-09,Installation Follow-up,True,18.6
1745,3732,2025-10-07,Sensor Issue,True,2.6
1746,3733,2024-11-06,False Alarm,True,6.8
1747,3735,2024-09-17,Installation Follow-up,True,14.1
1748,3738,2025-02-13,Connectivity,True,27.2
1749,3739,2025-05-04,Installation Follow-up,False,33.3
1750,3746,2026-02-09,Installation Follow-up,True,3.5
1751,3747,2024-12-10,Billing,True,23.1
1752,3748,2026-01-14,Billing,False,1.0
1753,3750,2025-11-20,False Alarm,True,1.0
1754,3750,2025-11-11,Connectivity,False,32.8
1755,3750,2025-12-15,App/Login,True,13.2
1756,3752,2025-08-18,Installation Follow-up,True,19.1
1757,3752,2025-08-26,Connectivity,True,3.3
1758,3754,2024-08-31,Billing,True,32.6
1759,3754,2024-09-05,Billing,True,21.3
1760,3760,2025-03-18,App/Login,True,24.0
1761,3760,2025-04-10,App/Login,True,19.3
1762,3760,2025-04-06,Installation Follow-up,True,21.7
1763,3760,2025-03-26,App/Login,True,19.8
1764,3765,2024-10-29,Installation Follow-up,True,29.7
1765,3765,2024-12-17,Installation Follow-up,True,22.0
1766,3765,2024-12-16,Sensor Issue,True,15.8
1767,3766,2024-12-08,App/Login,True,37.1
1768,3779,2026-02-06,Installation Follow-up,True,26.7
1769,3779,2026-02-08,Sensor Issue,True,25.4
1770,3782,2024-06-16,Billing,True,21.2
1771,3782,2024-07-16,Installation Follow-up,False,11.4
1772,3782,2024-07-14,Installation Follow-up,True,10.8
1773,3784,2025-09-01,Installation Follow-up,True,38.6
1774,3784,2025-07-16,App/Login,True,25.2
1775,3784,2025-07-14,Connectivity,True,1.0
1776,3792,2024-06-07,Sensor Issue,True,10.0
1777,3794,2025-06-15,Sensor Issue,True,11.6
1778,3796,2024-07-27,Billing,True,16.0
1779,3796,2024-09-09,Sensor Issue,True,10.6
1780,3801,2025-12-25,Billing,False,29.0
1781,3801,2026-01-02,False Alarm,True,25.1
1782,3802,2025-03-21,False Alarm,True,7.4
1783,3803,2025-10-02,Installation Follow-up,True,23.1
1784,3803,2025-10-09,Installation Follow-up,True,24.5
1785,3803,2025-08-14,Billing,True,45.6
1786,3803,2025-08-22,Billing,True,13.4
1787,3804,2024-01-28,Connectivity,True,19.2
1788,3804,2024-01-23,App/Login,True,2.8
1789,3804,2024-02-27,Sensor Issue,False,14.9
1790,3809,2025-02-09,Connectivity,True,14.7
1791,3809,2025-01-17,False Alarm,True,17.0
1792,3809,2025-02-16,False Alarm,True,16.6
1793,3812,2024-12-03,Connectivity,True,5.2
1794,3812,2025-01-03,False Alarm,True,17.2
1795,3812,2024-11-25,Installation Follow-up,True,33.6
1796,3813,2025-05-26,False Alarm,False,27.9
1797,3817,2024-12-31,Billing,True,17.7
1798,3822,2024-02-01,Connectivity,True,30.6
1799,3824,2024-06-24,Connectivity,True,20.4
1800,3826,2025-11-24,App/Login,True,21.9
1801,3829,2025-07-10,Connectivity,True,18.7
1802,3832,2024-07-27,Installation Follow-up,True,22.2
1803,3835,2024-04-26,Installation Follow-up,True,21.5
1804,3835,2024-06-07,App/Login,True,22.1
1805,3836,2025-08-03,Billing,True,19.1
1806,3840,2025-12-28,Installation Follow-up,True,20.9
1807,3840,2025-12-24,False Alarm,True,17.8
1808,3844,2024-09-08,Connectivity,True,7.0
1809,3847,2025-07-22,Connectivity,False,8.2
1810,3847,2025-08-02,Sensor Issue,True,7.9
1811,3848,2024-10-19,Connectivity,True,13.4
1812,3849,2025-08-01,Sensor Issue,True,23.2
1813,3850,2024-08-07,Connectivity,False,14.3
1814,3856,2025-06-07,Installation Follow-up,True,27.0
1815,3856,2025-06-27,Sensor Issue,True,23.4
1816,3858,2024-02-22,False Alarm,False,18.0
1817,3860,2024-11-24,Connectivity,True,45.9
1818,3860,2024-12-03,False Alarm,True,12.2
1819,3860,2024-11-23,App/Login,True,19.0
1820,3860,2025-01-02,False Alarm,True,10.5
1821,3862,2025-05-11,Sensor Issue,True,17.8
1822,3867,2025-02-27,Connectivity,True,10.3
1823,3867,2025-02-25,Connectivity,True,22.4
1824,3868,2025-09-09,Sensor Issue,True,29.8
1825,3876,2025-03-18,Installation Follow-up,True,1.6
1826,3877,2025-06-10,Sensor Issue,True,19.2
1827,3881,2025-11-04,App/Login,True,31.9
1828,3883,2025-03-30,Installation Follow-up,True,34.4
1829,3885,2024-05-03,False Alarm,True,15.8
1830,3885,2024-05-25,Connectivity,True,16.5
1831,3888,2024-06-15,False Alarm,False,16.7
1832,3888,2024-06-05,False Alarm,True,16.8
1833,3889,2024-04-16,Installation Follow-up,True,18.1
1834,3896,2025-12-27,Connectivity,True,1.7
1835,3899,2024-08-18,Sensor Issue,True,4.6
1836,3899,2024-10-02,Connectivity,True,8.2
1837,3899,2024-08-28,Billing,True,21.0
1838,3899,2024-08-27,Installation Follow-up,True,6.1
1839,3900,2025-11-22,Billing,True,18.7
1840,3903,2025-02-03,Installation Follow-up,True,32.0
1841,3903,2025-03-06,Connectivity,True,28.5
1842,3906,2025-07-25,App/Login,True,32.0
1843,3908,2026-01-26,Sensor Issue,True,9.4
1844,3908,2026-01-25,App/Login,True,11.6
1845,3908,2025-12-29,App/Login,True,18.7
1846,3908,2026-01-29,Billing,True,28.7
1847,3911,2024-07-27,Sensor Issue,True,1.0
1848,3915,2025-08-28,Sensor Issue,True,19.7
1849,3917,2024-04-06,Billing,True,27.1
1850,3917,2024-02-20,Installation Follow-up,True,12.8
1851,3919,2024-03-30,False Alarm,True,19.7
1852,3919,2024-03-29,False Alarm,False,7.1
1853,3922,2025-05-05,Sensor Issue,True,22.2
1854,3927,2025-01-26,Billing,True,18.0
1855,3928,2024-05-09,False Alarm,True,10.8
1856,3928,2024-06-13,Connectivity,True,20.7
1857,3928,2024-05-07,Connectivity,True,13.7
1858,3928,2024-06-07,Connectivity,True,1.0
1859,3929,2025-06-24,False Alarm,True,14.6
1860,3929,2025-06-03,Sensor Issue,True,16.4
1861,3932,2024-02-27,Connectivity,True,7.3
1862,3934,2025-07-31,Connectivity,False,20.6
1863,3934,2025-06-30,App/Login,True,4.8
1864,3937,2025-02-16,False Alarm,True,5.8
1865,3937,2025-03-18,Sensor Issue,True,7.2
1866,3938,2025-01-20,App/Login,True,7.8
1867,3938,2025-01-24,Installation Follow-up,True,1.0
1868,3938,2025-01-26,False Alarm,True,20.0
1869,3940,2025-02-15,Billing,True,12.8
1870,3945,2024-06-01,Sensor Issue,True,22.0
1871,3945,2024-05-06,False Alarm,True,22.3
1872,3946,2025-06-24,Sensor Issue,True,13.7
1873,3947,2024-02-12,Sensor Issue,True,13.9
1874,3949,2025-12-15,False Alarm,True,21.9
1875,3949,2025-12-13,Installation Follow-up,False,24.8
1876,3949,2026-01-20,Connectivity,True,40.6
1877,3957,2025-02-20,Sensor Issue,True,2.4
1878,3957,2025-02-09,Installation Follow-up,True,23.2
1879,3957,2025-03-09,Connectivity,True,14.4
1880,3957,2025-03-06,Installation Follow-up,True,10.6
1881,3958,2025-07-31,False Alarm,True,25.7
1882,3958,2025-08-08,Installation Follow-up,True,22.4
1883,3961,2025-12-02,Sensor Issue,True,24.5
1884,3961,2026-01-09,Connectivity,True,36.3
1885,3961,2025-12-26,Installation Follow-up,True,33.9
1886,3974,2024-09-02,Installation Follow-up,True,13.5
1887,3974,2024-08-23,Connectivity,True,12.3
1888,3976,2025-06-08,Installation Follow-up,True,16.3
1889,3979,2025-02-23,Installation Follow-up,True,19.3
1890,3979,2025-02-18,Sensor Issue,True,12.8
1891,3984,2025-05-10,Installation Follow-up,True,23.0
1892,3986,2024-09-12,Sensor Issue,True,11.6
1893,3990,2024-12-28,Billing,True,13.3
1894,3990,2024-12-24,Installation Follow-up,True,26.4
1895,3990,2024-12-16,False Alarm,True,5.6
1896,3990,2025-02-05,Installation Follow-up,False,43.6
1897,3993,2024-05-30,Installation Follow-up,True,2.6
1898,3994,2024-09-23,Sensor Issue,True,31.1
1899,3994,2024-08-06,Sensor Issue,True,31.2
1900,3994,2024-08-04,Sensor Issue,True,21.6
1901,3995,2025-02-02,Installation Follow-up,True,9.4
1902,3996,2024-10-18,Sensor Issue,True,2.9
1903,3996,2024-09-26,Billing,True,31.1
1904,3996,2024-10-28,False Alarm,True,23.5
1905,3996,2024-09-02,Sensor Issue,True,11.8
1906,3997,2024-03-19,Sensor Issue,True,24.4
1907,4000,2025-01-29,Sensor Issue,True,7.8
1908,4001,2024-09-08,App/Login,True,13.6
1909,4002,2025-09-14,Sensor Issue,True,25.6
1910,4003,2024-02-06,Installation Follow-up,True,28.8
1911,4005,2025-09-04,Installation Follow-up,True,20.0
1912,4008,2025-05-04,App/Login,True,15.2
1913,4012,2025-11-26,Sensor Issue,True,22.6
1914,4016,2024-04-29,Sensor Issue,False,7.1
1915,4022,2024-03-23,False Alarm,True,5.1
1916,4024,2024-09-06,Installation Follow-up,True,11.0
1917,4029,2025-06-12,App/Login,True,9.9
1918,4029,2025-05-25,Installation Follow-up,True,16.1
1919,4030,2024-11-23,Billing,True,9.3
1920,4030,2024-12-11,Installation Follow-up,True,14.1
1921,4044,2024-04-23,False Alarm,True,17.2
1922,4044,2024-04-12,Installation Follow-up,True,31.2
1923,4044,2024-04-09,False Alarm,True,21.3
1924,4050,2025-01-06,Sensor Issue,True,22.5
1925,4052,2024-11-24,Installation Follow-up,True,21.2
1926,4052,2024-12-08,False Alarm,True,10.1
1927,4056,2024-10-17,False Alarm,True,27.9
1928,4056,2024-10-31,App/Login,True,11.4
1929,4060,2025-04-01,False Alarm,True,32.0
1930,4062,2024-02-26,False Alarm,True,9.7
1931,4064,2025-01-31,Billing,True,26.7
1932,4064,2025-01-26,False Alarm,True,33.2
1933,4064,2025-01-12,Sensor Issue,True,15.6
1934,4064,2025-01-28,Sensor Issue,True,5.7
1935,4073,2025-10-22,App/Login,True,1.0
1936,4073,2025-09-29,Connectivity,True,19.1
1937,4091,2025-08-07,App/Login,True,23.1
1938,4092,2024-03-18,Connectivity,True,9.0
1939,4093,2024-10-19,Connectivity,False,15.3
1940,4094,2024-12-30,Billing,True,4.1
1941,4095,2025-12-05,Installation Follow-up,True,25.3
1942,4102,2026-01-10,App/Login,True,12.2
1943,4102,2026-01-06,False Alarm,True,10.7
1944,4106,2024-12-21,Sensor Issue,True,17.8
1945,4111,2024-01-23,False Alarm,True,1.0
1946,4111,2024-02-08,Connectivity,True,28.7
1947,4111,2024-01-10,App/Login,True,10.5
1948,4112,2024-12-28,False Alarm,True,20.6
1949,4112,2025-01-26,False Alarm,True,12.9
1950,4112,2025-01-05,App/Login,True,14.1
1951,4118,2024-05-14,False Alarm,True,23.4
1952,4121,2025-07-19,Connectivity,True,1.0
1953,4122,2025-11-25,Connectivity,True,7.7
1954,4123,2026-02-03,False Alarm,True,18.2
1955,4132,2025-12-16,Sensor Issue,True,26.1
1956,4133,2025-07-06,Installation Follow-up,True,1.0
1957,4133,2025-06-19,App/Login,True,25.9
1958,4134,2025-02-26,Installation Follow-up,True,34.4
1959,4134,2025-01-21,Installation Follow-up,True,12.2
1960,4139,2025-11-27,Sensor Issue,True,1.3
1961,4140,2025-01-06,Installation Follow-up,True,11.9
1962,4140,2025-02-06,Sensor Issue,True,27.1
1963,4143,2024-05-11,Sensor Issue,True,39.3
1964,4145,2024-04-07,Billing,True,2.5
1965,4146,2024-08-25,Installation Follow-up,True,18.8
1966,4147,2024-12-08,False Alarm,True,31.1
1967,4148,2025-10-06,App/Login,True,21.4
1968,4152,2025-03-21,Connectivity,True,29.4
1969,4157,2025-07-24,App/Login,True,1.0
1970,4157,2025-06-18,False Alarm,True,26.8
1971,4158,2024-09-07,Connectivity,True,6.7
1972,4158,2024-09-16,App/Login,True,5.1
1973,4165,2025-06-06,False Alarm,False,12.0
1974,4173,2025-01-27,Installation Follow-up,True,16.9
1975,4173,2025-02-28,Connectivity,True,25.4
1976,4174,2024-10-12,Installation Follow-up,False,14.9
1977,4176,2024-09-20,Sensor Issue,True,16.0
1978,4182,2024-09-27,Connectivity,True,22.6
1979,4183,2024-04-17,Installation Follow-up,False,29.2
1980,4192,2024-10-09,Installation Follow-up,True,20.4
1981,4195,2025-04-09,Sensor Issue,True,11.3
1982,4199,2025-11-30,False Alarm,True,29.7
1983,4199,2026-01-15,Installation Follow-up,True,10.9
1984,4199,2026-01-09,False Alarm,True,12.7
1985,4199,2026-01-05,Installation Follow-up,True,8.5
1986,4202,2025-08-09,Installation Follow-up,True,15.6
1987,4204,2024-05-21,App/Login,True,28.8
1988,4207,2025-12-11,Installation Follow-up,True,9.0
1989,4209,2024-07-04,Sensor Issue,True,17.2
1990,4209,2024-07-20,Billing,True,17.0
1991,4209,2024-07-16,Sensor Issue,False,1.0
1992,4216,2026-01-07,False Alarm,True,6.9
1993,4217,2025-02-12,App/Login,True,1.2
1994,4218,2024-09-13,Installation Follow-up,True,13.6
1995,4219,2025-03-17,Installation Follow-up,True,6.1
1996,4221,2024-03-24,Sensor Issue,True,21.1
1997,4222,2025-02-12,App/Login,True,7.6
1998,4223,2025-10-25,App/Login,True,15.1
1999,4225,2025-09-17,False Alarm,True,17.2
2000,4225,2025-09-17,Billing,True,3.0
2001,4226,2024-07-03,Installation Follow-up,True,14.9
2002,4228,2025-04-10,App/Login,True,18.5
2003,4228,2025-03-27,Connectivity,True,25.0
2004,4232,2025-12-04,False Alarm,True,19.8
2005,4232,2025-11-30,App/Login,True,12.9
2006,4232,2025-12-28,Sensor Issue,True,25.1
2007,4233,2025-03-25,Billing,True,5.5
2008,4233,2025-03-23,Connectivity,True,18.8
2009,4240,2024-07-11,Sensor Issue,True,11.6
2010,4245,2024-10-22,App/Login,True,8.5
2011,4245,2024-10-30,Billing,True,30.1
2012,4246,2024-08-27,Sensor Issue,True,32.7
2013,4246,2024-08-20,Installation Follow-up,True,1.0
2014,4254,2024-09-26,Sensor Issue,True,9.6
2015,4260,2024-03-16,Billing,True,13.6
2016,4260,2024-02-15,Billing,True,28.2
2017,4264,2025-08-20,Connectivity,False,14.1
2018,4264,2025-07-11,Billing,True,17.5
2019,4266,2026-01-01,Connectivity,True,20.1
2020,4267,2024-10-17,Connectivity,True,6.4
2021,4270,2025-01-20,App/Login,True,29.5
2022,4272,2025-02-06,Sensor Issue,True,18.0
2023,4289,2025-07-27,False Alarm,True,21.3
2024,4293,2025-01-10,Billing,True,20.0
2025,4293,2025-01-01,App/Login,True,1.0
2026,4293,2025-02-12,Sensor Issue,True,3.0
2027,4293,2025-01-14,Sensor Issue,True,8.9
2028,4302,2025-05-27,False Alarm,True,11.9
2029,4302,2025-05-31,Sensor Issue,True,8.7
2030,4303,2024-04-14,Connectivity,True,26.5
2031,4304,2024-03-08,Connectivity,True,17.2
2032,4304,2024-02-24,False Alarm,True,13.3
2033,4306,2025-08-17,App/Login,True,15.7
2034,4306,2025-08-26,Billing,True,19.5
2035,4306,2025-09-01,False Alarm,True,19.2
2036,4307,2025-08-01,False Alarm,True,13.8
2037,4309,2025-09-04,False Alarm,True,17.7
2038,4314,2024-04-26,Sensor Issue,True,19.9
2039,4315,2025-08-10,False Alarm,True,11.6
2040,4320,2024-02-01,Sensor Issue,True,1.0
2041,4320,2024-03-02,Sensor Issue,True,17.7
2042,4320,2024-02-01,Installation Follow-up,True,24.6
2043,4330,2025-10-15,False Alarm,True,7.8
2044,4330,2025-10-17,False Alarm,True,15.2
2045,4330,2025-10-26,App/Login,True,30.3
2046,4332,2024-07-24,Sensor Issue,True,24.6
2047,4342,2024-11-07,Installation Follow-up,True,15.5
2048,4345,2024-11-26,Connectivity,True,7.0
2049,4347,2024-03-31,Sensor Issue,True,30.3
2050,4347,2024-03-19,Installation Follow-up,True,21.1
2051,4351,2025-04-16,False Alarm,True,34.0
2052,4351,2025-04-26,Sensor Issue,False,37.6
2053,4351,2025-04-09,Installation Follow-up,True,11.3
2054,4351,2025-05-08,App/Login,True,11.1
2055,4358,2024-07-22,Billing,False,17.4
2056,4364,2025-12-29,App/Login,True,20.6
2057,4366,2025-10-05,Sensor Issue,True,5.8
2058,4369,2025-12-28,Billing,True,14.3
2059,4370,2025-03-05,Billing,True,14.5
2060,4370,2025-02-14,Installation Follow-up,True,1.0
2061,4373,2024-08-13,Connectivity,True,1.0
2062,4373,2024-07-10,Sensor Issue,False,18.7
2063,4385,2024-10-17,Installation Follow-up,True,5.5
2064,4385,2024-11-13,Connectivity,True,33.3
2065,4386,2025-07-21,False Alarm,True,1.0
2066,4392,2025-08-22,Connectivity,True,42.6
2067,4395,2025-01-26,Installation Follow-up,True,14.9
2068,4395,2025-02-14,Connectivity,True,28.6
2069,4395,2025-03-05,Billing,True,24.3
2070,4406,2025-11-24,Installation Follow-up,True,33.7
2071,4406,2025-11-21,Installation Follow-up,True,25.2
2072,4406,2025-10-16,False Alarm,True,12.4
2073,4409,2024-07-30,Sensor Issue,True,22.6
2074,4412,2025-04-07,False Alarm,False,15.2
2075,4414,2025-08-03,Installation Follow-up,True,28.1
2076,4414,2025-06-19,Connectivity,True,22.8
2077,4414,2025-06-08,False Alarm,False,1.0
2078,4414,2025-06-12,Connectivity,True,19.4
2079,4415,2025-01-22,App/Login,True,22.2
2080,4415,2024-12-28,False Alarm,True,13.3
2081,4415,2024-12-30,Installation Follow-up,True,16.5
2082,4416,2024-12-24,Installation Follow-up,True,11.2
2083,4416,2024-12-16,Sensor Issue,True,39.5
2084,4420,2024-03-23,App/Login,True,37.8
2085,4421,2025-07-29,App/Login,True,19.2
2086,4421,2025-08-05,Installation Follow-up,True,23.3
2087,4422,2026-01-25,App/Login,True,23.9
2088,4422,2026-02-23,False Alarm,True,5.2
2089,4423,2025-08-12,App/Login,True,10.0
2090,4423,2025-08-29,Billing,True,20.6
2091,4427,2024-07-31,False Alarm,True,30.6
2092,4427,2024-08-12,Connectivity,True,9.6
2093,4427,2024-08-20,App/Login,True,27.5
2094,4428,2025-01-04,App/Login,True,47.1
2095,4431,2025-11-10,Installation Follow-up,False,28.2
2096,4431,2025-11-06,Sensor Issue,True,14.5
2097,4431,2025-12-20,Connectivity,True,22.1
2098,4440,2024-08-21,False Alarm,True,22.8
2099,4440,2024-10-03,Sensor Issue,True,32.7
2100,4441,2024-09-09,False Alarm,True,27.6
2101,4443,2025-05-27,False Alarm,True,16.4
2102,4446,2024-11-10,Sensor Issue,True,22.0
2103,4447,2024-09-21,Sensor Issue,True,33.7
2104,4453,2025-01-21,Installation Follow-up,True,1.0
2105,4453,2025-01-31,Installation Follow-up,True,12.0
2106,4454,2025-07-01,Installation Follow-up,True,20.6
2107,4454,2025-06-02,False Alarm,True,9.5
2108,4457,2025-04-05,Connectivity,True,6.5
2109,4463,2025-04-16,False Alarm,True,15.2
2110,4465,2024-11-30,Sensor Issue,False,8.0
2111,4469,2025-11-07,Sensor Issue,True,18.5
2112,4469,2025-10-14,Billing,True,20.4
2113,4471,2024-11-07,Billing,True,11.7
2114,4471,2024-10-30,Sensor Issue,True,2.1
2115,4475,2025-10-12,Connectivity,True,11.2
2116,4480,2025-02-04,Connectivity,True,19.0
2117,4483,2025-09-15,False Alarm,True,6.5
2118,4485,2024-12-19,False Alarm,True,14.7
2119,4485,2024-12-14,Sensor Issue,True,22.5
2120,4485,2025-01-02,Connectivity,True,24.0
2121,4485,2025-01-10,False Alarm,True,10.0
2122,4495,2024-08-29,Installation Follow-up,True,6.4
2123,4495,2024-09-20,App/Login,True,33.2
2124,4498,2024-11-11,Installation Follow-up,True,21.0
2125,4498,2024-10-19,Sensor Issue,True,24.3
2126,4499,2024-07-29,Sensor Issue,True,15.9
2127,4500,2024-10-02,Connectivity,True,8.4
2128,4503,2026-02-26,App/Login,True,9.9
2129,4507,2024-09-26,Installation Follow-up,True,3.8
2130,4514,2025-11-22,False Alarm,True,3.1
2131,4517,2024-10-13,App/Login,True,13.1
2132,4523,2025-02-19,Billing,True,21.5
2133,4523,2025-02-19,App/Login,False,12.8
2134,4525,2025-08-30,Sensor Issue,True,28.1
2135,4526,2025-01-16,Installation Follow-up,True,10.3
2136,4527,2024-01-14,Sensor Issue,False,11.2
2137,4527,2024-01-31,False Alarm,True,29.8
2138,4531,2024-03-07,Installation Follow-up,True,6.1
2139,4533,2025-06-23,App/Login,True,25.0
2140,4533,2025-06-23,App/Login,False,20.0
2141,4533,2025-07-17,False Alarm,True,1.0
2142,4533,2025-07-19,False Alarm,True,9.4
2143,4534,2025-07-12,False Alarm,True,26.9
2144,4534,2025-08-25,False Alarm,True,12.9
2145,4534,2025-07-27,App/Login,True,23.0
2146,4534,2025-08-12,Sensor Issue,True,24.3
2147,4535,2024-02-25,False Alarm,True,16.2
2148,4535,2024-02-25,App/Login,True,1.0
2149,4542,2025-05-23,Sensor Issue,False,24.0
2150,4543,2025-11-17,Installation Follow-up,True,17.5
2151,4543,2025-12-14,False Alarm,True,26.1
2152,4543,2025-12-04,False Alarm,True,4.1
2153,4543,2025-12-12,Connectivity,True,20.5
2154,4544,2025-05-19,Connectivity,True,24.4
2155,4544,2025-04-30,Sensor Issue,True,13.7
2156,4546,2025-07-28,App/Login,True,29.5
2157,4548,2025-09-11,Connectivity,True,19.4
2158,4548,2025-10-31,False Alarm,True,23.6
2159,4556,2024-06-12,False Alarm,True,13.4
2160,4556,2024-06-18,Connectivity,True,16.8
2161,4556,2024-06-13,App/Login,True,28.2
2162,4556,2024-07-08,Installation Follow-up,True,23.7
2163,4557,2024-06-07,Installation Follow-up,False,10.6
2164,4557,2024-05-25,App/Login,True,7.1
2165,4557,2024-05-16,Installation Follow-up,True,24.5
2166,4558,2025-09-20,Installation Follow-up,True,22.2
2167,4559,2025-07-16,Installation Follow-up,True,10.3
2168,4559,2025-08-15,False Alarm,True,20.6
2169,4567,2025-07-27,False Alarm,True,28.8
2170,4570,2024-07-08,Connectivity,True,24.1
2171,4574,2025-11-26,Sensor Issue,True,24.1
2172,4574,2025-12-02,Billing,False,31.8
2173,4576,2025-07-30,False Alarm,True,1.3
2174,4577,2024-04-16,False Alarm,True,20.2
2175,4577,2024-03-22,Connectivity,True,32.9
2176,4579,2024-07-23,Installation Follow-up,True,9.7
2177,4579,2024-08-09,App/Login,True,22.9
2178,4581,2024-06-08,Installation Follow-up,True,7.6
2179,4581,2024-07-20,False Alarm,True,20.1
2180,4581,2024-07-02,Connectivity,True,16.9
2181,4584,2025-06-27,Installation Follow-up,True,21.9
2182,4584,2025-07-24,Installation Follow-up,True,15.3
2183,4587,2024-07-06,Sensor Issue,False,34.1
2184,4587,2024-07-09,Installation Follow-up,True,25.5
2185,4587,2024-07-19,False Alarm,True,12.5
2186,4590,2024-10-02,Connectivity,True,16.9
2187,4590,2024-08-23,Sensor Issue,True,7.4
2188,4593,2024-03-15,Connectivity,True,27.7
2189,4596,2024-03-21,Connectivity,True,22.4
2190,4596,2024-02-23,Installation Follow-up,True,12.4
2191,4601,2025-12-24,Connectivity,True,4.7
2192,4602,2026-01-12,Connectivity,True,15.9
2193,4603,2024-08-23,Sensor Issue,True,5.7
2194,4605,2024-06-15,Billing,True,16.0
2195,4610,2024-12-08,Connectivity,True,11.0
2196,4610,2024-11-14,False Alarm,True,15.4
2197,4611,2024-03-14,False Alarm,True,21.1
2198,4611,2024-04-24,Sensor Issue,True,24.2
2199,4612,2024-10-15,App/Login,False,20.5
2200,4615,2025-02-13,Installation Follow-up,True,22.4
2201,4616,2024-11-27,Billing,True,11.4
2202,4616,2024-12-09,Sensor Issue,True,17.0
2203,4620,2025-11-14,App/Login,True,31.5
2204,4620,2025-11-30,Installation Follow-up,True,26.9
2205,4620,2025-11-20,Installation Follow-up,True,5.7
2206,4620,2025-12-13,False Alarm,True,12.8
2207,4621,2025-05-16,Installation Follow-up,True,13.9
2208,4623,2025-09-03,Sensor Issue,True,24.5
2209,4627,2024-01-06,Installation Follow-up,True,23.0
2210,4633,2024-07-21,Billing,True,20.0
2211,4641,2025-10-25,Installation Follow-up,True,19.3
2212,4645,2024-01-26,App/Login,True,23.9
2213,4645,2024-02-27,App/Login,True,11.6
2214,4648,2024-03-10,Installation Follow-up,True,19.5
2215,4649,2024-09-17,App/Login,True,6.3
2216,4650,2024-08-14,Billing,True,21.3
2217,4655,2024-04-12,Sensor Issue,True,9.7
2218,4655,2024-04-18,Connectivity,True,15.5
2219,4655,2024-04-05,Installation Follow-up,True,3.3
2220,4657,2024-04-21,Installation Follow-up,False,32.4
2221,4657,2024-04-12,False Alarm,True,21.8
2222,4659,2024-11-27,Installation Follow-up,True,19.9
2223,4665,2024-08-23,App/Login,True,27.6
2224,4666,2025-09-27,Billing,True,28.6
