customer_id,signup_date,region,age_group,acquisition_channel,contract_length_months
3866,2025-07-21,Canarias,18-24,In-store,24
3867,2025-01-16,Madrid,35-44,Web,24
3868,2025-08-15,País Vasco,35-44,Web,24
3869,2024-06-10,Andalucía,35-44,Phone,24
3870,2025-06-04,País Vasco,25-34,Referral,36
3871,2024-02-03,Madrid,35-44,Phone,36
3872,2024-03-16,Valencia,45-54,Phone,24
3873,2025-09-24,Madrid,55+,In-store,36
3874,2024-12-13,Canarias,45-54,Web,36
3875,2025-03-29,Madrid,45-54,Phone,24
3876,2025-03-17,Madrid,45-54,Partner,24
3877,2025-05-22,Galicia,25-34,Referral,24
3878,2024-06-28,Barcelona,25-34,Web,36
3879,2024-05-10,Andalucía,18-24,Phone,24
3880,2024-02-01,Barcelona,25-34,Referral,24
3881,2025-09-24,Andalucía,55+,Partner,36
3882,2024-06-12,Madrid,25-34,Partner,36
3883,2025-02-24,Valencia,55+,Web,36
3884,2024-11-28,Andalucía,25-34,Web,36
3885,2024-04-28,Barcelona,35-44,Web,24
3886,2024-10-29,Barcelona,25-34,Web,36
3887,2024-03-01,Madrid,25-34,In-store,24
3888,2024-05-09,Andalucía,35-44,Partner,24
3889,2024-04-12,Madrid,45-54,In-store,36
3890,2025-08-25,Barcelona,35-44,Web,24
3891,2025-02-18,Barcelona,55+,Web,24
3892,2025-11-07,Valencia,55+,In-store,36
3893,2024-11-14,Andalucía,35-44,Web,24
3894,2024-05-27,Valencia,55+,Web,24
3895,2025-03-20,Galicia,18-24,Phone,24
3896,2025-11-10,Andalucía,25-34,Web,36
3897,2025-01-24,Galicia,35-44,Web,36
3898,2024-01-14,Andalucía,35-44,Web,24
3899,2024-08-09,Madrid,35-44,In-store,24
3900,2025-11-07,Canarias,35-44,Web,36
3901,2025-01-13,País Vasco,55+,Phone,24
3902,2025-11-26,Andalucía,25-34,Phone,24
3903,2025-01-07,Madrid,45-54,Phone,24
3904,2024-01-09,Madrid,35-44,Phone,24
3905,2025-09-30,Andalucía,35-44,Web,24
3906,2025-07-11,Valencia,25-34,Web,36
3907,2025-06-06,Andalucía,25-34,Phone,36
3908,2025-12-10,Barcelona,35-44,Referral,24
3909,2024-05-23,Valencia,45-54,Phone,36
3910,2025-10-24,Madrid,35-44,Phone,24
3911,2024-06-19,Madrid,25-34,Referral,24
3912,2025-12-10,Madrid,45-54,In-store,36
3913,2024-05-19,País Vasco,45-54,In-store,24
3914,2025-02-06,Andalucía,55+,Phone,36
3915,2025-07-31,Canarias,35-44,In-store,24
3916,2024-02-27,País Vasco,45-54,Phone,24
3917,2024-02-18,País Vasco,35-44,Partner,24
3918,2025-09-13,Valencia,45-54,In-store,24
3919,2024-02-14,País Vasco,35-44,Phone,36
3920,2025-03-24,Canarias,25-34,Referral,36
3921,2025-11-16,País Vasco,55+,Referral,24
3922,2025-03-25,Madrid,45-54,Phone,24
3923,2024-12-17,Andalucía,35-44,Web,36
3924,2024-11-01,Madrid,35-44,In-store,36
3925,2025-04-11,Madrid,45-54,Web,24
3926,2025-02-22,Andalucía,25-34,Phone,24
3927,2025-01-01,Galicia,25-34,Web,24
3928,2024-04-22,Madrid,25-34,In-store,24
3929,2025-04-29,Madrid,25-34,Referral,24
3930,2025-06-24,Galicia,18-24,Web,24
3931,2025-06-02,Madrid,45-54,Partner,24
3932,2024-02-24,Madrid,25-34,In-store,24
3933,2025-05-28,País Vasco,55+,Web,24
3934,2025-06-17,Galicia,55+,Web,36
3935,2024-05-14,Valencia,25-34,Phone,24
3936,2025-09-12,Andalucía,45-54,In-store,24
3937,2025-01-17,Barcelona,35-44,Phone,24
3938,2024-12-11,Barcelona,55+,Web,24
3939,2025-06-12,País Vasco,35-44,Web,36
3940,2025-01-07,Galicia,35-44,Phone,24
3941,2025-02-02,Barcelona,25-34,Web,24
3942,2024-08-16,Barcelona,55+,Partner,36
3943,2025-11-09,Barcelona,25-34,Web,36
3944,2025-12-09,Madrid,55+,In-store,36
3945,2024-04-05,Barcelona,25-34,Partner,24
3946,2025-06-19,Madrid,45-54,In-store,24
3947,2024-01-18,País Vasco,35-44,Web,36
3948,2024-09-26,Barcelona,25-34,Partner,24
3949,2025-12-10,Andalucía,25-34,In-store,36
3950,2024-05-07,Andalucía,25-34,Phone,36
3951,2024-10-02,Galicia,45-54,Web,24
3952,2024-06-09,Canarias,45-54,Web,24
3953,2025-06-16,Barcelona,25-34,Partner,24
3954,2024-12-05,Madrid,35-44,Phone,24
3955,2025-03-09,País Vasco,25-34,Referral,36
3956,2025-11-20,Madrid,45-54,In-store,36
3957,2025-01-15,Barcelona,45-54,Partner,24
3958,2025-06-20,Madrid,55+,Referral,36
3959,2024-03-12,Galicia,55+,Partner,24
3960,2024-06-06,Madrid,25-34,Web,36
3961,2025-11-23,Valencia,25-34,Web,24
3962,2025-09-20,Valencia,55+,In-store,36
3963,2025-04-25,Andalucía,25-34,Web,36
3964,2024-10-03,Barcelona,18-24,Referral,24
3965,2024-05-26,Galicia,25-34,Web,24
3966,2025-09-14,País Vasco,45-54,Web,36
3967,2025-07-28,Valencia,45-54,In-store,24
3968,2024-06-25,Barcelona,55+,In-store,36
3969,2025-03-07,País Vasco,25-34,In-store,36
3970,2025-03-28,País Vasco,25-34,Web,36
3971,2024-12-15,Barcelona,35-44,Phone,24
3972,2025-11-08,Barcelona,45-54,Partner,24
3973,2024-03-31,Madrid,25-34,Referral,36
3974,2024-07-07,Madrid,55+,Web,24
3975,2024-03-10,Madrid,35-44,Partner,24
3976,2025-05-21,Madrid,45-54,Web,24
3977,2025-04-15,Madrid,55+,In-store,36
3978,2025-12-22,Galicia,35-44,Web,24
3979,2025-01-31,País Vasco,45-54,Referral,24
3980,2024-04-20,Galicia,35-44,Web,24
3981,2024-11-25,Andalucía,45-54,Partner,36
3982,2024-03-05,Andalucía,55+,In-store,24
3983,2025-05-05,Madrid,35-44,Web,36
3984,2025-05-07,Andalucía,25-34,Web,36
3985,2025-09-18,Barcelona,55+,Phone,36
3986,2024-09-05,Valencia,55+,Partner,36
3987,2024-08-14,Canarias,35-44,Partner,24
3988,2024-02-22,Galicia,55+,Phone,36
3989,2024-10-30,Barcelona,35-44,Web,24
3990,2024-12-13,País Vasco,35-44,Referral,36
3991,2025-07-05,Madrid,35-44,Web,24
3992,2025-07-05,Madrid,18-24,Phone,36
3993,2024-04-12,Madrid,35-44,Referral,36
3994,2024-07-27,Madrid,45-54,Referral,24
3995,2025-01-08,Andalucía,25-34,Web,36
3996,2024-09-01,Barcelona,25-34,Web,24
3997,2024-01-19,Madrid,45-54,Partner,24
3998,2025-09-10,Canarias,45-54,Web,24
3999,2025-06-18,Andalucía,55+,Partner,24
4000,2025-01-15,Barcelona,25-34,Phone,24
4001,2024-08-20,Valencia,55+,Web,36
4002,2025-09-08,Valencia,25-34,Phone,24
4003,2024-01-26,Valencia,25-34,Partner,24
4004,2024-11-22,Andalucía,45-54,In-store,36
4005,2025-08-08,Galicia,35-44,Web,36
4006,2025-11-27,Barcelona,45-54,Web,24
4007,2024-07-02,Valencia,25-34,Web,36
4008,2025-04-20,Madrid,25-34,Partner,24
4009,2024-05-18,Galicia,35-44,In-store,24
4010,2024-03-25,Barcelona,25-34,In-store,24
4011,2024-09-15,Barcelona,25-34,Referral,36
4012,2025-10-09,Canarias,25-34,Phone,24
4013,2025-05-19,Andalucía,25-34,In-store,24
4014,2024-12-23,Madrid,45-54,Web,36
4015,2024-07-25,Barcelona,25-34,Phone,24
4016,2024-04-13,Barcelona,35-44,Phone,24
4017,2024-07-16,Canarias,35-44,In-store,36
4018,2024-04-21,Valencia,35-44,In-store,36
4019,2024-05-16,Barcelona,35-44,Web,24
4020,2025-05-17,Andalucía,45-54,In-store,24
4021,2024-04-07,Valencia,55+,In-store,36
4022,2024-02-04,Madrid,25-34,Referral,24
4023,2025-01-31,Galicia,45-54,Phone,24
4024,2024-07-28,Madrid,18-24,Referral,24
4025,2024-11-28,Galicia,35-44,In-store,24
4026,2024-04-12,País Vasco,35-44,Partner,36
4027,2024-06-02,Madrid,25-34,Phone,24
4028,2024-11-18,País Vasco,25-34,In-store,24
4029,2025-05-19,País Vasco,18-24,In-store,24
4030,2024-10-29,Andalucía,18-24,Phone,24
4031,2025-01-30,Andalucía,35-44,Referral,24
4032,2025-01-16,Madrid,25-34,Web,36
4033,2024-07-15,Madrid,45-54,Partner,36
4034,2024-07-23,País Vasco,55+,Web,24
4035,2024-11-07,Madrid,25-34,Phone,24
4036,2024-01-24,Barcelona,25-34,Web,24
4037,2025-05-16,Valencia,35-44,Web,24
4038,2025-03-25,Madrid,55+,Web,24
4039,2024-08-11,País Vasco,35-44,Web,24
4040,2024-09-30,País Vasco,25-34,Web,36
4041,2024-08-28,Galicia,55+,Partner,36
4042,2025-04-21,Madrid,35-44,Web,24
4043,2025-07-09,Valencia,25-34,Web,36
4044,2024-03-20,Galicia,55+,Web,24
4045,2024-10-29,Barcelona,55+,Web,24
4046,2024-01-11,Andalucía,35-44,Web,36
4047,2024-11-26,Andalucía,25-34,Referral,24
4048,2024-06-30,Barcelona,35-44,Phone,24
4049,2024-09-02,Barcelona,25-34,Phone,36
4050,2024-11-29,Andalucía,35-44,Phone,24
4051,2024-08-24,Madrid,25-34,Web,36
4052,2024-10-15,Galicia,45-54,Partner,24
4053,2025-07-13,Andalucía,45-54,Referral,36
4054,2025-08-15,Madrid,55+,Web,24
4055,2024-01-05,Andalucía,55+,Web,24
4056,2024-10-03,Valencia,25-34,Partner,24
4057,2025-09-11,Madrid,25-34,Web,36
4058,2025-01-22,Canarias,35-44,Web,24
4059,2024-05-30,Andalucía,25-34,Partner,36
4060,2025-03-09,Andalucía,18-24,Partner,24
4061,2024-04-15,Galicia,45-54,Web,24
4062,2024-01-16,Andalucía,25-34,In-store,24
4063,2025-04-07,Valencia,18-24,Web,24
4064,2025-01-11,Madrid,35-44,Web,36
4065,2025-07-07,Madrid,55+,Partner,24
4066,2024-09-09,Valencia,45-54,Partner,36
4067,2025-09-16,Valencia,25-34,Partner,24
4068,2024-11-03,País Vasco,35-44,Partner,24
4069,2025-06-23,Valencia,55+,Partner,24
4070,2024-03-14,Andalucía,18-24,In-store,36
4071,2024-03-12,Galicia,45-54,Phone,36
4072,2025-07-26,Canarias,45-54,Phone,24
4073,2025-09-01,Barcelona,45-54,In-store,36
4074,2025-11-19,Galicia,25-34,Web,24
4075,2024-08-25,País Vasco,55+,In-store,24
4076,2024-01-17,Madrid,25-34,Web,36
4077,2025-12-17,Barcelona,18-24,Phone,24
4078,2025-03-15,Barcelona,25-34,Partner,36
4079,2024-06-29,Andalucía,35-44,Partner,36
4080,2025-07-12,Andalucía,18-24,Web,36
4081,2025-10-22,Valencia,45-54,Phone,36
4082,2024-07-27,País Vasco,55+,In-store,24
4083,2025-07-16,Barcelona,18-24,Referral,36
4084,2025-07-29,Barcelona,45-54,Phone,24
4085,2025-01-01,Galicia,55+,Web,24
4086,2025-04-07,Canarias,18-24,Web,24
4087,2024-07-16,País Vasco,45-54,Phone,24
4088,2025-11-10,Barcelona,55+,Web,36
4089,2025-12-19,Madrid,45-54,In-store,36
4090,2025-12-18,Madrid,35-44,Phone,24
4091,2025-06-22,Valencia,55+,Phone,24
4092,2024-01-31,Barcelona,45-54,Phone,36
4093,2024-09-24,Galicia,25-34,Web,24
4094,2024-11-21,Andalucía,25-34,Phone,36
4095,2025-12-02,Valencia,35-44,Phone,36
4096,2025-02-03,Barcelona,35-44,Web,24
4097,2025-01-26,Barcelona,25-34,Partner,24
4098,2024-04-17,Valencia,25-34,Phone,24
4099,2025-08-03,Andalucía,55+,Phone,24
4100,2024-09-02,Madrid,45-54,In-store,24
4101,2024-03-08,Galicia,25-34,Web,24
4102,2025-12-22,Madrid,25-34,Phone,24
4103,2024-05-18,Barcelona,25-34,In-store,24
4104,2024-01-12,Canarias,25-34,Web,24
4105,2024-02-26,Madrid,45-54,Phone,36
4106,2024-11-26,Madrid,25-34,In-store,24
4107,2024-03-16,Andalucía,55+,Phone,36
4108,2025-09-07,Barcelona,25-34,Referral,24
4109,2025-01-09,Madrid,18-24,Phone,24
4110,2024-08-24,Madrid,55+,Phone,24
4111,2024-01-03,Madrid,35-44,Web,36
4112,2024-12-16,Andalucía,25-34,Web,24
4113,2024-04-20,Barcelona,25-34,Phone,24
4114,2025-12-15,País Vasco,45-54,Web,24
4115,2024-07-31,Galicia,25-34,Phone,36
4116,2024-12-13,Madrid,55+,Web,24
4117,2024-01-14,Barcelona,45-54,Web,24
4118,2024-04-05,Madrid,55+,Phone,36
4119,2024-05-31,Barcelona,45-54,Partner,24
4120,2024-02-07,Barcelona,45-54,Web,24
4121,2025-06-14,País Vasco,45-54,In-store,36
4122,2025-11-22,Barcelona,35-44,Web,24
4123,2025-12-21,Valencia,45-54,Web,24
4124,2024-07-13,Andalucía,45-54,Referral,24
4125,2025-07-30,Galicia,18-24,Referral,24
4126,2025-01-03,Barcelona,45-54,Phone,36
4127,2024-02-03,Madrid,25-34,Phone,36
4128,2024-03-07,Canarias,35-44,In-store,24
4129,2025-02-04,Barcelona,25-34,Phone,24
4130,2024-11-05,Andalucía,18-24,Web,36
4131,2024-01-07,Andalucía,18-24,Web,36
4132,2025-11-10,Valencia,25-34,Web,24
4133,2025-06-17,Barcelona,18-24,In-store,36
4134,2025-01-02,Madrid,25-34,Partner,24
4135,2025-12-22,Valencia,35-44,Web,36
4136,2025-12-10,Valencia,35-44,Web,24
4137,2025-12-12,País Vasco,55+,Web,24
4138,2024-07-08,Andalucía,45-54,In-store,36
4139,2025-10-05,Galicia,25-34,In-store,36
4140,2025-01-03,Canarias,35-44,Phone,24
4141,2025-06-14,País Vasco,35-44,In-store,24
4142,2025-09-20,Madrid,35-44,Web,36
4143,2024-04-29,Valencia,35-44,Phone,24
4144,2024-11-23,Andalucía,45-54,Phone,24
4145,2024-04-04,Andalucía,45-54,Web,36
4146,2024-07-23,Madrid,25-34,Phone,24
4147,2024-10-29,Andalucía,45-54,In-store,24
4148,2025-09-17,Barcelona,25-34,Web,24
4149,2025-09-22,Barcelona,55+,Phone,36
4150,2024-10-12,Galicia,55+,In-store,24
4151,2024-08-28,Valencia,25-34,In-store,36
4152,2025-01-22,Andalucía,45-54,Phone,36
4153,2025-10-28,Andalucía,45-54,Web,36
4154,2025-12-14,Andalucía,35-44,In-store,24
4155,2024-06-14,Barcelona,25-34,Web,24
4156,2024-05-16,Andalucía,45-54,Web,24
4157,2025-05-31,Barcelona,35-44,Web,24
4158,2024-08-08,Andalucía,25-34,Phone,36
4159,2024-05-26,Madrid,45-54,Partner,36
4160,2024-01-23,Canarias,35-44,In-store,24
4161,2024-10-21,País Vasco,25-34,Phone,24
4162,2024-10-13,Valencia,55+,Referral,36
4163,2025-02-15,Barcelona,25-34,Phone,24
4164,2024-05-26,Barcelona,35-44,Partner,36
4165,2025-06-06,País Vasco,45-54,Web,24
4166,2025-05-12,Andalucía,25-34,Web,36
4167,2024-12-03,Andalucía,45-54,Phone,36
4168,2024-05-12,Galicia,45-54,Partner,24
4169,2025-01-05,Valencia,35-44,Web,24
4170,2025-05-08,Andalucía,35-44,Phone,36
4171,2024-09-29,Valencia,55+,Web,24
4172,2024-07-11,Andalucía,55+,Phone,24
4173,2025-01-05,Valencia,25-34,Web,24
4174,2024-09-16,País Vasco,35-44,Web,24
4175,2024-10-19,Madrid,35-44,Web,36
4176,2024-09-12,Barcelona,55+,In-store,24
4177,2024-08-09,Barcelona,45-54,In-store,24
4178,2025-06-07,Canarias,35-44,Web,36
4179,2024-12-02,Valencia,55+,Web,24
4180,2024-12-07,Barcelona,35-44,Phone,24
4181,2025-04-22,Valencia,25-34,Web,36
4182,2024-09-21,Valencia,35-44,In-store,36
4183,2024-03-14,Galicia,25-34,Phone,24
4184,2025-09-15,Canarias,45-54,In-store,36
4185,2024-02-10,Galicia,35-44,Web,24
4186,2025-02-22,Galicia,45-54,Referral,24
4187,2024-07-13,Madrid,55+,In-store,36
4188,2024-06-05,Barcelona,25-34,Partner,36
4189,2024-01-31,Andalucía,35-44,Referral,24
4190,2025-10-19,Andalucía,45-54,Phone,24
4191,2024-11-09,Madrid,25-34,Web,24
4192,2024-09-07,País Vasco,45-54,Phone,24
4193,2025-06-25,Madrid,35-44,In-store,36
4194,2024-01-29,Barcelona,25-34,In-store,36
4195,2025-02-16,Barcelona,55+,Phone,24
4196,2024-12-27,Galicia,35-44,Partner,24
4197,2025-02-08,País Vasco,25-34,Web,24
4198,2024-03-31,Andalucía,25-34,Web,24
4199,2025-11-27,País Vasco,45-54,Phone,36
4200,2024-06-23,País Vasco,55+,Phone,24
4201,2025-05-10,Barcelona,35-44,Web,24
4202,2025-06-30,País Vasco,18-24,In-store,36
4203,2024-09-08,Madrid,25-34,Phone,36
4204,2024-04-05,Valencia,45-54,Phone,24
4205,2024-08-04,Madrid,35-44,Web,24
4206,2025-08-12,Valencia,35-44,Web,24
4207,2025-10-24,Andalucía,25-34,Partner,24
4208,2025-11-15,Madrid,35-44,In-store,24
4209,2024-06-14,Valencia,45-54,Web,24
4210,2025-03-19,Andalucía,35-44,In-store,24
4211,2024-04-20,Andalucía,25-34,In-store,24
4212,2025-06-03,Madrid,35-44,In-store,36
4213,2024-10-30,Madrid,35-44,Phone,24
4214,2025-06-05,Barcelona,35-44,Web,36
4215,2025-05-15,Galicia,25-34,In-store,36
4216,2025-12-26,Galicia,25-34,Phone,36
4217,2024-12-23,Barcelona,35-44,Web,36
4218,2024-09-06,Andalucía,25-34,Phone,36
4219,2025-01-20,Andalucía,45-54,Phone,36
4220,2024-04-29,Canarias,35-44,Phone,24
4221,2024-03-22,Madrid,25-34,In-store,24
4222,2025-01-14,Andalucía,45-54,Phone,24
4223,2025-08-26,Andalucía,35-44,Web,24
4224,2025-01-24,Barcelona,25-34,Referral,24
4225,2025-07-25,Madrid,45-54,Web,24
4226,2024-05-10,Madrid,35-44,Web,24
4227,2024-11-24,Valencia,55+,In-store,24
4228,2025-03-24,Andalucía,25-34,Referral,24
4229,2024-09-11,Andalucía,55+,Partner,36
4230,2024-01-11,Madrid,45-54,Phone,24
4231,2024-02-23,Galicia,25-34,Phone,36
4232,2025-11-09,Barcelona,35-44,In-store,24
4233,2025-03-18,Canarias,45-54,In-store,36
4234,2024-07-12,Madrid,35-44,Web,36
4235,2024-07-08,Galicia,35-44,In-store,24
4236,2024-01-29,Galicia,55+,Partner,36
4237,2025-11-21,Galicia,45-54,Web,24
4238,2024-03-20,País Vasco,55+,Web,24
4239,2025-07-09,Barcelona,55+,Web,36
4240,2024-06-24,Andalucía,45-54,Referral,24
4241,2024-09-02,Andalucía,45-54,Phone,24
4242,2024-07-19,Valencia,45-54,Partner,24
4243,2025-08-25,Canarias,55+,Web,24
4244,2024-01-24,Barcelona,35-44,In-store,24
4245,2024-09-14,Valencia,18-24,Phone,24
4246,2024-07-23,Galicia,35-44,Referral,24
4247,2024-07-18,Barcelona,25-34,Phone,24
4248,2024-05-21,Madrid,55+,In-store,24
4249,2025-10-28,Barcelona,45-54,Partner,24
4250,2024-10-03,País Vasco,35-44,Phone,36
4251,2024-11-01,Galicia,25-34,Referral,24
4252,2024-10-08,Madrid,35-44,Phone,24
4253,2025-12-17,Andalucía,25-34,In-store,36
4254,2024-09-04,Andalucía,45-54,Web,36
4255,2024-09-06,Andalucía,35-44,Partner,24
4256,2024-08-27,Andalucía,35-44,Referral,24
4257,2024-08-27,Canarias,25-34,In-store,36
4258,2024-03-06,Barcelona,35-44,Phone,36
4259,2025-03-17,Barcelona,35-44,Phone,24
4260,2024-01-19,Andalucía,55+,In-store,24
4261,2024-06-14,Valencia,55+,Web,24
4262,2024-05-27,Valencia,45-54,Referral,24
4263,2024-08-01,Madrid,25-34,Web,36
4264,2025-07-07,Madrid,18-24,Web,36
4265,2025-03-14,Canarias,55+,In-store,24
4266,2025-12-25,Madrid,55+,Phone,36
4267,2024-09-13,Andalucía,25-34,Web,36
4268,2025-11-09,País Vasco,45-54,Web,24
4269,2024-02-02,Madrid,35-44,Referral,36
4270,2025-01-03,Barcelona,25-34,Phone,24
4271,2025-08-06,Barcelona,55+,Referral,24
4272,2025-01-23,Valencia,55+,Web,24
4273,2025-11-13,Barcelona,55+,Phone,24
4274,2024-08-17,Andalucía,25-34,Web,36
4275,2024-01-25,Barcelona,35-44,Phone,24
4276,2025-07-19,Madrid,55+,Web,24
4277,2024-02-19,Madrid,45-54,Web,24
4278,2025-07-13,Barcelona,35-44,Phone,24
4279,2025-06-20,Barcelona,35-44,In-store,24
4280,2025-09-09,Canarias,18-24,Phone,36
4281,2024-12-16,Madrid,35-44,Phone,24
4282,2025-10-16,Andalucía,55+,Phone,24
4283,2024-05-04,Andalucía,18-24,Phone,24
4284,2024-11-13,Andalucía,25-34,In-store,24
4285,2024-03-30,Andalucía,35-44,In-store,36
4286,2025-07-14,Madrid,35-44,In-store,24
4287,2025-06-06,Andalucía,25-34,Web,24
4288,2025-08-12,Barcelona,18-24,Phone,36
4289,2025-07-12,País Vasco,45-54,In-store,36
4290,2024-08-13,Madrid,25-34,Referral,36
4291,2024-02-19,Andalucía,45-54,Phone,24
4292,2025-11-10,Andalucía,35-44,Phone,24
4293,2024-12-26,Andalucía,35-44,In-store,36
4294,2024-03-09,Madrid,35-44,Referral,24
4295,2025-11-08,Andalucía,45-54,Phone,36
4296,2025-12-27,País Vasco,35-44,Web,24
4297,2024-11-21,Valencia,35-44,In-store,36
4298,2025-07-16,Barcelona,35-44,Partner,24
4299,2024-01-27,Madrid,35-44,Web,24
4300,2024-03-09,Barcelona,35-44,Web,24
4301,2024-07-21,País Vasco,35-44,Phone,24
4302,2025-04-24,Valencia,35-44,Partner,36
4303,2024-04-07,Andalucía,25-34,In-store,24
4304,2024-01-25,País Vasco,45-54,Web,24
4305,2025-05-03,Andalucía,25-34,Web,36
4306,2025-07-17,Andalucía,55+,In-store,36
4307,2025-06-24,Andalucía,45-54,Web,24
4308,2025-08-07,Valencia,18-24,Phone,36
4309,2025-08-09,Madrid,45-54,Phone,24
4310,2025-03-16,Galicia,35-44,Web,36
4311,2025-01-14,Canarias,55+,In-store,24
4312,2025-09-18,Valencia,55+,Web,24
4313,2024-09-11,Canarias,55+,In-store,24
4314,2024-03-12,Canarias,35-44,Partner,24
4315,2025-07-03,Valencia,55+,Phone,24
4316,2024-07-20,País Vasco,45-54,In-store,24
4317,2025-12-16,Andalucía,55+,Web,36
4318,2024-10-29,Barcelona,25-34,In-store,24
4319,2025-09-14,Madrid,55+,Web,24
4320,2024-02-01,Valencia,45-54,Referral,36
4321,2025-04-26,País Vasco,25-34,Web,36
4322,2024-11-23,Barcelona,55+,Phone,36
4323,2024-12-04,País Vasco,45-54,Web,24
4324,2024-07-12,Andalucía,55+,Phone,24
4325,2025-12-10,Andalucía,18-24,Web,24
4326,2024-10-14,Barcelona,35-44,Web,24
4327,2025-09-13,Valencia,45-54,Web,24
4328,2024-11-06,Madrid,18-24,Web,36
4329,2024-02-05,Barcelona,45-54,Partner,24
4330,2025-10-04,Madrid,45-54,Phone,36
4331,2024-05-15,Madrid,25-34,Web,24
4332,2024-07-16,Barcelona,45-54,Referral,24
4333,2025-09-21,Andalucía,25-34,Partner,24
4334,2025-10-15,Valencia,55+,Web,36
4335,2025-11-01,Barcelona,55+,Phone,24
4336,2024-11-07,Galicia,35-44,Phone,24
4337,2025-07-07,Andalucía,35-44,Phone,24
4338,2024-08-27,Canarias,35-44,In-store,36
4339,2025-06-25,Andalucía,25-34,Phone,36
4340,2025-01-02,Madrid,55+,Referral,36
4341,2024-02-07,Galicia,25-34,Partner,36
4342,2024-11-01,Galicia,35-44,Referral,36
4343,2024-12-07,Andalucía,25-34,Phone,36
4344,2024-07-07,Andalucía,45-54,Partner,24
4345,2024-09-30,Valencia,45-54,Partner,24
4346,2025-01-02,Valencia,25-34,In-store,24
4347,2024-02-06,País Vasco,25-34,Web,24
4348,2024-04-20,Valencia,25-34,Web,24
4349,2025-07-14,Madrid,25-34,Web,24
4350,2024-09-14,Madrid,35-44,Web,36
4351,2025-03-20,Madrid,45-54,Referral,36
4352,2025-02-17,Barcelona,35-44,Partner,24
4353,2025-02-06,Barcelona,18-24,Web,36
4354,2024-10-29,Galicia,45-54,Phone,24
4355,2024-12-19,Barcelona,45-54,Web,24
4356,2025-08-25,Barcelona,35-44,In-store,24
4357,2025-12-06,Barcelona,25-34,Referral,24
4358,2024-07-06,Andalucía,45-54,Web,24
4359,2025-05-04,Andalucía,18-24,Phone,24
4360,2025-12-09,Andalucía,45-54,Referral,24
4361,2024-01-06,Canarias,45-54,Partner,24
4362,2025-07-27,Canarias,55+,In-store,36
4363,2024-12-29,Galicia,25-34,Web,24
4364,2025-12-08,País Vasco,25-34,Web,24
4365,2025-02-26,Barcelona,55+,Partner,24
4366,2025-09-04,Andalucía,35-44,Web,24
4367,2024-05-01,Barcelona,35-44,In-store,24
4368,2024-04-13,País Vasco,35-44,In-store,24
4369,2025-11-08,Madrid,18-24,Web,36
4370,2025-01-19,Barcelona,45-54,Phone,24
4371,2025-02-12,Madrid,55+,In-store,36
4372,2024-05-04,Andalucía,45-54,Referral,24
4373,2024-06-14,Andalucía,35-44,Web,24
4374,2025-08-21,Madrid,55+,In-store,24
4375,2024-08-09,Valencia,45-54,Web,24
4376,2025-03-03,Barcelona,18-24,Referral,24
4377,2024-08-19,País Vasco,45-54,Partner,24
4378,2024-07-11,Madrid,18-24,Web,24
4379,2024-05-01,Madrid,25-34,Partner,36
4380,2025-11-10,Andalucía,35-44,Partner,24
4381,2025-11-18,Andalucía,25-34,In-store,24
4382,2024-03-25,Galicia,18-24,Web,36
4383,2024-09-15,Andalucía,35-44,Partner,24
4384,2025-02-16,Canarias,25-34,In-store,36
4385,2024-10-07,Barcelona,35-44,Web,36
4386,2025-06-11,Barcelona,25-34,Web,36
4387,2024-07-09,Canarias,45-54,In-store,24
4388,2024-02-13,Madrid,55+,Partner,24
4389,2024-09-03,País Vasco,25-34,Phone,24
4390,2025-03-13,Madrid,45-54,In-store,36
4391,2024-05-12,Valencia,25-34,Web,36
4392,2025-08-19,Madrid,25-34,In-store,24
4393,2024-01-09,Andalucía,25-34,Phone,24
4394,2024-02-19,País Vasco,25-34,Web,24
4395,2025-01-06,Madrid,18-24,Referral,24
4396,2025-01-09,Madrid,45-54,In-store,24
4397,2024-08-03,Barcelona,45-54,Web,36
4398,2024-07-08,Barcelona,55+,Referral,24
4399,2024-02-21,Barcelona,55+,Referral,24
4400,2025-04-29,Canarias,35-44,In-store,36
4401,2024-10-04,Madrid,25-34,Web,24
4402,2024-03-27,Valencia,18-24,Web,24
4403,2024-10-19,Valencia,35-44,In-store,36
4404,2025-11-15,Barcelona,55+,Referral,24
4405,2024-07-09,Barcelona,25-34,Web,24
4406,2025-10-16,Andalucía,25-34,Phone,36
4407,2024-07-08,Andalucía,35-44,Web,36
4408,2024-05-15,País Vasco,55+,Phone,36
4409,2024-07-09,Valencia,35-44,Partner,36
4410,2024-08-24,Andalucía,45-54,Web,24
4411,2024-03-29,Galicia,35-44,Partner,36
4412,2025-03-05,Galicia,35-44,Partner,24
4413,2024-08-31,Canarias,35-44,Phone,36
4414,2025-06-08,Barcelona,45-54,In-store,36
4415,2024-12-24,Canarias,45-54,Web,36
4416,2024-11-19,País Vasco,35-44,Web,36
4417,2024-12-10,País Vasco,25-34,Phone,24
4418,2024-04-24,Andalucía,25-34,Phone,36
4419,2025-06-05,Canarias,18-24,Web,24
4420,2024-03-17,Valencia,25-34,Referral,24
4421,2025-06-11,País Vasco,25-34,Web,36
4422,2025-12-31,Andalucía,45-54,Web,36
4423,2025-07-12,País Vasco,45-54,In-store,24
