installation_id,customer_id,scheduled_date,completed_date,installation_delay_days,over_sla_flag,first_time_success_flag
3805,3805,2024-01-18,2024-01-23,5,False,True
3806,3806,2025-09-16,2025-09-21,5,False,True
3807,3807,2024-03-21,2024-03-28,7,False,True
3808,3808,2024-04-27,2024-05-03,6,False,True
3809,3809,2025-01-17,2025-01-22,5,False,False
3810,3810,2025-03-20,2025-03-25,5,False,True
3811,3811,2024-06-19,2024-06-20,1,False,True
3812,3812,2024-11-23,2024-11-27,4,False,True
3813,3813,2025-05-13,2025-05-15,2,False,False
3814,3814,2024-11-24,2024-11-28,4,False,True
3815,3815,2024-10-08,2024-10-14,6,False,True
3816,3816,2024-02-23,2024-02-29,6,False,True
3817,3817,2024-12-01,2024-12-02,1,False,True
3818,3818,2025-08-14,2025-08-20,6,False,True
3819,3819,2025-04-08,2025-04-13,5,False,True
3820,3820,2025-10-18,2025-10-21,3,False,True
3821,3821,2024-04-05,2024-04-11,6,False,True
3822,3822,2024-01-11,2024-01-13,2,False,True
3823,3823,2025-02-05,2025-02-10,5,False,True
3824,3824,2024-05-15,2024-05-20,5,False,True
3825,3825,2025-03-15,2025-03-21,6,False,True
3826,3826,2025-10-27,2025-10-30,3,False,False
3827,3827,2024-09-06,2024-09-12,6,False,True
3828,3828,2025-02-10,2025-02-17,7,False,True
3829,3829,2025-05-14,2025-05-14,0,False,True
3830,3830,2024-04-22,2024-04-26,4,False,True
3831,3831,2025-10-18,2025-10-18,0,False,True
3832,3832,2024-05-31,2024-06-03,3,False,True
3833,3833,2025-08-14,2025-08-16,2,False,True
3834,3834,2025-04-29,2025-05-03,4,False,True
3835,3835,2024-04-16,2024-04-21,5,False,True
3836,3836,2025-06-14,2025-06-27,13,True,True
3837,3837,2024-05-24,2024-05-29,5,False,True
3838,3838,2025-03-19,2025-03-24,5,False,False
3839,3839,2025-12-04,2025-12-06,2,False,True
3840,3840,2025-12-02,2025-12-09,7,False,True
3841,3841,2025-09-30,2025-09-30,0,False,True
3842,3842,2024-12-28,2025-01-04,7,False,True
3843,3843,2025-02-14,2025-02-27,13,True,True
3844,3844,2024-08-11,2024-08-23,12,True,True
3845,3845,2025-11-05,2025-11-21,16,True,True
3846,3846,2024-12-19,2024-12-19,0,False,True
3847,3847,2025-07-20,2025-07-26,6,False,True
3848,3848,2024-09-23,2024-10-01,8,True,True
3849,3849,2025-06-28,2025-07-02,4,False,False
3850,3850,2024-06-14,2024-06-16,2,False,True
3851,3851,2025-06-24,2025-06-29,5,False,True
3852,3852,2024-02-04,2024-02-09,5,False,True
3853,3853,2024-03-21,2024-03-24,3,False,True
3854,3854,2024-09-17,2024-09-21,4,False,True
3855,3855,2024-12-20,2024-12-23,3,False,True
3856,3856,2025-06-09,2025-06-12,3,False,True
3857,3857,2024-09-21,2024-09-27,6,False,True
3858,3858,2024-01-16,2024-01-22,6,False,True
3859,3859,2024-08-29,2024-09-04,6,False,True
3860,3860,2024-11-19,2024-11-27,8,True,True
3861,3861,2025-02-04,2025-02-10,6,False,True
3862,3862,2025-04-19,2025-04-22,3,False,True
3863,3863,2024-07-05,2024-07-13,8,True,True
3864,3864,2025-03-27,2025-04-02,6,False,True
3865,3865,2025-04-07,2025-04-08,1,False,True
3866,3866,2025-07-26,2025-07-27,1,False,True
3867,3867,2025-01-19,2025-01-20,1,False,True
3868,3868,2025-08-20,2025-08-20,0,False,True
3869,3869,2024-06-12,2024-06-14,2,False,False
3870,3870,2025-06-07,2025-06-10,3,False,True
3871,3871,2024-02-08,2024-02-18,10,True,False
3872,3872,2024-03-21,2024-03-24,3,False,True
3873,3873,2025-09-28,2025-09-29,1,False,True
3874,3874,2024-12-17,2024-12-21,4,False,True
3875,3875,2025-03-30,2025-04-03,4,False,True
3876,3876,2025-03-21,2025-03-26,5,False,True
3877,3877,2025-05-25,2025-05-28,3,False,True
3878,3878,2024-06-29,2024-07-10,11,True,True
3879,3879,2024-05-15,2024-05-16,1,False,True
3880,3880,2024-02-04,2024-02-05,1,False,True
3881,3881,2025-09-28,2025-10-03,5,False,False
3882,3882,2024-06-13,2024-06-16,3,False,True
3883,3883,2025-02-26,2025-03-05,7,False,True
3884,3884,2024-12-03,2024-12-07,4,False,True
3885,3885,2024-05-03,2024-05-07,4,False,True
3886,3886,2024-10-30,2024-11-05,6,False,True
3887,3887,2024-03-06,2024-03-12,6,False,True
3888,3888,2024-05-11,2024-05-16,5,False,True
3889,3889,2024-04-14,2024-04-17,3,False,True
3890,3890,2025-08-30,2025-09-05,6,False,True
3891,3891,2025-02-21,2025-02-24,3,False,True
3892,3892,2025-11-11,2025-11-15,4,False,True
3893,3893,2024-11-15,2024-11-18,3,False,True
3894,3894,2024-05-31,2024-06-11,11,True,False
3895,3895,2025-03-22,2025-03-26,4,False,True
3896,3896,2025-11-14,2025-12-02,18,True,False
3897,3897,2025-01-28,2025-02-05,8,True,True
3898,3898,2024-01-15,2024-01-18,3,False,True
3899,3899,2024-08-14,2024-08-19,5,False,True
3900,3900,2025-11-09,2025-11-18,9,True,True
3901,3901,2025-01-15,2025-01-21,6,False,True
3902,3902,2025-11-30,2025-11-30,0,False,True
3903,3903,2025-01-12,2025-01-15,3,False,True
3904,3904,2024-01-14,2024-01-16,2,False,True
3905,3905,2025-10-03,2025-10-09,6,False,True
3906,3906,2025-07-13,2025-07-19,6,False,True
3907,3907,2025-06-11,2025-06-17,6,False,True
3908,3908,2025-12-12,2025-12-17,5,False,True
3909,3909,2024-05-27,2024-06-01,5,False,True
3910,3910,2025-10-26,2025-10-28,2,False,True
3911,3911,2024-06-21,2024-06-26,5,False,True
3912,3912,2025-12-13,2025-12-20,7,False,False
3913,3913,2024-05-24,2024-05-25,1,False,True
3914,3914,2025-02-08,2025-02-12,4,False,True
3915,3915,2025-08-04,2025-08-09,5,False,False
3916,3916,2024-02-28,2024-03-03,4,False,True
3917,3917,2024-02-22,2024-02-29,7,False,True
3918,3918,2025-09-15,2025-09-20,5,False,True
3919,3919,2024-02-15,2024-02-20,5,False,True
3920,3920,2025-03-27,2025-04-02,6,False,True
3921,3921,2025-11-18,2025-11-24,6,False,True
3922,3922,2025-03-29,2025-04-05,7,False,True
3923,3923,2024-12-18,2024-12-21,3,False,True
3924,3924,2024-11-03,2024-11-09,6,False,True
3925,3925,2025-04-13,2025-04-16,3,False,True
3926,3926,2025-02-24,2025-02-28,4,False,True
3927,3927,2025-01-02,2025-01-04,2,False,False
3928,3928,2024-04-24,2024-04-29,5,False,False
3929,3929,2025-04-30,2025-05-06,6,False,True
3930,3930,2025-06-28,2025-06-30,2,False,True
3931,3931,2025-06-05,2025-06-15,10,True,True
3932,3932,2024-02-26,2024-02-29,3,False,False
3933,3933,2025-06-01,2025-06-07,6,False,True
3934,3934,2025-06-22,2025-06-29,7,False,True
3935,3935,2024-05-17,2024-05-20,3,False,True
3936,3936,2025-09-14,2025-09-14,0,False,True
3937,3937,2025-01-20,2025-01-26,6,False,True
3938,3938,2024-12-15,2024-12-23,8,True,True
3939,3939,2025-06-13,2025-06-17,4,False,True
3940,3940,2025-01-09,2025-01-15,6,False,True
3941,3941,2025-02-05,2025-02-08,3,False,True
3942,3942,2024-08-20,2024-08-23,3,False,True
3943,3943,2025-11-12,2025-11-25,13,True,True
3944,3944,2025-12-13,2025-12-18,5,False,True
3945,3945,2024-04-10,2024-04-16,6,False,True
3946,3946,2025-06-20,2025-06-27,7,False,False
3947,3947,2024-01-21,2024-01-26,5,False,True
3948,3948,2024-09-28,2024-10-02,4,False,True
3949,3949,2025-12-11,2025-12-17,6,False,True
3950,3950,2024-05-08,2024-05-10,2,False,True
3951,3951,2024-10-06,2024-10-13,7,False,True
3952,3952,2024-06-12,2024-06-16,4,False,True
3953,3953,2025-06-18,2025-06-22,4,False,True
3954,3954,2024-12-10,2024-12-15,5,False,True
3955,3955,2025-03-11,2025-03-16,5,False,True
3956,3956,2025-11-23,2025-11-26,3,False,True
3957,3957,2025-01-20,2025-01-24,4,False,False
3958,3958,2025-06-24,2025-06-27,3,False,True
3959,3959,2024-03-16,2024-03-19,3,False,True
3960,3960,2024-06-08,2024-06-16,8,True,True
3961,3961,2025-11-28,2025-12-03,5,False,True
3962,3962,2025-09-23,2025-10-02,9,True,True
3963,3963,2025-04-27,2025-04-27,0,False,True
3964,3964,2024-10-07,2024-10-15,8,True,True
3965,3965,2024-05-29,2024-05-30,1,False,True
3966,3966,2025-09-15,2025-09-17,2,False,True
3967,3967,2025-07-29,2025-08-04,6,False,True
3968,3968,2024-06-26,2024-06-27,1,False,True
3969,3969,2025-03-08,2025-03-17,9,True,True
3970,3970,2025-03-30,2025-04-02,3,False,True
3971,3971,2024-12-17,2024-12-20,3,False,True
3972,3972,2025-11-10,2025-11-12,2,False,True
3973,3973,2024-04-05,2024-04-10,5,False,True
3974,3974,2024-07-12,2024-07-17,5,False,True
3975,3975,2024-03-15,2024-03-16,1,False,True
3976,3976,2025-05-22,2025-05-28,6,False,False
3977,3977,2025-04-18,2025-04-20,2,False,True
3978,3978,2025-12-23,2025-12-28,5,False,False
3979,3979,2025-02-04,2025-02-06,2,False,True
3980,3980,2024-04-21,2024-04-24,3,False,True
3981,3981,2024-11-27,2024-11-28,1,False,True
3982,3982,2024-03-07,2024-03-10,3,False,True
3983,3983,2025-05-08,2025-05-12,4,False,True
3984,3984,2025-05-09,2025-05-11,2,False,True
3985,3985,2025-09-21,2025-09-26,5,False,True
3986,3986,2024-09-06,2024-09-11,5,False,True
3987,3987,2024-08-17,2024-08-26,9,True,True
3988,3988,2024-02-23,2024-02-29,6,False,True
3989,3989,2024-10-31,2024-11-06,6,False,True
3990,3990,2024-12-14,2024-12-14,0,False,True
3991,3991,2025-07-07,2025-07-07,0,False,True
3992,3992,2025-07-09,2025-07-12,3,False,True
3993,3993,2024-04-14,2024-04-22,8,True,False
3994,3994,2024-07-30,2024-08-08,9,True,True
3995,3995,2025-01-12,2025-01-15,3,False,False
3996,3996,2024-09-05,2024-09-08,3,False,True
3997,3997,2024-01-22,2024-01-27,5,False,True
3998,3998,2025-09-11,2025-09-15,4,False,True
3999,3999,2025-06-22,2025-06-26,4,False,True
4000,4000,2025-01-17,2025-01-22,5,False,False
4001,4001,2024-08-23,2024-09-01,9,True,True
4002,4002,2025-09-13,2025-09-20,7,False,False
4003,4003,2024-01-27,2024-02-04,8,True,False
4004,4004,2024-11-23,2024-11-23,0,False,True
4005,4005,2025-08-10,2025-08-16,6,False,True
4006,4006,2025-11-30,2025-12-02,2,False,True
4007,4007,2024-07-05,2024-07-12,7,False,True
4008,4008,2025-04-22,2025-04-29,7,False,True
4009,4009,2024-05-23,2024-05-28,5,False,True
4010,4010,2024-03-26,2024-03-29,3,False,False
4011,4011,2024-09-18,2024-09-21,3,False,True
4012,4012,2025-10-12,2025-10-15,3,False,False
4013,4013,2025-05-23,2025-05-29,6,False,True
4014,4014,2024-12-26,2024-12-31,5,False,True
4015,4015,2024-07-26,2024-08-02,7,False,True
4016,4016,2024-04-15,2024-04-22,7,False,True
4017,4017,2024-07-17,2024-07-19,2,False,True
4018,4018,2024-04-24,2024-04-29,5,False,True
4019,4019,2024-05-21,2024-05-26,5,False,True
4020,4020,2025-05-19,2025-05-23,4,False,True
4021,4021,2024-04-09,2024-04-15,6,False,False
4022,4022,2024-02-07,2024-02-12,5,False,False
4023,4023,2025-02-01,2025-02-04,3,False,True
4024,4024,2024-08-02,2024-08-11,9,True,True
4025,4025,2024-12-02,2024-12-05,3,False,True
4026,4026,2024-04-16,2024-04-19,3,False,True
4027,4027,2024-06-04,2024-06-08,4,False,True
4028,4028,2024-11-20,2024-11-28,8,True,False
4029,4029,2025-05-22,2025-05-27,5,False,False
4030,4030,2024-10-31,2024-11-08,8,True,True
4031,4031,2025-01-31,2025-02-10,10,True,True
4032,4032,2025-01-20,2025-01-26,6,False,True
4033,4033,2024-07-20,2024-07-24,4,False,True
4034,4034,2024-07-25,2024-07-27,2,False,True
4035,4035,2024-11-11,2024-11-19,8,True,True
4036,4036,2024-01-29,2024-01-30,1,False,False
4037,4037,2025-05-20,2025-05-25,5,False,True
4038,4038,2025-03-30,2025-04-05,6,False,False
4039,4039,2024-08-16,2024-08-23,7,False,True
4040,4040,2024-10-02,2024-10-08,6,False,True
4041,4041,2024-08-29,2024-09-07,9,True,False
4042,4042,2025-04-26,2025-04-30,4,False,True
4043,4043,2025-07-13,2025-07-15,2,False,True
4044,4044,2024-03-21,2024-03-22,1,False,True
4045,4045,2024-11-03,2024-11-11,8,True,True
4046,4046,2024-01-12,2024-01-14,2,False,True
4047,4047,2024-11-28,2024-12-02,4,False,True
4048,4048,2024-07-05,2024-07-11,6,False,True
4049,4049,2024-09-04,2024-09-10,6,False,True
4050,4050,2024-12-03,2024-12-06,3,False,True
4051,4051,2024-08-25,2024-08-28,3,False,True
4052,4052,2024-10-18,2024-10-18,0,False,False
4053,4053,2025-07-17,2025-07-22,5,False,True
4054,4054,2025-08-20,2025-08-26,6,False,True
4055,4055,2024-01-08,2024-01-14,6,False,True
4056,4056,2024-10-04,2024-10-09,5,False,True
4057,4057,2025-09-14,2025-09-18,4,False,True
4058,4058,2025-01-26,2025-01-29,3,False,True
4059,4059,2024-06-02,2024-06-09,7,False,True
4060,4060,2025-03-14,2025-03-14,0,False,False
4061,4061,2024-04-17,2024-04-20,3,False,True
4062,4062,2024-01-21,2024-01-25,4,False,True
4063,4063,2025-04-11,2025-04-17,6,False,True
4064,4064,2025-01-14,2025-01-18,4,False,True
4065,4065,2025-07-08,2025-07-11,3,False,True
4066,4066,2024-09-11,2024-09-16,5,False,True
4067,4067,2025-09-20,2025-09-22,2,False,False
4068,4068,2024-11-08,2024-11-12,4,False,True
4069,4069,2025-06-26,2025-07-01,5,False,True
4070,4070,2024-03-16,2024-03-19,3,False,True
4071,4071,2024-03-16,2024-03-20,4,False,True
4072,4072,2025-07-31,2025-08-04,4,False,True
4073,4073,2025-09-02,2025-09-02,0,False,True
4074,4074,2025-11-21,2025-11-22,1,False,True
4075,4075,2024-08-29,2024-09-11,13,True,False
4076,4076,2024-01-18,2024-01-21,3,False,True
4077,4077,2025-12-22,2025-12-25,3,False,True
4078,4078,2025-03-17,2025-03-22,5,False,True
4079,4079,2024-07-02,2024-07-04,2,False,True
4080,4080,2025-07-15,2025-07-15,0,False,True
4081,4081,2025-10-24,2025-10-31,7,False,True
4082,4082,2024-07-28,2024-08-03,6,False,True
4083,4083,2025-07-17,2025-07-23,6,False,True
4084,4084,2025-07-31,2025-08-02,2,False,True
4085,4085,2025-01-03,2025-01-07,4,False,True
4086,4086,2025-04-12,2025-04-24,12,True,False
4087,4087,2024-07-20,2024-07-24,4,False,True
4088,4088,2025-11-11,2025-11-14,3,False,True
4089,4089,2025-12-23,2025-12-25,2,False,True
4090,4090,2025-12-22,2025-12-27,5,False,True
4091,4091,2025-06-23,2025-06-26,3,False,True
4092,4092,2024-02-03,2024-02-10,7,False,True
4093,4093,2024-09-28,2024-10-02,4,False,True
4094,4094,2024-11-25,2024-11-25,0,False,True
4095,4095,2025-12-05,2025-12-05,0,False,True
4096,4096,2025-02-06,2025-02-14,8,True,True
4097,4097,2025-01-30,2025-02-02,3,False,True
4098,4098,2024-04-22,2024-04-26,4,False,True
4099,4099,2025-08-04,2025-08-08,4,False,True
4100,4100,2024-09-05,2024-09-12,7,False,True
4101,4101,2024-03-13,2024-03-13,0,False,True
4102,4102,2025-12-25,2026-01-01,7,False,True
4103,4103,2024-05-19,2024-05-26,7,False,True
4104,4104,2024-01-13,2024-01-17,4,False,True
4105,4105,2024-03-01,2024-03-06,5,False,True
4106,4106,2024-11-29,2024-12-02,3,False,False
4107,4107,2024-03-20,2024-03-21,1,False,False
4108,4108,2025-09-08,2025-09-13,5,False,True
4109,4109,2025-01-13,2025-01-23,10,True,False
4110,4110,2024-08-27,2024-09-01,5,False,False
4111,4111,2024-01-06,2024-01-11,5,False,True
4112,4112,2024-12-19,2024-12-22,3,False,False
4113,4113,2024-04-22,2024-04-29,7,False,True
4114,4114,2025-12-19,2025-12-23,4,False,True
4115,4115,2024-08-02,2024-08-07,5,False,True
4116,4116,2024-12-16,2024-12-19,3,False,True
4117,4117,2024-01-19,2024-01-25,6,False,False
4118,4118,2024-04-09,2024-04-13,4,False,True
4119,4119,2024-06-01,2024-06-05,4,False,True
4120,4120,2024-02-08,2024-02-22,14,True,False
4121,4121,2025-06-17,2025-06-18,1,False,True
4122,4122,2025-11-26,2025-11-29,3,False,True
4123,4123,2025-12-24,2025-12-27,3,False,True
4124,4124,2024-07-18,2024-07-23,5,False,True
4125,4125,2025-08-04,2025-08-11,7,False,False
4126,4126,2025-01-06,2025-01-10,4,False,False
4127,4127,2024-02-05,2024-02-08,3,False,True
4128,4128,2024-03-08,2024-03-12,4,False,True
4129,4129,2025-02-05,2025-02-10,5,False,True
4130,4130,2024-11-09,2024-11-13,4,False,True
4131,4131,2024-01-09,2024-01-15,6,False,True
4132,4132,2025-11-11,2025-11-16,5,False,True
4133,4133,2025-06-18,2025-06-22,4,False,True
4134,4134,2025-01-05,2025-01-05,0,False,True
4135,4135,2025-12-25,2025-12-29,4,False,True
4136,4136,2025-12-11,2025-12-16,5,False,True
4137,4137,2025-12-15,2025-12-19,4,False,False
4138,4138,2024-07-11,2024-07-16,5,False,True
4139,4139,2025-10-06,2025-10-10,4,False,True
4140,4140,2025-01-08,2025-01-12,4,False,True
4141,4141,2025-06-16,2025-06-23,7,False,True
4142,4142,2025-09-21,2025-09-27,6,False,True
4143,4143,2024-04-30,2024-05-01,1,False,True
4144,4144,2024-11-26,2024-11-27,1,False,True
4145,4145,2024-04-08,2024-04-13,5,False,True
4146,4146,2024-07-25,2024-07-31,6,False,True
4147,4147,2024-11-02,2024-11-03,1,False,True
4148,4148,2025-09-19,2025-09-23,4,False,True
4149,4149,2025-09-23,2025-10-02,9,True,True
4150,4150,2024-10-16,2024-10-19,3,False,False
4151,4151,2024-09-01,2024-09-12,11,True,True
4152,4152,2025-01-26,2025-01-28,2,False,True
4153,4153,2025-10-31,2025-11-03,3,False,True
4154,4154,2025-12-19,2025-12-22,3,False,True
4155,4155,2024-06-19,2024-06-20,1,False,True
4156,4156,2024-05-18,2024-05-20,2,False,True
4157,4157,2025-06-04,2025-06-08,4,False,True
4158,4158,2024-08-09,2024-08-13,4,False,True
4159,4159,2024-05-27,2024-05-30,3,False,True
4160,4160,2024-01-26,2024-01-29,3,False,True
4161,4161,2024-10-25,2024-11-01,7,False,True
4162,4162,2024-10-16,2024-10-25,9,True,True
4163,4163,2025-02-16,2025-02-19,3,False,True
4164,4164,2024-05-30,2024-06-04,5,False,True
4165,4165,2025-06-10,2025-06-11,1,False,True
4166,4166,2025-05-16,2025-05-21,5,False,True
4167,4167,2024-12-07,2024-12-11,4,False,True
4168,4168,2024-05-17,2024-05-20,3,False,True
4169,4169,2025-01-07,2025-01-11,4,False,True
4170,4170,2025-05-09,2025-05-13,4,False,False
4171,4171,2024-10-02,2024-10-03,1,False,True
4172,4172,2024-07-16,2024-07-23,7,False,True
4173,4173,2025-01-06,2025-01-12,6,False,True
4174,4174,2024-09-21,2024-09-24,3,False,False
4175,4175,2024-10-23,2024-10-24,1,False,True
4176,4176,2024-09-13,2024-09-13,0,False,True
4177,4177,2024-08-12,2024-08-20,8,True,True
4178,4178,2025-06-09,2025-06-13,4,False,True
4179,4179,2024-12-06,2024-12-12,6,False,True
4180,4180,2024-12-11,2024-12-13,2,False,True
4181,4181,2025-04-24,2025-04-27,3,False,True
4182,4182,2024-09-24,2024-09-27,3,False,True
4183,4183,2024-03-15,2024-03-19,4,False,True
4184,4184,2025-09-16,2025-09-26,10,True,True
4185,4185,2024-02-14,2024-02-16,2,False,True
4186,4186,2025-02-24,2025-02-26,2,False,True
4187,4187,2024-07-18,2024-07-22,4,False,True
4188,4188,2024-06-08,2024-06-08,0,False,True
4189,4189,2024-02-02,2024-02-04,2,False,True
4190,4190,2025-10-24,2025-10-28,4,False,True
4191,4191,2024-11-10,2024-11-15,5,False,True
4192,4192,2024-09-12,2024-09-19,7,False,True
4193,4193,2025-06-26,2025-07-01,5,False,False
4194,4194,2024-02-03,2024-02-07,4,False,True
4195,4195,2025-02-19,2025-02-19,0,False,True
4196,4196,2024-12-30,2025-01-04,5,False,True
4197,4197,2025-02-12,2025-02-14,2,False,False
4198,4198,2024-04-04,2024-04-07,3,False,True
4199,4199,2025-11-29,2025-12-04,5,False,True
4200,4200,2024-06-24,2024-06-29,5,False,True
4201,4201,2025-05-15,2025-05-16,1,False,True
4202,4202,2025-07-03,2025-07-09,6,False,False
4203,4203,2024-09-10,2024-09-14,4,False,True
4204,4204,2024-04-10,2024-04-22,12,True,False
4205,4205,2024-08-05,2024-08-12,7,False,True
4206,4206,2025-08-17,2025-08-24,7,False,False
4207,4207,2025-10-25,2025-10-26,1,False,True
4208,4208,2025-11-19,2025-11-24,5,False,False
4209,4209,2024-06-15,2024-06-16,1,False,True
4210,4210,2025-03-20,2025-03-27,7,False,True
4211,4211,2024-04-22,2024-04-29,7,False,True
4212,4212,2025-06-04,2025-06-10,6,False,True
4213,4213,2024-10-31,2024-11-03,3,False,True
4214,4214,2025-06-09,2025-06-14,5,False,True
4215,4215,2025-05-19,2025-06-01,13,True,True
4216,4216,2025-12-28,2026-01-01,4,False,True
4217,4217,2024-12-27,2024-12-31,4,False,True
4218,4218,2024-09-08,2024-09-08,0,False,True
4219,4219,2025-01-22,2025-01-24,2,False,True
4220,4220,2024-05-04,2024-05-13,9,True,True
4221,4221,2024-03-25,2024-03-29,4,False,False
4222,4222,2025-01-15,2025-01-19,4,False,True
4223,4223,2025-08-30,2025-09-03,4,False,True
4224,4224,2025-01-26,2025-01-29,3,False,True
4225,4225,2025-07-26,2025-07-31,5,False,True
4226,4226,2024-05-12,2024-05-15,3,False,True
4227,4227,2024-11-26,2024-11-26,0,False,True
4228,4228,2025-03-25,2025-03-31,6,False,True
4229,4229,2024-09-15,2024-09-22,7,False,True
4230,4230,2024-01-13,2024-01-15,2,False,True
4231,4231,2024-02-24,2024-02-27,3,False,True
4232,4232,2025-11-10,2025-11-17,7,False,False
4233,4233,2025-03-22,2025-03-24,2,False,False
4234,4234,2024-07-15,2024-07-20,5,False,True
4235,4235,2024-07-13,2024-07-26,13,True,True
4236,4236,2024-02-01,2024-02-06,5,False,True
4237,4237,2025-11-25,2025-11-29,4,False,True
4238,4238,2024-03-23,2024-03-29,6,False,True
4239,4239,2025-07-12,2025-07-18,6,False,True
4240,4240,2024-06-29,2024-07-02,3,False,True
4241,4241,2024-09-06,2024-09-07,1,False,True
4242,4242,2024-07-22,2024-07-27,5,False,True
4243,4243,2025-08-30,2025-09-04,5,False,True
4244,4244,2024-01-28,2024-01-31,3,False,True
4245,4245,2024-09-19,2024-09-26,7,False,True
4246,4246,2024-07-27,2024-08-03,7,False,False
4247,4247,2024-07-22,2024-07-28,6,False,True
4248,4248,2024-05-24,2024-05-27,3,False,True
4249,4249,2025-11-02,2025-11-02,0,False,True
4250,4250,2024-10-05,2024-10-09,4,False,True
4251,4251,2024-11-04,2024-11-04,0,False,True
4252,4252,2024-10-13,2024-10-13,0,False,True
4253,4253,2025-12-19,2025-12-24,5,False,True
4254,4254,2024-09-07,2024-09-22,15,True,False
4255,4255,2024-09-07,2024-09-07,0,False,True
4256,4256,2024-08-30,2024-09-02,3,False,True
4257,4257,2024-08-29,2024-09-02,4,False,True
4258,4258,2024-03-09,2024-03-12,3,False,True
4259,4259,2025-03-19,2025-03-20,1,False,True
4260,4260,2024-01-24,2024-02-01,8,True,False
4261,4261,2024-06-19,2024-06-20,1,False,True
4262,4262,2024-05-30,2024-05-30,0,False,True
4263,4263,2024-08-05,2024-08-06,1,False,False
4264,4264,2025-07-10,2025-07-15,5,False,True
4265,4265,2025-03-16,2025-03-19,3,False,True
4266,4266,2025-12-28,2025-12-30,2,False,True
4267,4267,2024-09-16,2024-09-21,5,False,True
4268,4268,2025-11-13,2025-11-18,5,False,True
4269,4269,2024-02-06,2024-02-06,0,False,True
4270,4270,2025-01-05,2025-01-10,5,False,True
4271,4271,2025-08-10,2025-08-16,6,False,True
4272,4272,2025-01-28,2025-02-05,8,True,False
4273,4273,2025-11-16,2025-11-20,4,False,True
4274,4274,2024-08-22,2024-08-31,9,True,True
4275,4275,2024-01-28,2024-01-31,3,False,True
4276,4276,2025-07-20,2025-07-24,4,False,True
4277,4277,2024-02-20,2024-02-29,9,True,True
4278,4278,2025-07-15,2025-07-19,4,False,True
4279,4279,2025-06-23,2025-06-26,3,False,True
4280,4280,2025-09-14,2025-09-18,4,False,True
4281,4281,2024-12-18,2024-12-26,8,True,True
4282,4282,2025-10-18,2025-10-24,6,False,True
4283,4283,2024-05-08,2024-05-12,4,False,False
4284,4284,2024-11-15,2024-11-22,7,False,False
4285,4285,2024-04-02,2024-04-05,3,False,True
4286,4286,2025-07-16,2025-07-22,6,False,True
4287,4287,2025-06-08,2025-06-09,1,False,True
4288,4288,2025-08-13,2025-08-22,9,True,True
4289,4289,2025-07-15,2025-07-31,16,True,True
4290,4290,2024-08-16,2024-08-17,1,False,True
4291,4291,2024-02-20,2024-02-24,4,False,False
4292,4292,2025-11-14,2025-11-16,2,False,True
4293,4293,2024-12-28,2025-01-04,7,False,True
4294,4294,2024-03-13,2024-03-14,1,False,True
4295,4295,2025-11-09,2025-11-13,4,False,True
4296,4296,2025-12-28,2025-12-28,0,False,True
4297,4297,2024-11-22,2024-11-25,3,False,True
4298,4298,2025-07-19,2025-07-21,2,False,True
4299,4299,2024-01-28,2024-01-31,3,False,False
4300,4300,2024-03-11,2024-03-13,2,False,True
4301,4301,2024-07-24,2024-07-28,4,False,False
4302,4302,2025-04-28,2025-05-04,6,False,True
4303,4303,2024-04-11,2024-04-16,5,False,False
4304,4304,2024-01-28,2024-02-04,7,False,True
4305,4305,2025-05-04,2025-05-08,4,False,True
4306,4306,2025-07-22,2025-07-30,8,True,True
4307,4307,2025-06-28,2025-07-03,5,False,False
4308,4308,2025-08-12,2025-08-18,6,False,True
4309,4309,2025-08-14,2025-08-17,3,False,False
4310,4310,2025-03-20,2025-03-26,6,False,False
4311,4311,2025-01-19,2025-01-21,2,False,False
4312,4312,2025-09-21,2025-09-24,3,False,True
4313,4313,2024-09-14,2024-09-17,3,False,True
4314,4314,2024-03-15,2024-03-20,5,False,True
4315,4315,2025-07-06,2025-07-13,7,False,True
4316,4316,2024-07-23,2024-07-25,2,False,True
4317,4317,2025-12-18,2025-12-22,4,False,True
4318,4318,2024-11-02,2024-11-06,4,False,True
4319,4319,2025-09-16,2025-09-18,2,False,False
4320,4320,2024-02-06,2024-02-13,7,False,True
4321,4321,2025-04-30,2025-05-06,6,False,True
4322,4322,2024-11-28,2024-12-03,5,False,True
4323,4323,2024-12-08,2024-12-12,4,False,False
4324,4324,2024-07-15,2024-07-23,8,True,True
4325,4325,2025-12-12,2025-12-16,4,False,True
4326,4326,2024-10-18,2024-10-20,2,False,True
4327,4327,2025-09-16,2025-09-20,4,False,True
4328,4328,2024-11-08,2024-11-12,4,False,True
4329,4329,2024-02-06,2024-02-08,2,False,False
4330,4330,2025-10-05,2025-10-12,7,False,False
4331,4331,2024-05-17,2024-05-20,3,False,True
4332,4332,2024-07-20,2024-07-23,3,False,True
4333,4333,2025-09-26,2025-09-30,4,False,False
4334,4334,2025-10-20,2025-10-22,2,False,True
4335,4335,2025-11-04,2025-11-10,6,False,True
4336,4336,2024-11-12,2024-11-18,6,False,True
4337,4337,2025-07-08,2025-07-12,4,False,True
4338,4338,2024-09-01,2024-09-06,5,False,True
4339,4339,2025-06-30,2025-07-03,3,False,True
4340,4340,2025-01-05,2025-01-06,1,False,False
