payment_id,customer_id,payment_date,amount,payment_status
46528,4262,2025-07-21,57.61,paid
46529,4262,2025-08-20,57.61,paid
46530,4262,2025-09-19,57.61,paid
46531,4262,2025-10-19,57.61,paid
46532,4262,2025-11-18,57.61,paid
46533,4262,2025-12-18,57.61,paid
46534,4263,2024-08-01,47.87,paid
46535,4263,2024-08-31,47.87,paid
46536,4263,2024-09-30,47.87,paid
46537,4263,2024-10-30,47.87,paid
46538,4263,2024-11-29,47.87,paid
46539,4263,2024-12-29,47.87,paid
46540,4263,2025-01-28,47.87,paid
46541,4263,2025-02-27,47.87,paid
46542,4263,2025-03-29,47.87,paid
46543,4263,2025-04-28,47.87,paid
46544,4263,2025-05-28,47.87,paid
46545,4263,2025-06-27,47.87,paid
46546,4263,2025-07-27,47.87,paid
46547,4263,2025-08-26,47.87,paid
46548,4263,2025-09-25,47.87,paid
46549,4263,2025-10-25,47.87,paid
46550,4263,2025-11-24,47.87,paid
46551,4263,2025-12-24,47.87,paid
46552,4264,2025-07-07,39.49,paid
46553,4264,2025-08-06,39.49,paid
46554,4265,2025-03-14,36.02,paid
46555,4265,2025-04-13,36.02,paid
46556,4265,2025-05-13,36.02,paid
46557,4265,2025-06-12,36.02,paid
46558,4265,2025-07-12,36.02,paid
46559,4265,2025-08-11,36.02,paid
46560,4265,2025-09-10,36.02,paid
46561,4265,2025-10-10,36.02,paid
46562,4265,2025-11-09,36.02,paid
46563,4265,2025-12-09,36.02,paid
46564,4266,2025-12-25,44.56,paid
46565,4267,2024-09-13,40.6,paid
46566,4267,2024-10-13,40.6,paid
46567,4267,2024-11-12,40.6,paid
46568,4267,2024-12-12,40.6,paid
46569,4267,2025-01-11,40.6,paid
46570,4267,2025-02-10,40.6,paid
46571,4267,2025-03-12,40.6,paid
46572,4267,2025-04-11,40.6,paid
46573,4267,2025-05-11,40.6,paid
46574,4267,2025-06-10,40.6,paid
46575,4267,2025-07-10,40.6,paid
46576,4267,2025-08-09,40.6,paid
46577,4267,2025-09-08,40.6,paid
46578,4267,2025-10-08,40.6,failed
46579,4267,2025-11-07,40.6,paid
46580,4267,2025-12-07,40.6,paid
46581,4268,2025-11-09,41.84,paid
46582,4268,2025-12-09,41.84,paid
46583,4269,2024-02-02,34.22,paid
46584,4269,2024-03-03,34.22,paid
46585,4269,2024-04-02,34.22,paid
46586,4269,2024-05-02,34.22,paid
46587,4269,2024-06-01,34.22,paid
46588,4269,2024-07-01,34.22,paid
46589,4269,2024-07-31,34.22,paid
46590,4269,2024-08-30,34.22,paid
46591,4269,2024-09-29,34.22,paid
46592,4269,2024-10-29,34.22,paid
46593,4269,2024-11-28,34.22,paid
46594,4269,2024-12-28,34.22,paid
46595,4269,2025-01-27,34.22,paid
46596,4269,2025-02-26,34.22,paid
46597,4269,2025-03-28,34.22,paid
46598,4269,2025-04-27,34.22,failed
46599,4269,2025-05-27,34.22,paid
46600,4269,2025-06-26,34.22,paid
46601,4269,2025-07-26,34.22,paid
46602,4269,2025-08-25,34.22,paid
46603,4269,2025-09-24,34.22,paid
46604,4269,2025-10-24,34.22,paid
46605,4269,2025-11-23,34.22,paid
46606,4269,2025-12-23,34.22,paid
46607,4270,2025-01-03,57.51,paid
46608,4270,2025-02-02,57.51,paid
46609,4270,2025-03-04,57.51,paid
46610,4270,2025-04-03,57.51,paid
46611,4270,2025-05-03,57.51,paid
46612,4271,2025-08-06,36.45,paid
46613,4271,2025-09-05,36.45,paid
46614,4271,2025-10-05,36.45,failed
46615,4271,2025-11-04,36.45,paid
46616,4271,2025-12-04,36.45,paid
46617,4272,2025-01-23,31.29,paid
46618,4272,2025-02-22,31.29,paid
46619,4273,2025-11-13,33.24,paid
46620,4273,2025-12-13,33.24,paid
46621,4274,2024-08-17,29.55,paid
46622,4274,2024-09-16,29.55,paid
46623,4274,2024-10-16,29.55,paid
46624,4274,2024-11-15,29.55,failed
46625,4274,2024-12-15,29.55,paid
46626,4274,2025-01-14,29.55,paid
46627,4274,2025-02-13,29.55,paid
46628,4274,2025-03-15,29.55,paid
46629,4275,2024-01-25,37.99,paid
46630,4275,2024-02-24,37.99,paid
46631,4275,2024-03-25,37.99,paid
46632,4275,2024-04-24,37.99,paid
46633,4275,2024-05-24,37.99,paid
46634,4275,2024-06-23,37.99,paid
46635,4275,2024-07-23,37.99,paid
46636,4275,2024-08-22,37.99,paid
46637,4275,2024-09-21,37.99,paid
46638,4275,2024-10-21,37.99,paid
46639,4275,2024-11-20,37.99,paid
46640,4275,2024-12-20,37.99,paid
46641,4275,2025-01-19,37.99,paid
46642,4275,2025-02-18,37.99,paid
46643,4275,2025-03-20,37.99,paid
46644,4275,2025-04-19,37.99,paid
46645,4275,2025-05-19,37.99,paid
46646,4275,2025-06-18,37.99,paid
46647,4275,2025-07-18,37.99,paid
46648,4275,2025-08-17,37.99,paid
46649,4275,2025-09-16,37.99,paid
46650,4275,2025-10-16,37.99,paid
46651,4275,2025-11-15,37.99,paid
46652,4275,2025-12-15,37.99,paid
46653,4276,2025-07-19,34.38,paid
46654,4276,2025-08-18,34.38,paid
46655,4276,2025-09-17,34.38,paid
46656,4276,2025-10-17,34.38,paid
46657,4276,2025-11-16,34.38,paid
46658,4276,2025-12-16,34.38,paid
46659,4277,2024-02-19,40.25,paid
46660,4277,2024-03-20,40.25,paid
46661,4277,2024-04-19,40.25,paid
46662,4277,2024-05-19,40.25,paid
46663,4277,2024-06-18,40.25,paid
46664,4277,2024-07-18,40.25,paid
46665,4277,2024-08-17,40.25,paid
46666,4277,2024-09-16,40.25,paid
46667,4277,2024-10-16,40.25,paid
46668,4277,2024-11-15,40.25,paid
46669,4277,2024-12-15,40.25,paid
46670,4277,2025-01-14,40.25,paid
46671,4277,2025-02-13,40.25,paid
46672,4277,2025-03-15,40.25,paid
46673,4277,2025-04-14,40.25,paid
46674,4277,2025-05-14,40.25,paid
46675,4277,2025-06-13,40.25,paid
46676,4277,2025-07-13,40.25,paid
46677,4277,2025-08-12,40.25,paid
46678,4277,2025-09-11,40.25,paid
46679,4277,2025-10-11,40.25,paid
46680,4277,2025-11-10,40.25,paid
46681,4277,2025-12-10,40.25,paid
46682,4278,2025-07-13,31.76,paid
46683,4278,2025-08-12,31.76,paid
46684,4278,2025-09-11,31.76,paid
46685,4278,2025-10-11,31.76,paid
46686,4278,2025-11-10,31.76,paid
46687,4278,2025-12-10,31.76,paid
46688,4279,2025-06-20,36.21,paid
46689,4279,2025-07-20,36.21,paid
46690,4279,2025-08-19,36.21,paid
46691,4279,2025-09-18,36.21,paid
46692,4279,2025-10-18,36.21,paid
46693,4279,2025-11-17,36.21,paid
46694,4279,2025-12-17,36.21,paid
46695,4280,2025-09-09,28.61,paid
46696,4280,2025-10-09,28.61,paid
46697,4281,2024-12-16,47.5,paid
46698,4281,2025-01-15,47.5,paid
46699,4281,2025-02-14,47.5,paid
46700,4281,2025-03-16,47.5,paid
46701,4281,2025-04-15,47.5,paid
46702,4281,2025-05-15,47.5,paid
46703,4281,2025-06-14,47.5,paid
46704,4281,2025-07-14,47.5,paid
46705,4281,2025-08-13,47.5,paid
46706,4281,2025-09-12,47.5,paid
46707,4281,2025-10-12,47.5,paid
46708,4281,2025-11-11,47.5,paid
46709,4281,2025-12-11,47.5,paid
46710,4282,2025-10-16,35.34,paid
46711,4282,2025-11-15,35.34,paid
46712,4282,2025-12-15,35.34,paid
46713,4283,2024-05-04,35.87,paid
46714,4283,2024-06-03,35.87,paid
46715,4283,2024-07-03,35.87,paid
46716,4283,2024-08-02,35.87,paid
46717,4283,2024-09-01,35.87,paid
46718,4283,2024-10-01,35.87,paid
46719,4283,2024-10-31,35.87,paid
46720,4283,2024-11-30,35.87,paid
46721,4283,2024-12-30,35.87,paid
46722,4283,2025-01-29,35.87,paid
46723,4283,2025-02-28,35.87,paid
46724,4283,2025-03-30,35.87,paid
46725,4283,2025-04-29,35.87,failed
46726,4283,2025-05-29,35.87,paid
46727,4283,2025-06-28,35.87,paid
46728,4283,2025-07-28,35.87,failed
46729,4283,2025-08-27,35.87,paid
46730,4283,2025-09-26,35.87,paid
46731,4283,2025-10-26,35.87,paid
46732,4283,2025-11-25,35.87,paid
46733,4283,2025-12-25,35.87,paid
46734,4284,2024-11-13,44.4,paid
46735,4284,2024-12-13,44.4,paid
46736,4285,2024-03-30,37.44,paid
46737,4285,2024-04-29,37.44,paid
46738,4285,2024-05-29,37.44,paid
46739,4285,2024-06-28,37.44,paid
46740,4285,2024-07-28,37.44,paid
46741,4285,2024-08-27,37.44,paid
46742,4285,2024-09-26,37.44,paid
46743,4285,2024-10-26,37.44,paid
46744,4285,2024-11-25,37.44,paid
46745,4285,2024-12-25,37.44,paid
46746,4285,2025-01-24,37.44,paid
46747,4285,2025-02-23,37.44,paid
46748,4285,2025-03-25,37.44,paid
46749,4285,2025-04-24,37.44,paid
46750,4285,2025-05-24,37.44,paid
46751,4285,2025-06-23,37.44,paid
46752,4285,2025-07-23,37.44,paid
46753,4285,2025-08-22,37.44,paid
46754,4285,2025-09-21,37.44,paid
46755,4285,2025-10-21,37.44,paid
46756,4285,2025-11-20,37.44,paid
46757,4285,2025-12-20,37.44,paid
46758,4286,2025-07-14,56.12,paid
46759,4286,2025-08-13,56.12,paid
46760,4286,2025-09-12,56.12,paid
46761,4287,2025-06-06,37.59,paid
46762,4287,2025-07-06,37.59,paid
46763,4287,2025-08-05,37.59,paid
46764,4287,2025-09-04,37.59,paid
46765,4287,2025-10-04,37.59,paid
46766,4287,2025-11-03,37.59,paid
46767,4287,2025-12-03,37.59,paid
46768,4288,2025-08-12,39.17,paid
46769,4288,2025-09-11,39.17,paid
46770,4288,2025-10-11,39.17,paid
46771,4288,2025-11-10,39.17,paid
46772,4288,2025-12-10,39.17,paid
46773,4289,2025-07-12,27.88,failed
46774,4289,2025-08-11,27.88,paid
46775,4290,2024-08-13,37.7,paid
46776,4290,2024-09-12,37.7,paid
46777,4290,2024-10-12,37.7,paid
46778,4290,2024-11-11,37.7,paid
46779,4290,2024-12-11,37.7,paid
46780,4290,2025-01-10,37.7,paid
46781,4290,2025-02-09,37.7,paid
46782,4290,2025-03-11,37.7,paid
46783,4290,2025-04-10,37.7,paid
46784,4290,2025-05-10,37.7,paid
46785,4290,2025-06-09,37.7,paid
46786,4290,2025-07-09,37.7,paid
46787,4290,2025-08-08,37.7,paid
46788,4290,2025-09-07,37.7,paid
46789,4290,2025-10-07,37.7,paid
46790,4290,2025-11-06,37.7,paid
46791,4290,2025-12-06,37.7,paid
46792,4291,2024-02-19,44.75,paid
46793,4291,2024-03-20,44.75,paid
46794,4291,2024-04-19,44.75,paid
46795,4291,2024-05-19,44.75,paid
46796,4291,2024-06-18,44.75,paid
46797,4291,2024-07-18,44.75,paid
46798,4291,2024-08-17,44.75,paid
46799,4291,2024-09-16,44.75,paid
46800,4291,2024-10-16,44.75,paid
46801,4291,2024-11-15,44.75,paid
46802,4291,2024-12-15,44.75,paid
46803,4291,2025-01-14,44.75,paid
46804,4291,2025-02-13,44.75,paid
46805,4291,2025-03-15,44.75,paid
46806,4291,2025-04-14,44.75,paid
46807,4291,2025-05-14,44.75,paid
46808,4291,2025-06-13,44.75,paid
46809,4291,2025-07-13,44.75,paid
46810,4291,2025-08-12,44.75,paid
46811,4291,2025-09-11,44.75,paid
46812,4291,2025-10-11,44.75,paid
46813,4291,2025-11-10,44.75,paid
46814,4291,2025-12-10,44.75,paid
46815,4292,2025-11-10,44.24,paid
46816,4292,2025-12-10,44.24,paid
46817,4293,2024-12-26,37.35,paid
46818,4293,2025-01-25,37.35,paid
46819,4293,2025-02-24,37.35,paid
46820,4293,2025-03-26,37.35,paid
46821,4293,2025-04-25,37.35,paid
46822,4293,2025-05-25,37.35,paid
46823,4293,2025-06-24,37.35,paid
46824,4293,2025-07-24,37.35,paid
46825,4293,2025-08-23,37.35,paid
46826,4293,2025-09-22,37.35,paid
46827,4293,2025-10-22,37.35,paid
46828,4293,2025-11-21,37.35,paid
46829,4293,2025-12-21,37.35,paid
46830,4294,2024-03-09,35.39,paid
46831,4294,2024-04-08,35.39,paid
46832,4294,2024-05-08,35.39,paid
46833,4294,2024-06-07,35.39,paid
46834,4294,2024-07-07,35.39,paid
46835,4294,2024-08-06,35.39,paid
46836,4294,2024-09-05,35.39,paid
46837,4294,2024-10-05,35.39,paid
46838,4294,2024-11-04,35.39,paid
46839,4294,2024-12-04,35.39,paid
46840,4294,2025-01-03,35.39,paid
46841,4294,2025-02-02,35.39,paid
46842,4294,2025-03-04,35.39,paid
46843,4294,2025-04-03,35.39,paid
46844,4294,2025-05-03,35.39,paid
46845,4294,2025-06-02,35.39,paid
46846,4294,2025-07-02,35.39,paid
46847,4294,2025-08-01,35.39,paid
46848,4294,2025-08-31,35.39,paid
46849,4294,2025-09-30,35.39,paid
46850,4294,2025-10-30,35.39,paid
46851,4294,2025-11-29,35.39,paid
46852,4294,2025-12-29,35.39,paid
46853,4295,2025-11-08,33.18,paid
46854,4295,2025-12-08,33.18,failed
46855,4296,2025-12-27,47.11,paid
46856,4297,2024-11-21,31.28,paid
46857,4297,2024-12-21,31.28,paid
46858,4297,2025-01-20,31.28,paid
46859,4297,2025-02-19,31.28,paid
46860,4297,2025-03-21,31.28,paid
46861,4297,2025-04-20,31.28,paid
46862,4297,2025-05-20,31.28,paid
46863,4297,2025-06-19,31.28,paid
46864,4297,2025-07-19,31.28,paid
46865,4297,2025-08-18,31.28,paid
46866,4297,2025-09-17,31.28,paid
46867,4297,2025-10-17,31.28,paid
46868,4297,2025-11-16,31.28,paid
46869,4297,2025-12-16,31.28,paid
46870,4298,2025-07-16,38.98,paid
46871,4298,2025-08-15,38.98,paid
46872,4298,2025-09-14,38.98,paid
46873,4298,2025-10-14,38.98,paid
46874,4298,2025-11-13,38.98,paid
46875,4298,2025-12-13,38.98,paid
46876,4299,2024-01-27,29.85,paid
46877,4299,2024-02-26,29.85,paid
46878,4299,2024-03-27,29.85,paid
46879,4299,2024-04-26,29.85,paid
46880,4299,2024-05-26,29.85,paid
46881,4299,2024-06-25,29.85,paid
46882,4299,2024-07-25,29.85,paid
46883,4299,2024-08-24,29.85,paid
46884,4299,2024-09-23,29.85,paid
46885,4299,2024-10-23,29.85,paid
46886,4299,2024-11-22,29.85,paid
46887,4299,2024-12-22,29.85,paid
46888,4299,2025-01-21,29.85,paid
46889,4299,2025-02-20,29.85,paid
46890,4299,2025-03-22,29.85,paid
46891,4299,2025-04-21,29.85,paid
46892,4299,2025-05-21,29.85,paid
46893,4299,2025-06-20,29.85,failed
46894,4299,2025-07-20,29.85,paid
46895,4299,2025-08-19,29.85,paid
46896,4299,2025-09-18,29.85,paid
46897,4299,2025-10-18,29.85,failed
46898,4299,2025-11-17,29.85,paid
46899,4299,2025-12-17,29.85,paid
46900,4300,2024-03-09,50.92,paid
46901,4300,2024-04-08,50.92,paid
46902,4300,2024-05-08,50.92,paid
46903,4300,2024-06-07,50.92,paid
46904,4300,2024-07-07,50.92,paid
46905,4300,2024-08-06,50.92,paid
46906,4301,2024-07-21,50.21,paid
46907,4301,2024-08-20,50.21,paid
46908,4302,2025-04-24,34.77,paid
46909,4302,2025-05-24,34.77,paid
46910,4303,2024-04-07,26.51,paid
46911,4303,2024-05-07,26.51,paid
46912,4303,2024-06-06,26.51,paid
46913,4303,2024-07-06,26.51,paid
46914,4303,2024-08-05,26.51,paid
46915,4303,2024-09-04,26.51,paid
46916,4303,2024-10-04,26.51,paid
46917,4303,2024-11-03,26.51,paid
46918,4303,2024-12-03,26.51,paid
46919,4303,2025-01-02,26.51,paid
46920,4303,2025-02-01,26.51,paid
46921,4303,2025-03-03,26.51,paid
46922,4303,2025-04-02,26.51,paid
46923,4303,2025-05-02,26.51,failed
46924,4303,2025-06-01,26.51,paid
46925,4303,2025-07-01,26.51,failed
46926,4303,2025-07-31,26.51,paid
46927,4303,2025-08-30,26.51,paid
46928,4303,2025-09-29,26.51,paid
46929,4303,2025-10-29,26.51,paid
46930,4303,2025-11-28,26.51,paid
46931,4303,2025-12-28,26.51,paid
46932,4304,2024-01-25,46.62,paid
46933,4304,2024-02-24,46.62,paid
46934,4304,2024-03-25,46.62,failed
46935,4304,2024-04-24,46.62,paid
46936,4304,2024-05-24,46.62,paid
46937,4304,2024-06-23,46.62,paid
46938,4304,2024-07-23,46.62,paid
46939,4304,2024-08-22,46.62,paid
46940,4304,2024-09-21,46.62,paid
46941,4304,2024-10-21,46.62,paid
46942,4304,2024-11-20,46.62,paid
46943,4304,2024-12-20,46.62,paid
46944,4304,2025-01-19,46.62,paid
46945,4304,2025-02-18,46.62,paid
46946,4304,2025-03-20,46.62,paid
46947,4304,2025-04-19,46.62,paid
46948,4304,2025-05-19,46.62,paid
46949,4304,2025-06-18,46.62,paid
46950,4304,2025-07-18,46.62,paid
46951,4304,2025-08-17,46.62,paid
46952,4304,2025-09-16,46.62,paid
46953,4304,2025-10-16,46.62,paid
46954,4304,2025-11-15,46.62,paid
46955,4304,2025-12-15,46.62,paid
46956,4305,2025-05-03,31.95,paid
46957,4305,2025-06-02,31.95,paid
46958,4305,2025-07-02,31.95,paid
46959,4305,2025-08-01,31.95,paid
46960,4305,2025-08-31,31.95,paid
46961,4305,2025-09-30,31.95,paid
46962,4305,2025-10-30,31.95,paid
46963,4305,2025-11-29,31.95,paid
46964,4305,2025-12-29,31.95,paid
46965,4306,2025-07-17,37.3,paid
46966,4306,2025-08-16,37.3,paid
46967,4306,2025-09-15,37.3,paid
46968,4306,2025-10-15,37.3,paid
46969,4306,2025-11-14,37.3,paid
46970,4306,2025-12-14,37.3,paid
46971,4307,2025-06-24,36.27,paid
46972,4307,2025-07-24,36.27,paid
46973,4308,2025-08-07,37.19,paid
46974,4308,2025-09-06,37.19,paid
46975,4308,2025-10-06,37.19,paid
46976,4308,2025-11-05,37.19,paid
46977,4308,2025-12-05,37.19,paid
46978,4309,2025-08-09,35.06,paid
46979,4309,2025-09-08,35.06,paid
46980,4309,2025-10-08,35.06,paid
46981,4309,2025-11-07,35.06,paid
46982,4309,2025-12-07,35.06,paid
46983,4310,2025-03-16,40.52,paid
46984,4310,2025-04-15,40.52,paid
46985,4310,2025-05-15,40.52,paid
46986,4310,2025-06-14,40.52,paid
46987,4310,2025-07-14,40.52,paid
46988,4310,2025-08-13,40.52,paid
46989,4310,2025-09-12,40.52,paid
46990,4310,2025-10-12,40.52,paid
46991,4310,2025-11-11,40.52,paid
46992,4310,2025-12-11,40.52,paid
46993,4311,2025-01-14,46.54,paid
46994,4311,2025-02-13,46.54,paid
46995,4311,2025-03-15,46.54,paid
46996,4311,2025-04-14,46.54,paid
46997,4311,2025-05-14,46.54,paid
46998,4311,2025-06-13,46.54,paid
46999,4311,2025-07-13,46.54,paid
47000,4311,2025-08-12,46.54,paid
47001,4311,2025-09-11,46.54,paid
47002,4311,2025-10-11,46.54,paid
47003,4311,2025-11-10,46.54,paid
47004,4311,2025-12-10,46.54,paid
47005,4312,2025-09-18,38.88,paid
47006,4312,2025-10-18,38.88,paid
47007,4313,2024-09-11,28.21,paid
47008,4313,2024-10-11,28.21,paid
47009,4313,2024-11-10,28.21,paid
47010,4313,2024-12-10,28.21,paid
47011,4313,2025-01-09,28.21,paid
47012,4313,2025-02-08,28.21,paid
47013,4313,2025-03-10,28.21,paid
47014,4313,2025-04-09,28.21,paid
47015,4313,2025-05-09,28.21,paid
47016,4313,2025-06-08,28.21,paid
47017,4313,2025-07-08,28.21,paid
47018,4313,2025-08-07,28.21,paid
47019,4313,2025-09-06,28.21,paid
47020,4313,2025-10-06,28.21,paid
47021,4313,2025-11-05,28.21,paid
47022,4313,2025-12-05,28.21,paid
47023,4314,2024-03-12,26.01,paid
47024,4314,2024-04-11,26.01,paid
47025,4314,2024-05-11,26.01,paid
47026,4314,2024-06-10,26.01,paid
47027,4314,2024-07-10,26.01,paid
47028,4314,2024-08-09,26.01,paid
47029,4314,2024-09-08,26.01,paid
47030,4314,2024-10-08,26.01,paid
47031,4314,2024-11-07,26.01,paid
47032,4314,2024-12-07,26.01,paid
47033,4314,2025-01-06,26.01,paid
47034,4314,2025-02-05,26.01,paid
47035,4314,2025-03-07,26.01,paid
47036,4314,2025-04-06,26.01,paid
47037,4314,2025-05-06,26.01,paid
47038,4314,2025-06-05,26.01,paid
47039,4314,2025-07-05,26.01,paid
47040,4314,2025-08-04,26.01,paid
47041,4314,2025-09-03,26.01,paid
47042,4314,2025-10-03,26.01,paid
47043,4314,2025-11-02,26.01,paid
47044,4314,2025-12-02,26.01,paid
47045,4315,2025-07-03,49.45,paid
47046,4315,2025-08-02,49.45,paid
47047,4316,2024-07-20,30.92,paid
47048,4316,2024-08-19,30.92,paid
47049,4316,2024-09-18,30.92,paid
47050,4316,2024-10-18,30.92,paid
47051,4316,2024-11-17,30.92,paid
47052,4316,2024-12-17,30.92,paid
47053,4316,2025-01-16,30.92,paid
47054,4316,2025-02-15,30.92,paid
47055,4316,2025-03-17,30.92,paid
47056,4316,2025-04-16,30.92,paid
47057,4316,2025-05-16,30.92,paid
47058,4316,2025-06-15,30.92,failed
47059,4316,2025-07-15,30.92,paid
47060,4316,2025-08-14,30.92,paid
47061,4316,2025-09-13,30.92,paid
47062,4316,2025-10-13,30.92,paid
47063,4316,2025-11-12,30.92,paid
47064,4316,2025-12-12,30.92,paid
47065,4317,2025-12-16,35.72,paid
47066,4318,2024-10-29,29.95,paid
47067,4318,2024-11-28,29.95,paid
47068,4318,2024-12-28,29.95,paid
47069,4318,2025-01-27,29.95,paid
47070,4318,2025-02-26,29.95,paid
47071,4318,2025-03-28,29.95,paid
47072,4318,2025-04-27,29.95,paid
47073,4318,2025-05-27,29.95,paid
47074,4318,2025-06-26,29.95,paid
47075,4318,2025-07-26,29.95,paid
47076,4318,2025-08-25,29.95,paid
47077,4318,2025-09-24,29.95,paid
47078,4318,2025-10-24,29.95,paid
47079,4318,2025-11-23,29.95,paid
47080,4318,2025-12-23,29.95,paid
47081,4319,2025-09-14,31.27,paid
47082,4319,2025-10-14,31.27,paid
47083,4319,2025-11-13,31.27,paid
47084,4319,2025-12-13,31.27,paid
47085,4320,2024-02-01,37.26,paid
47086,4320,2024-03-02,37.26,paid
47087,4320,2024-04-01,37.26,paid
47088,4320,2024-05-01,37.26,paid
47089,4320,2024-05-31,37.26,failed
47090,4320,2024-06-30,37.26,paid
47091,4320,2024-07-30,37.26,paid
47092,4320,2024-08-29,37.26,paid
47093,4320,2024-09-28,37.26,paid
47094,4320,2024-10-28,37.26,paid
47095,4320,2024-11-27,37.26,paid
47096,4320,2024-12-27,37.26,paid
47097,4320,2025-01-26,37.26,paid
47098,4320,2025-02-25,37.26,paid
47099,4320,2025-03-27,37.26,paid
47100,4320,2025-04-26,37.26,paid
47101,4320,2025-05-26,37.26,paid
47102,4320,2025-06-25,37.26,paid
47103,4320,2025-07-25,37.26,paid
47104,4320,2025-08-24,37.26,paid
47105,4320,2025-09-23,37.26,paid
47106,4320,2025-10-23,37.26,paid
47107,4320,2025-11-22,37.26,paid
47108,4320,2025-12-22,37.26,paid
47109,4321,2025-04-26,30.36,paid
47110,4321,2025-05-26,30.36,paid
47111,4321,2025-06-25,30.36,paid
47112,4321,2025-07-25,30.36,paid
47113,4321,2025-08-24,30.36,paid
47114,4321,2025-09-23,30.36,paid
47115,4321,2025-10-23,30.36,paid
47116,4321,2025-11-22,30.36,paid
47117,4321,2025-12-22,30.36,paid
47118,4322,2024-11-23,44.11,paid
47119,4322,2024-12-23,44.11,paid
47120,4322,2025-01-22,44.11,paid
47121,4322,2025-02-21,44.11,paid
47122,4322,2025-03-23,44.11,paid
47123,4322,2025-04-22,44.11,paid
47124,4322,2025-05-22,44.11,paid
47125,4322,2025-06-21,44.11,paid
47126,4322,2025-07-21,44.11,paid
47127,4322,2025-08-20,44.11,paid
47128,4322,2025-09-19,44.11,paid
47129,4322,2025-10-19,44.11,paid
47130,4322,2025-11-18,44.11,paid
47131,4322,2025-12-18,44.11,paid
47132,4323,2024-12-04,34.83,paid
47133,4323,2025-01-03,34.83,paid
47134,4323,2025-02-02,34.83,paid
47135,4323,2025-03-04,34.83,failed
47136,4323,2025-04-03,34.83,paid
47137,4323,2025-05-03,34.83,paid
47138,4323,2025-06-02,34.83,paid
47139,4323,2025-07-02,34.83,paid
47140,4323,2025-08-01,34.83,paid
47141,4323,2025-08-31,34.83,paid
47142,4323,2025-09-30,34.83,paid
47143,4323,2025-10-30,34.83,paid
47144,4323,2025-11-29,34.83,paid
47145,4323,2025-12-29,34.83,paid
47146,4324,2024-07-12,45.64,paid
47147,4324,2024-08-11,45.64,paid
47148,4324,2024-09-10,45.64,paid
47149,4324,2024-10-10,45.64,failed
47150,4324,2024-11-09,45.64,paid
47151,4324,2024-12-09,45.64,paid
47152,4325,2025-12-10,46.16,paid
47153,4326,2024-10-14,30.67,paid
47154,4326,2024-11-13,30.67,paid
47155,4326,2024-12-13,30.67,paid
47156,4326,2025-01-12,30.67,paid
47157,4326,2025-02-11,30.67,paid
47158,4326,2025-03-13,30.67,paid
47159,4326,2025-04-12,30.67,paid
47160,4326,2025-05-12,30.67,paid
47161,4326,2025-06-11,30.67,paid
47162,4326,2025-07-11,30.67,paid
47163,4326,2025-08-10,30.67,paid
47164,4326,2025-09-09,30.67,paid
47165,4326,2025-10-09,30.67,paid
47166,4326,2025-11-08,30.67,paid
47167,4326,2025-12-08,30.67,paid
47168,4327,2025-09-13,45.06,paid
47169,4327,2025-10-13,45.06,paid
47170,4328,2024-11-06,48.75,paid
47171,4328,2024-12-06,48.75,paid
47172,4328,2025-01-05,48.75,paid
47173,4328,2025-02-04,48.75,paid
47174,4328,2025-03-06,48.75,paid
47175,4328,2025-04-05,48.75,paid
47176,4328,2025-05-05,48.75,paid
47177,4328,2025-06-04,48.75,paid
47178,4328,2025-07-04,48.75,paid
47179,4328,2025-08-03,48.75,paid
47180,4328,2025-09-02,48.75,paid
47181,4328,2025-10-02,48.75,paid
47182,4328,2025-11-01,48.75,paid
47183,4328,2025-12-01,48.75,paid
47184,4328,2025-12-31,48.75,paid
47185,4329,2024-02-05,33.29,paid
47186,4329,2024-03-06,33.29,paid
47187,4329,2024-04-05,33.29,paid
47188,4329,2024-05-05,33.29,paid
47189,4329,2024-06-04,33.29,paid
47190,4329,2024-07-04,33.29,paid
47191,4329,2024-08-03,33.29,paid
47192,4329,2024-09-02,33.29,paid
47193,4329,2024-10-02,33.29,paid
47194,4329,2024-11-01,33.29,paid
47195,4329,2024-12-01,33.29,paid
47196,4329,2024-12-31,33.29,paid
47197,4329,2025-01-30,33.29,paid
47198,4329,2025-03-01,33.29,paid
47199,4329,2025-03-31,33.29,paid
47200,4329,2025-04-30,33.29,paid
47201,4329,2025-05-30,33.29,paid
47202,4329,2025-06-29,33.29,paid
47203,4329,2025-07-29,33.29,paid
47204,4329,2025-08-28,33.29,paid
47205,4329,2025-09-27,33.29,paid
47206,4329,2025-10-27,33.29,paid
47207,4329,2025-11-26,33.29,paid
47208,4329,2025-12-26,33.29,paid
47209,4330,2025-10-04,51.6,paid
47210,4330,2025-11-03,51.6,paid
47211,4330,2025-12-03,51.6,paid
47212,4331,2024-05-15,41.09,paid
47213,4331,2024-06-14,41.09,paid
47214,4331,2024-07-14,41.09,paid
47215,4331,2024-08-13,41.09,paid
47216,4331,2024-09-12,41.09,paid
47217,4331,2024-10-12,41.09,paid
47218,4331,2024-11-11,41.09,paid
47219,4331,2024-12-11,41.09,paid
47220,4331,2025-01-10,41.09,paid
47221,4331,2025-02-09,41.09,paid
47222,4331,2025-03-11,41.09,paid
47223,4331,2025-04-10,41.09,paid
47224,4331,2025-05-10,41.09,paid
47225,4331,2025-06-09,41.09,paid
